time_ns,event,link_id,node_id,if_index,packet_uid,packet_bytes
20016720,TX_END,0,84,1,861,1048
20016720,TX_BEGIN,0,84,1,863,1048
20016740,TX_END,0,84,1,863,1048
20016740,TX_BEGIN,0,84,1,865,1048
20016760,TX_END,0,84,1,865,1048
20016760,TX_BEGIN,0,84,1,867,1048
20016780,TX_END,0,84,1,867,1048
20016780,TX_BEGIN,0,84,1,869,1048
20016800,TX_END,0,84,1,869,1048
20016800,TX_BEGIN,0,84,1,871,1048
20016820,TX_END,0,84,1,871,1048
20016820,TX_BEGIN,0,84,1,873,1048
20016840,TX_END,0,84,1,873,1048
20016840,TX_BEGIN,0,84,1,875,1048
20016860,TX_END,0,84,1,875,1048
20016860,TX_BEGIN,0,84,1,877,1048
20016880,TX_END,0,84,1,877,1048
20016880,TX_BEGIN,0,84,1,879,1048
20016900,TX_END,0,84,1,879,1048
20016900,TX_BEGIN,0,84,1,881,1048
20016920,TX_END,0,84,1,881,1048
20016920,TX_BEGIN,0,84,1,883,1048
20016940,TX_END,0,84,1,883,1048
20016940,TX_BEGIN,0,84,1,885,1048
20016960,TX_END,0,84,1,885,1048
20016960,TX_BEGIN,0,84,1,887,1048
20016980,TX_END,0,84,1,887,1048
20016980,TX_BEGIN,0,84,1,889,1048
20017000,TX_END,0,84,1,889,1048
20017000,TX_BEGIN,0,84,1,891,1048
20017020,TX_END,0,84,1,891,1048
20017020,TX_BEGIN,0,84,1,893,1048
20017040,TX_END,0,84,1,893,1048
20017040,TX_BEGIN,0,84,1,895,1048
20017060,TX_END,0,84,1,895,1048
20017060,TX_BEGIN,0,84,1,897,1048
20017080,TX_END,0,84,1,897,1048
20017080,TX_BEGIN,0,84,1,899,1048
20017100,TX_END,0,84,1,899,1048
20017100,TX_BEGIN,0,84,1,901,1048
20017120,TX_END,0,84,1,901,1048
20017120,TX_BEGIN,0,84,1,903,1048
20017140,TX_END,0,84,1,903,1048
20017144,TX_BEGIN,0,84,1,905,1048
20017164,TX_END,0,84,1,905,1048
20017164,TX_BEGIN,0,84,1,907,1048
20017184,TX_END,0,84,1,907,1048
20017184,TX_BEGIN,0,84,1,909,1048
20017204,TX_END,0,84,1,909,1048
20017204,TX_BEGIN,0,84,1,911,1048
20017224,TX_END,0,84,1,911,1048
20017224,TX_BEGIN,0,84,1,913,1048
20017244,TX_END,0,84,1,913,1048
20017244,TX_BEGIN,0,84,1,915,1048
20017264,TX_END,0,84,1,915,1048
20017264,TX_BEGIN,0,84,1,917,1048
20017284,TX_END,0,84,1,917,1048
20017284,TX_BEGIN,0,84,1,919,1048
20017304,TX_END,0,84,1,919,1048
20017304,TX_BEGIN,0,84,1,921,1048
20017324,TX_END,0,84,1,921,1048
20017324,TX_BEGIN,0,84,1,923,1048
20017344,TX_END,0,84,1,923,1048
20017344,TX_BEGIN,0,84,1,925,1048
20017364,TX_END,0,84,1,925,1048
20017364,TX_BEGIN,0,84,1,927,1048
20017384,TX_END,0,84,1,927,1048
20017384,TX_BEGIN,0,84,1,929,1048
20017404,TX_END,0,84,1,929,1048
20017404,TX_BEGIN,0,84,1,931,1048
20017424,TX_END,0,84,1,931,1048
20017424,TX_BEGIN,0,84,1,933,1048
20017444,TX_END,0,84,1,933,1048
20017444,TX_BEGIN,0,84,1,935,1048
20017464,TX_END,0,84,1,935,1048
20017464,TX_BEGIN,0,84,1,937,1048
20017484,TX_END,0,84,1,937,1048
20017484,TX_BEGIN,0,84,1,939,1048
20017504,TX_END,0,84,1,939,1048
20017504,TX_BEGIN,0,84,1,941,1048
20017524,TX_END,0,84,1,941,1048
20017524,TX_BEGIN,0,84,1,943,1048
20017544,TX_END,0,84,1,943,1048
20017544,TX_BEGIN,0,84,1,945,1048
20017564,TX_END,0,84,1,945,1048
20017564,TX_BEGIN,0,84,1,947,1048
20017584,TX_END,0,84,1,947,1048
20017584,TX_BEGIN,0,84,1,949,1048
20017604,TX_END,0,84,1,949,1048
20017604,TX_BEGIN,0,84,1,951,1048
20017624,TX_END,0,84,1,951,1048
20017624,TX_BEGIN,0,84,1,953,1048
20017644,TX_END,0,84,1,953,1048
20017644,TX_BEGIN,0,84,1,955,1048
20017664,TX_END,0,84,1,955,1048
20017664,TX_BEGIN,0,84,1,957,1048
20017684,TX_END,0,84,1,957,1048
20017684,TX_BEGIN,0,84,1,959,1048
20017704,TX_END,0,84,1,959,1048
20017704,TX_BEGIN,0,84,1,961,1048
20017724,TX_END,0,84,1,961,1048
20017724,TX_BEGIN,0,84,1,963,1048
20017744,TX_END,0,84,1,963,1048
20017744,TX_BEGIN,0,84,1,965,1048
20017764,TX_END,0,84,1,965,1048
20017764,TX_BEGIN,0,84,1,967,1048
20017784,TX_END,0,84,1,967,1048
20017784,TX_BEGIN,0,84,1,969,1048
20017804,TX_END,0,84,1,969,1048
20017804,TX_BEGIN,0,84,1,971,1048
