time_ns,node_id,if_index,q_index,event_type
20148835,88,17,3,1
20148835,85,17,3,1
20148856,87,17,3,1
20148856,86,17,3,1
20165325,88,17,3,0
20165346,85,17,3,0
20165367,87,17,3,0
20165388,86,17,3,0
20170733,85,17,3,1
20170733,88,17,3,1
20170754,87,17,3,1
20170775,86,17,3,1
20187207,88,17,3,0
20187228,85,17,3,0
20187249,87,17,3,0
20187270,86,17,3,0
20192594,88,17,3,1
20192636,85,17,3,1
20192657,87,17,3,1
20192678,86,17,3,1
20209068,85,17,3,0
20209089,87,17,3,0
20209110,86,17,3,0
20209131,88,17,3,0
20214455,85,17,3,1
20214476,87,17,3,1
20214497,86,17,3,1
20214539,88,17,3,1
20230929,88,17,3,0
20230950,85,17,3,0
20230971,87,17,3,0
20230992,86,17,3,0
20236316,88,17,3,1
20236358,85,17,3,1
20236379,87,17,3,1
20236400,86,17,3,1
20252811,88,17,3,0
20252832,85,17,3,0
20252853,87,17,3,0
20252874,86,17,3,0
20258219,88,17,3,1
20258240,87,17,3,1
20258240,85,17,3,1
20258261,86,17,3,1
20274609,87,17,3,0
20274630,86,17,3,0
20274651,88,17,3,0
20274672,85,17,3,0
20280017,86,17,3,1
20280017,87,17,3,1
20280038,88,17,3,1
20280059,85,17,3,1
20296365,86,17,3,0
20296386,88,17,3,0
20296407,85,17,3,0
20296428,87,17,3,0
20301752,86,17,3,1
20301773,88,17,3,1
20301794,85,17,3,1
20301815,87,17,3,1
20318163,86,17,3,0
20318184,88,17,3,0
20318205,85,17,3,0
20318226,87,17,3,0
20323571,86,17,3,1
20323592,88,17,3,1
20323613,85,17,3,1
20323634,87,17,3,1
20339919,85,17,3,0
20339940,87,17,3,0
20339961,86,17,3,0
20339982,88,17,3,0
20345306,85,17,3,1
20345327,87,17,3,1
20345369,86,17,3,1
20345390,88,17,3,1
20361654,85,17,3,0
20361675,87,17,3,0
20361696,86,17,3,0
20361717,88,17,3,0
20367041,85,17,3,1
20367062,87,17,3,1
20367083,86,17,3,1
20367104,88,17,3,1
20383368,85,17,3,0
20383389,87,17,3,0
20383410,86,17,3,0
20383431,88,17,3,0
20388776,87,17,3,1
20388776,85,17,3,1
20388797,86,17,3,1
20388818,88,17,3,1
20405082,88,17,3,0
20405103,85,17,3,0
20405124,87,17,3,0
20405145,86,17,3,0
20410469,88,17,3,1
20410490,85,17,3,1
20410553,87,17,3,1
20410574,86,17,3,1
20426817,88,17,3,0
20426838,85,17,3,0
20426943,87,17,3,0
20426964,86,17,3,0
20432246,85,17,3,1
20432246,88,17,3,1
20432351,87,17,3,1
20432372,86,17,3,1
20448636,85,17,3,0
20448699,88,17,3,0
20448741,87,17,3,0
20448762,86,17,3,0
20454065,85,17,3,1
20454107,88,17,3,1
20454128,87,17,3,1
20454149,86,17,3,1
20470413,86,17,3,0
20470434,88,17,3,0
20470455,85,17,3,0
20470476,87,17,3,0
20475800,86,17,3,1
20475821,88,17,3,1
20475842,85,17,3,1
20475905,87,17,3,1
20492127,86,17,3,0
20492148,88,17,3,0
20492169,85,17,3,0
20492295,87,17,3,0
20497535,86,17,3,1
20497556,85,17,3,1
20497556,88,17,3,1
20497703,87,17,3,1
20513904,85,17,3,0
20513946,86,17,3,0
20513967,88,17,3,0
20514009,87,17,3,0
20519333,85,17,3,1
20519354,88,17,3,1
20519354,86,17,3,1
20519375,87,17,3,1
20535660,87,17,3,0
20535681,86,17,3,0
20535702,88,17,3,0
20535723,85,17,3,0
20541068,87,17,3,1
20541089,86,17,3,1
20541131,85,17,3,1
20541131,88,17,3,1
20557458,87,17,3,0
20557479,86,17,3,0
20557500,88,17,3,0
20557521,85,17,3,0
20562845,87,17,3,1
20562866,86,17,3,1
20562887,88,17,3,1
20562908,85,17,3,1
20579193,87,17,3,0
20579214,86,17,3,0
20579235,88,17,3,0
20579256,85,17,3,0
20584622,88,17,3,1
20584622,86,17,3,1
20584622,87,17,3,1
20584643,85,17,3,1
20600886,85,17,3,0
20600949,86,17,3,0
20600970,88,17,3,0
20601012,87,17,3,0
20606252,85,17,3,1
20606294,86,17,3,1
20606357,87,17,3,1
20606357,88,17,3,1
20622600,85,17,3,0
20622621,88,17,3,0
20622642,86,17,3,0
20622663,87,17,3,0
20627966,85,17,3,1
20627987,86,17,3,1
20627987,88,17,3,1
20628008,87,17,3,1
20644293,88,17,3,0
20644314,86,17,3,0
20644335,87,17,3,0
20644356,85,17,3,0
20649617,88,17,3,1
20649680,86,17,3,1
20649701,87,17,3,1
20649722,85,17,3,1
20665965,86,17,3,0
20665986,87,17,3,0
20666007,85,17,3,0
20666112,88,17,3,0
20671327,86,17,3,1
20671331,87,17,3,1
20671352,85,17,3,1
20671541,88,17,3,1
20687721,87,17,3,0
20687742,85,17,3,0
20687784,86,17,3,0
20687847,88,17,3,0
20693087,87,17,3,1
20693108,85,17,3,1
20693150,86,17,3,1
20693171,88,17,3,1
20709435,87,17,3,0
20709456,85,17,3,0
20709477,88,17,3,0
20709498,86,17,3,0
20714822,85,17,3,1
20714822,87,17,3,1
20714843,88,17,3,1
20714864,86,17,3,1
20731170,86,17,3,0
20731191,87,17,3,0
20731296,85,17,3,0
20731317,88,17,3,0
20736578,86,17,3,1
20736599,87,17,3,1
20736683,88,17,3,1
20736683,85,17,3,1
20753010,88,17,3,0
20753031,86,17,3,0
20753073,85,17,3,0
20753136,87,17,3,0
20758418,86,17,3,1
20758418,88,17,3,1
20758460,85,17,3,1
20758502,87,17,3,1
20774871,86,17,3,0
20774913,85,17,3,0
20774934,88,17,3,0
20774976,87,17,3,0
20780279,86,17,3,1
20780321,85,17,3,1
20780329,88,17,3,1
20780384,87,17,3,1
20789970,86,17,3,0
20796417,85,17,3,0
20796480,87,17,3,0
20796690,88,17,3,0
20802119,85,17,3,1
20802182,87,17,3,1
20802392,88,17,3,1
20818089,87,17,3,0
20818110,85,17,3,0
20818215,88,17,3,0
20823938,87,17,3,1
20823959,85,17,3,1
20824085,88,17,3,1
20839740,85,17,3,0
20839803,87,17,3,0
20840013,88,17,3,0
20845610,85,17,3,1
20845673,87,17,3,1
20845883,88,17,3,1
20861538,85,17,3,0
20861559,88,17,3,0
20861685,87,17,3,0
20867394,85,17,3,1
20867408,88,17,3,1
20867534,87,17,3,1
20883189,85,17,3,0
20883210,88,17,3,0
20883504,87,17,3,0
20889059,85,17,3,1
20889080,88,17,3,1
20889374,87,17,3,1
20904945,85,17,3,0
20905155,87,17,3,0
20905176,88,17,3,0
20910836,85,17,3,1
20911004,87,17,3,1
20911046,88,17,3,1
20926890,88,17,3,0
20926932,87,17,3,0
20927037,85,17,3,0
20932760,88,17,3,1
20932802,87,17,3,1
20932907,85,17,3,1
20948625,88,17,3,0
20948688,85,17,3,0
20948835,87,17,3,0
20954495,88,17,3,1
20954558,85,17,3,1
20954684,87,17,3,1
20961477,88,17,3,0
20970297,87,17,3,0
20970360,85,17,3,0
20976734,87,17,3,1
20976755,85,17,3,1
20992053,87,17,3,0
20992326,85,17,3,0
20998574,87,17,3,1
20998868,85,17,3,1
21014124,87,17,3,0
21014397,85,17,3,0
21020665,87,17,3,1
21020918,85,17,3,1
21036195,87,17,3,0
21036300,85,17,3,0
21042842,87,17,3,1
21057762,87,17,3,0
21065039,87,17,3,1
21079791,87,17,3,0
21087068,87,17,3,1
21101820,87,17,3,0
21109118,87,17,3,1
21123887,87,17,3,0
21131164,87,17,3,1
21145958,87,17,3,0
21153193,87,17,3,1
21167987,87,17,3,0
21175327,87,17,3,1
21190121,87,17,3,0
21197251,87,17,3,1
21211981,87,17,3,0
21219216,87,17,3,1
21233292,87,17,3,0
21241409,87,17,3,1
21252612,87,17,3,0
21260156,87,17,3,1
21271365,87,17,3,0
21278894,87,17,3,1
21290685,87,17,3,0
21298424,87,17,3,1
21304279,87,17,3,0
