time_ns,node_id,if_index,q_index,event_type
20143961,88,17,3,1
20143961,85,17,3,1
20143981,87,17,3,1
20143981,86,17,3,1
20160723,88,17,3,0
20160743,85,17,3,0
20160763,87,17,3,0
20160783,86,17,3,0
20166064,88,17,3,1
20166084,87,17,3,1
20166084,85,17,3,1
20166104,86,17,3,1
20182903,87,17,3,0
20182923,86,17,3,0
20182943,88,17,3,0
20182963,85,17,3,0
20188244,87,17,3,1
20188264,86,17,3,1
20188284,88,17,3,1
20188304,85,17,3,1
20205123,87,17,3,0
20205143,86,17,3,0
20205163,88,17,3,0
20205183,85,17,3,0
20210464,87,17,3,1
20210484,86,17,3,1
20210504,88,17,3,1
20210524,85,17,3,1
20227343,87,17,3,0
20227363,86,17,3,0
20227383,88,17,3,0
20227403,85,17,3,0
20232724,88,17,3,1
20232724,86,17,3,1
20232724,87,17,3,1
20232744,85,17,3,1
20249523,88,17,3,0
20249543,85,17,3,0
20249583,86,17,3,0
20249643,87,17,3,0
20254864,88,17,3,1
20254884,85,17,3,1
20254924,86,17,3,1
20254984,87,17,3,1
20271723,88,17,3,0
20271743,85,17,3,0
20271803,86,17,3,0
20271863,87,17,3,0
20277084,88,17,3,1
20277104,85,17,3,1
20277144,86,17,3,1
20277204,87,17,3,1
20293943,86,17,3,0
20293963,88,17,3,0
20293983,85,17,3,0
20294003,87,17,3,0
20299284,86,17,3,1
20299304,85,17,3,1
20299304,88,17,3,1
20299324,87,17,3,1
20316103,85,17,3,0
20316123,87,17,3,0
20316143,86,17,3,0
20316163,88,17,3,0
20321444,85,17,3,1
20321464,87,17,3,1
20321484,86,17,3,1
20321504,88,17,3,1
20338343,85,17,3,0
20338363,87,17,3,0
20338383,86,17,3,0
20338403,88,17,3,0
20343684,85,17,3,1
20343704,87,17,3,1
20343724,86,17,3,1
20343744,88,17,3,1
20360543,85,17,3,0
20360563,87,17,3,0
20360583,86,17,3,0
20360603,88,17,3,0
20365944,87,17,3,1
20365944,85,17,3,1
20365964,86,17,3,1
20365984,88,17,3,1
20382383,86,17,3,0
20382403,88,17,3,0
20382423,85,17,3,0
20382443,87,17,3,0
20387764,86,17,3,1
20387784,88,17,3,1
20387804,85,17,3,1
20387844,87,17,3,1
20404223,86,17,3,0
20404243,88,17,3,0
20404263,85,17,3,0
20404283,87,17,3,0
20409624,86,17,3,1
20409644,88,17,3,1
20409664,85,17,3,1
20409684,87,17,3,1
20426043,86,17,3,0
20426063,88,17,3,0
20426083,85,17,3,0
