scenario,algorithm,seed,flow_id,src,dst,total_size_bytes,app_start_ns,first_data_tx_ns,last_ack_ns,application_ready_ns,network_release_ns,acked_bytes
scrv2_d08_b020,cbap_sba,2,43,42,64,4194304,20000000,30005912,34055764,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,38,37,64,4194304,20000000,30005804,34160260,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,44,43,64,4194304,20000000,30005934,34311493,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,50,49,64,4194304,20000000,30006064,34361293,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,47,46,64,4194304,20000000,30005999,34663518,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,49,48,64,4194304,20000000,30006043,34713055,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,33,32,64,4194304,20000000,30005695,34724836,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,8,7,64,4194304,20000000,30005152,34839511,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,54,53,64,4194304,20000000,30006151,34855416,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,62,61,64,4194304,20000000,30006325,34866712,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,24,23,64,4194304,20000000,30005499,34884194,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,34,33,64,4194304,20000000,30005717,34892498,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,10,9,64,4194304,20000000,30005195,34903937,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,52,51,64,4194304,20000000,30006108,34997635,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,19,18,64,4194304,20000000,30005391,35036011,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,63,62,64,4194304,20000000,30006347,35038210,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,58,57,64,4194304,20000000,30006238,35041035,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,4,3,64,4194304,20000000,30005065,35060602,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,64,63,64,4194304,20000000,30006369,35206197,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,3,2,64,4194304,20000000,30005043,35295487,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,16,15,64,4194304,20000000,30005326,35376377,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,41,40,64,4194304,20000000,30005869,35437185,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,36,35,64,4194304,20000000,30005760,35441083,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,46,45,64,4194304,20000000,30005978,35451897,30000000,30005000,4194304
scrv2_d08_b020,cbap_sba,2,9,8,64,4194304,20000000,30005173,35459334,30000000,30005000,4194304
