flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,906686,0,0,720147814282.000,4000000000,400000000000,400000000000.000
1,0b000001-0b004001-10000-3,1,276,0,0,600464182651.000,23090222401,400000000000,400000000000.000
2,0b000101-0b004001-10000-3,1,276,0,0,598707533033.000,23193885575,400000000000,400000000000.000
3,0b000201-0b004001-10000-3,1,276,0,0,598197533597.000,23295493742,400000000000,400000000000.000
4,0b000301-0b004001-10000-3,1,276,0,0,500025129027.000,23203326635,400000000000,400000000000.000
5,0b000401-0b004001-10000-3,1,276,0,0,548216872288.000,23158840835,400000000000,400000000000.000
6,0b000501-0b004001-10000-3,1,276,0,0,525519511279.000,23153695115,400000000000,400000000000.000
7,0b000601-0b004001-10000-3,1,276,0,0,522014155806.000,23257944177,400000000000,400000000000.000
8,0b000701-0b004001-10000-3,1,276,0,0,546166373372.000,23263178948,400000000000,400000000000.000
9,0b000801-0b004001-10000-3,1,276,0,0,474039246912.000,23256737797,400000000000,400000000000.000
10,0b000901-0b004001-10000-3,1,276,0,0,499759542346.000,23213270746,400000000000,400000000000.000
11,0b000a01-0b004001-10000-3,1,276,0,0,548168028473.000,23171616032,400000000000,400000000000.000
12,0b000b01-0b004001-10000-3,1,276,0,0,545850588399.000,23273651408,400000000000,400000000000.000
13,0b000c01-0b004001-10000-3,1,276,0,0,473138183386.000,23215879926,400000000000,400000000000.000
14,0b000d01-0b004001-10000-3,1,276,0,0,548130486907.000,23181972876,400000000000,400000000000.000
15,0b000e01-0b004001-10000-3,1,276,0,0,473759216917.000,23267169204,400000000000,400000000000.000
16,0b000f01-0b004001-10000-3,1,276,0,0,545413940399.000,23283751770,400000000000,400000000000.000
17,0b001001-0b004001-10000-3,1,276,0,0,520311876601.000,23331662607,400000000000,400000000000.000
18,0b001101-0b004001-10000-3,1,276,0,0,518174999356.000,23218860996,400000000000,400000000000.000
19,0b001201-0b004001-10000-3,1,276,0,0,524760780308.000,23176869352,400000000000,400000000000.000
20,0b001301-0b004001-10000-3,1,276,0,0,521510985166.000,23278500639,400000000000,400000000000.000
21,0b001401-0b004001-10000-3,1,276,0,0,599069209751.000,23132804494,400000000000,400000000000.000
22,0b001501-0b004001-10000-3,1,276,0,0,598515448808.000,23234583044,400000000000,400000000000.000
23,0b001601-0b004001-10000-3,1,276,0,0,499546086955.000,23226259108,400000000000,400000000000.000
24,0b001701-0b004001-10000-3,1,276,0,0,597988878020.000,23339446302,400000000000,400000000000.000
25,0b001801-0b004001-10000-3,1,276,0,0,520343329161.000,23115194264,400000000000,400000000000.000
26,0b001901-0b004001-10000-3,1,276,0,0,524364407440.000,23187162263,400000000000,400000000000.000
27,0b001a01-0b004001-10000-3,1,276,0,0,517881585323.000,23228975303,400000000000,400000000000.000
28,0b001b01-0b004001-10000-3,1,276,0,0,521218380009.000,23288987075,400000000000,400000000000.000
29,0b001c01-0b004001-10000-3,1,276,0,0,472795595492.000,23182877271,400000000000,400000000000.000
30,0b001d01-0b004001-10000-3,1,276,0,0,456219406638.000,23254033759,400000000000,400000000000.000
31,0b001e01-0b004001-10000-3,1,276,0,0,472367954173.000,23249228447,400000000000,400000000000.000
32,0b001f01-0b004001-10000-3,1,276,0,0,499272590314.000,23236366860,400000000000,400000000000.000
33,0b002001-0b004001-10000-3,1,276,0,0,472534297073.000,23192672098,400000000000,400000000000.000
34,0b002101-0b004001-10000-3,1,276,0,0,499072909180.000,23246629526,400000000000,400000000000.000
35,0b002201-0b004001-10000-3,1,276,0,0,523656897704.000,23206966128,400000000000,400000000000.000
36,0b002301-0b004001-10000-3,1,276,0,0,520609321023.000,23309407158,400000000000,400000000000.000
37,0b002401-0b004001-10000-3,1,276,0,0,498804687156.000,23256618084,400000000000,400000000000.000
38,0b002501-0b004001-10000-3,1,276,0,0,523357162622.000,23217244863,400000000000,400000000000.000
39,0b002601-0b004001-10000-3,1,276,0,0,472216121664.000,23203089980,400000000000,400000000000.000
