flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,906686,1,906686,0,0,0,0,0.010004046,0.033999999,0.780191038,0.560457740,1532386848.884,1100804840,17.304763685,0.895933699,400000000000,320000000000,490,0.000000000,0.780191038
1,0,276,3,0,276,0,276,275,0.020012097,0.020397012,0.000000000,0.000000000,0.000,0,17.360943529,6.983849332,400000000000,165730107943,275,0.996376812,0.000000000
2,0,276,3,0,276,0,276,275,0.020013105,0.020397030,0.000000000,0.000000000,0.000,0,17.283182579,6.988591688,400000000000,165851742625,275,0.996376812,0.000000000
3,0,276,3,0,276,0,276,275,0.020014113,0.020397048,0.000000000,0.000000000,0.000,0,17.207636217,6.993585256,400000000000,165966012715,275,0.996376812,0.000000000
4,0,276,3,0,276,0,276,275,0.020012118,0.020257017,0.000000000,0.000000000,0.000,0,17.276135145,9.444306143,400000000000,26755351525,275,0.996376812,0.000000000
5,0,276,3,0,276,0,276,275,0.020012202,0.020385228,0.000000000,0.000000000,0.000,0,17.309392663,9.066152514,400000000000,115455800102,275,0.996376812,0.000000000
6,0,276,3,0,276,0,276,275,0.020012139,0.020361789,0.000000000,0.000000000,0.000,0,17.313247859,9.744805811,400000000000,71824178851,275,0.996376812,0.000000000
7,0,276,3,0,276,0,276,275,0.020013147,0.020361933,0.000000000,0.000000000,0.000,0,17.235477513,9.762196784,400000000000,71989097550,275,0.996376812,0.000000000
8,0,276,3,0,276,0,276,275,0.020013210,0.020385282,0.000000000,0.000000000,0.000,0,17.231590766,9.075662486,400000000000,115616506302,275,0.996376812,0.000000000
9,0,276,3,0,276,0,276,275,0.020012160,0.020280306,0.000000000,0.000000000,0.000,0,17.236373483,10.110694750,400000000000,31044514076,275,0.996376812,0.000000000
10,0,276,3,0,276,0,276,275,0.020012223,0.020257044,0.000000000,0.000000000,0.000,0,17.268718411,9.451998179,400000000000,26759327248,275,0.996376812,0.000000000
11,0,276,3,0,276,0,276,275,0.020012307,0.020385237,0.000000000,0.000000000,0.000,0,17.299828846,9.065840367,400000000000,115486299299,275,0.996376812,0.000000000
12,0,276,3,0,276,0,276,275,0.020013315,0.020385291,0.000000000,0.000000000,0.000,0,17.223820362,9.075825514,400000000000,115638095647,275,0.996376812,0.000000000
13,0,276,3,0,276,0,276,275,0.020012244,0.020257026,0.000000000,0.000000000,0.000,0,17.266773430,9.648560849,400000000000,26756397070,275,0.996376812,0.000000000
14,0,276,3,0,276,0,276,275,0.020012412,0.020385246,0.000000000,0.000000000,0.000,0,17.292083219,9.066645603,400000000000,115508907451,275,0.996376812,0.000000000
15,0,276,3,0,276,0,276,275,0.020012265,0.020280336,0.000000000,0.000000000,0.000,0,17.228629230,10.115500912,400000000000,31050084311,275,0.996376812,0.000000000
16,0,276,3,0,276,0,276,275,0.020013420,0.020385300,0.000000000,0.000000000,0.000,0,17.216332685,9.076629846,400000000000,115670046933,275,0.996376812,0.000000000
17,0,276,3,0,276,0,276,275,0.020012370,0.020361849,0.000000000,0.000000000,0.000,0,17.180903561,9.470762387,400000000000,71747582771,275,0.996376812,0.000000000
18,0,276,3,0,276,0,276,275,0.020013483,0.020361924,0.000000000,0.000000000,0.000,0,17.264551765,9.536951708,400000000000,71833774078,275,0.996376812,0.000000000
19,0,276,3,0,276,0,276,275,0.020012349,0.020361840,0.000000000,0.000000000,0.000,0,17.295899151,9.748097819,400000000000,71885478128,275,0.996376812,0.000000000
