flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,906703,0,0,723593189860.000,4000000000,400000000000,400000000000.000
1,0b000001-0b004001-10000-3,1,276,0,0,610374023146.000,24348866209,400000000000,400000000000.000
2,0b000101-0b004001-10000-3,1,276,0,0,609779029140.000,24458248322,400000000000,400000000000.000
3,0b000201-0b004001-10000-3,1,276,0,0,609215456704.000,24568724493,400000000000,400000000000.000
4,0b000301-0b004001-10000-3,1,276,0,0,505256264991.000,24468096914,400000000000,400000000000.000
5,0b000401-0b004001-10000-3,1,276,0,0,556601215693.000,24420875068,400000000000,400000000000.000
6,0b000501-0b004001-10000-3,1,276,0,0,531793954267.000,24415446900,400000000000,400000000000.000
7,0b000601-0b004001-10000-3,1,276,0,0,528197287682.000,24525206706,400000000000,400000000000.000
8,0b000701-0b004001-10000-3,1,276,0,0,553568243581.000,24530691637,400000000000,400000000000.000
9,0b000801-0b004001-10000-3,1,276,0,0,476627644075.000,24524117226,400000000000,400000000000.000
10,0b000901-0b004001-10000-3,1,276,0,0,504979946896.000,24478558625,400000000000,400000000000.000
11,0b000a01-0b004001-10000-3,1,276,0,0,556571599515.000,24431063028,400000000000,400000000000.000
12,0b000b01-0b004001-10000-3,1,276,0,0,553531306530.000,24541073358,400000000000,400000000000.000
13,0b000c01-0b004001-10000-3,1,276,0,0,476782482717.000,24481304741,400000000000,400000000000.000
14,0b000d01-0b004001-10000-3,1,276,0,0,556410316854.000,24444647766,400000000000,400000000000.000
15,0b000e01-0b004001-10000-3,1,276,0,0,476344364485.000,24534800412,400000000000,400000000000.000
16,0b000f01-0b004001-10000-3,1,276,0,0,553518892107.000,24552164871,400000000000,400000000000.000
17,0b001001-0b004001-10000-3,1,276,0,0,527234963885.000,24603113663,400000000000,400000000000.000
18,0b001101-0b004001-10000-3,1,276,0,0,523035687040.000,24484334790,400000000000,400000000000.000
19,0b001201-0b004001-10000-3,1,276,0,0,531099528346.000,24436546691,400000000000,400000000000.000
20,0b001301-0b004001-10000-3,1,276,0,0,527583610069.000,24546653319,400000000000,400000000000.000
21,0b001401-0b004001-10000-3,1,276,0,0,610140886356.000,24394035736,400000000000,400000000000.000
22,0b001501-0b004001-10000-3,1,276,0,0,609559315098.000,24500851463,400000000000,400000000000.000
23,0b001601-0b004001-10000-3,1,276,0,0,504758202649.000,24489067215,400000000000,400000000000.000
24,0b001701-0b004001-10000-3,1,276,0,0,608993790955.000,24611650545,400000000000,400000000000.000
25,0b001801-0b004001-10000-3,1,276,0,0,526901044421.000,24614139393,400000000000,400000000000.000
26,0b001901-0b004001-10000-3,1,276,0,0,530783419993.000,24449947118,400000000000,400000000000.000
27,0b001a01-0b004001-10000-3,1,276,0,0,522741568085.000,24495019182,400000000000,400000000000.000
28,0b001b01-0b004001-10000-3,1,276,0,0,527233356729.000,24557343156,400000000000,400000000000.000
29,0b001c01-0b004001-10000-3,1,276,0,0,475397631107.000,24566803079,400000000000,400000000000.000
30,0b001d01-0b004001-10000-3,1,276,0,0,458513246957.000,24521540179,400000000000,400000000000.000
31,0b001e01-0b004001-10000-3,1,276,0,0,476027809951.000,24516054213,400000000000,400000000000.000
32,0b001f01-0b004001-10000-3,1,276,0,0,504489304032.000,24502693331,400000000000,400000000000.000
33,0b002001-0b004001-10000-3,1,276,0,0,475129523315.000,24456821307,400000000000,400000000000.000
34,0b002101-0b004001-10000-3,1,276,0,0,504303018751.000,24513304207,400000000000,400000000000.000
35,0b002201-0b004001-10000-3,1,276,0,0,529992552217.000,24471350510,400000000000,400000000000.000
36,0b002301-0b004001-10000-3,1,276,0,0,526667769978.000,24579058760,400000000000,400000000000.000
37,0b002401-0b004001-10000-3,1,276,0,0,504050398459.000,24524287174,400000000000,400000000000.000
38,0b002501-0b004001-10000-3,1,276,0,0,529683791919.000,24481986846,400000000000,400000000000.000
39,0b002601-0b004001-10000-3,1,276,0,0,478406067473.000,24467749508,400000000000,400000000000.000
40,0b002701-0b004001-10000-3,1,276,0,0,533709924781.000,24589812415,400000000000,400000000000.000
41,0b002801-0b004001-10000-3,1,276,0,0,538715436841.000,24418050106,400000000000,400000000000.000
42,0b002901-0b004001-10000-3,1,276,0,0,534426788016.000,24524683323,400000000000,400000000000.000
43,0b002a01-0b004001-10000-3,1,276,0,0,477907755442.000,24547992115,400000000000,400000000000.000
44,0b002b01-0b004001-10000-3,1,276,0,0,544665915009.000,24635887812,400000000000,400000000000.000
45,0b002c01-0b004001-10000-3,1,276,0,0,521044370107.000,24490149527,400000000000,400000000000.000
46,0b002d01-0b004001-10000-3,1,276,0,0,555118694766.000,24476823667,400000000000,400000000000.000
47,0b002e01-0b004001-10000-3,1,276,0,0,556972509855.000,24584529411,400000000000,400000000000.000
48,0b002f01-0b004001-10000-3,1,276,0,0,525229778470.000,24597779484,400000000000,400000000000.000
49,0b003001-0b004001-10000-3,1,276,0,0,548567272631.000,24344972256,400000000000,400000000000.000
50,0b003101-0b004001-10000-3,1,276,0,0,546312887837.000,24464785178,400000000000,400000000000.000
51,0b003201-0b004001-10000-3,1,276,0,0,550328885559.000,24586245882,400000000000,400000000000.000
52,0b003301-0b004001-10000-3,1,276,0,0,506049379397.000,24556300055,400000000000,400000000000.000
53,0b003401-0b004001-10000-3,1,276,0,0,525105218569.000,24428194773,400000000000,400000000000.000
54,0b003501-0b004001-10000-3,1,276,0,0,554627911389.000,24487425021,400000000000,400000000000.000
55,0b003601-0b004001-10000-3,1,276,0,0,556923601472.000,24594991508,400000000000,400000000000.000
56,0b003701-0b004001-10000-3,1,276,0,0,527758447918.000,24548738323,400000000000,400000000000.000
57,0b003801-0b004001-10000-3,1,276,0,0,477654412379.000,24558972691,400000000000,400000000000.000
58,0b003901-0b004001-10000-3,1,276,0,0,477317539853.000,24502661720,400000000000,400000000000.000
59,0b003a01-0b004001-10000-3,1,276,0,0,505530705954.000,24456967478,400000000000,400000000000.000
60,0b003b01-0b004001-10000-3,1,276,0,0,459924391942.000,24553520641,400000000000,400000000000.000
61,0b003c01-0b004001-10000-3,1,276,0,0,553793671347.000,24508908522,400000000000,400000000000.000
62,0b003d01-0b004001-10000-3,1,276,0,0,557056356486.000,24399193335,400000000000,400000000000.000
63,0b003e01-0b004001-10000-3,1,276,0,0,477292471353.000,24459737179,400000000000,400000000000.000
64,0b003f01-0b004001-10000-3,1,276,0,0,477031534937.000,24513167522,400000000000,400000000000.000
