flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,36070,0,0,38664803570.000,100000000,10000000000,10000000000.000
1,0b000001-0b004001-10000-3,1,1102,0,0,32922792723.000,100000000,10000000000,10000000000.000
2,0b000101-0b004001-10000-3,1,1102,0,0,33346947215.000,100000000,10000000000,10000000000.000
3,0b000201-0b004001-10000-3,1,1102,0,0,31662981944.000,100000000,10000000000,10000000000.000
4,0b000301-0b004001-10000-3,1,1102,0,0,30577872876.000,100000000,10000000000,10000000000.000
5,0b000401-0b004001-10000-3,1,1102,0,0,32263491439.000,100000000,10000000000,10000000000.000
6,0b000501-0b004001-10000-3,1,1102,0,0,33259863306.000,100000000,10000000000,10000000000.000
7,0b000601-0b004001-10000-3,1,1102,0,0,30558436644.000,100000000,10000000000,10000000000.000
8,0b000701-0b004001-10000-3,1,1102,0,0,33036076418.000,100000000,10000000000,10000000000.000
9,0b000801-0b004001-10000-3,1,1102,0,0,32354416533.000,100000000,10000000000,10000000000.000
10,0b000901-0b004001-10000-3,1,1102,0,0,29932448791.000,100000000,10000000000,10000000000.000
11,0b000a01-0b004001-10000-3,1,1102,0,0,32683867687.000,100000000,10000000000,10000000000.000
12,0b000b01-0b004001-10000-3,1,1102,0,0,33213657280.000,100000000,10000000000,10000000000.000
13,0b000c01-0b004001-10000-3,1,1102,0,0,32114374627.000,100000000,10000000000,10000000000.000
14,0b000d01-0b004001-10000-3,1,1102,0,0,32414229078.000,100000000,10000000000,10000000000.000
15,0b000e01-0b004001-10000-3,1,1102,0,0,31820141109.000,100000000,10000000000,10000000000.000
16,0b000f01-0b004001-10000-3,1,1102,0,0,32747845867.000,100000000,10000000000,10000000000.000
17,0b001001-0b004001-10000-3,1,1102,0,0,33172676916.000,100000000,10000000000,10000000000.000
18,0b001101-0b004001-10000-3,1,1102,0,0,31821153471.000,100000000,10000000000,10000000000.000
19,0b001201-0b004001-10000-3,1,1102,0,0,32619060288.000,100000000,10000000000,10000000000.000
20,0b001301-0b004001-10000-3,1,1102,0,0,33368749330.000,100000000,10000000000,10000000000.000
21,0b001401-0b004001-10000-3,1,1102,0,0,33867482129.000,100000000,10000000000,10000000000.000
22,0b001501-0b004001-10000-3,1,1102,0,0,31972145749.000,100000000,10000000000,10000000000.000
23,0b001601-0b004001-10000-3,1,1102,0,0,33462909174.000,100000000,10000000000,10000000000.000
24,0b001701-0b004001-10000-3,1,1102,0,0,32025358630.000,100000000,10000000000,10000000000.000
25,0b001801-0b004001-10000-3,1,1102,0,0,31281745003.000,100000000,10000000000,10000000000.000
26,0b001901-0b004001-10000-3,1,1102,0,0,32597368692.000,100000000,10000000000,10000000000.000
27,0b001a01-0b004001-10000-3,1,1102,0,0,34035126371.000,100000000,10000000000,10000000000.000
28,0b001b01-0b004001-10000-3,1,1102,0,0,32850646590.000,100000000,10000000000,10000000000.000
29,0b001c01-0b004001-10000-3,1,1102,0,0,32530085871.000,100000000,10000000000,10000000000.000
30,0b001d01-0b004001-10000-3,1,1102,0,0,30449605621.000,100000000,10000000000,10000000000.000
31,0b001e01-0b004001-10000-3,1,1102,0,0,30559157484.000,100000000,10000000000,10000000000.000
32,0b001f01-0b004001-10000-3,1,1102,0,0,33887376180.000,100000000,10000000000,10000000000.000
33,0b002001-0b004001-10000-3,1,1102,0,0,32520946308.000,100000000,10000000000,10000000000.000
34,0b002101-0b004001-10000-3,1,1102,0,0,31731772430.000,100000000,10000000000,10000000000.000
35,0b002201-0b004001-10000-3,1,1102,0,0,30847486111.000,100000000,10000000000,10000000000.000
36,0b002301-0b004001-10000-3,1,1102,0,0,31391442002.000,100000000,10000000000,10000000000.000
37,0b002401-0b004001-10000-3,1,1102,0,0,30730986866.000,100000000,10000000000,10000000000.000
38,0b002501-0b004001-10000-3,1,1102,0,0,32240599359.000,100000000,10000000000,10000000000.000
39,0b002601-0b004001-10000-3,1,1102,0,0,32089000440.000,100000000,10000000000,10000000000.000
40,0b002701-0b004001-10000-3,1,1102,0,0,32561402824.000,100000000,10000000000,10000000000.000
41,0b002801-0b004001-10000-3,1,1102,0,0,32468553129.000,100000000,10000000000,10000000000.000
42,0b002901-0b004001-10000-3,1,1102,0,0,32839201138.000,100000000,10000000000,10000000000.000
43,0b002a01-0b004001-10000-3,1,1102,0,0,32277746257.000,100000000,10000000000,10000000000.000
44,0b002b01-0b004001-10000-3,1,1102,0,0,32773807966.000,100000000,10000000000,10000000000.000
45,0b002c01-0b004001-10000-3,1,1102,0,0,32011035578.000,100000000,10000000000,10000000000.000
46,0b002d01-0b004001-10000-3,1,1102,0,0,32486608594.000,100000000,10000000000,10000000000.000
47,0b002e01-0b004001-10000-3,1,1102,0,0,32363943321.000,100000000,10000000000,10000000000.000
48,0b002f01-0b004001-10000-3,1,1102,0,0,31930972703.000,100000000,10000000000,10000000000.000
49,0b003001-0b004001-10000-3,1,1102,0,0,32692283746.000,100000000,10000000000,10000000000.000
50,0b003101-0b004001-10000-3,1,1102,0,0,31899170496.000,100000000,10000000000,10000000000.000
51,0b003201-0b004001-10000-3,1,1102,0,0,33537754371.000,100000000,10000000000,10000000000.000
52,0b003301-0b004001-10000-3,1,1102,0,0,31397127127.000,100000000,10000000000,10000000000.000
53,0b003401-0b004001-10000-3,1,1102,0,0,31144887362.000,100000000,10000000000,10000000000.000
54,0b003501-0b004001-10000-3,1,1102,0,0,32886563112.000,100000000,10000000000,10000000000.000
55,0b003601-0b004001-10000-3,1,1102,0,0,32453616174.000,100000000,10000000000,10000000000.000
56,0b003701-0b004001-10000-3,1,1102,0,0,31379821229.000,100000000,10000000000,10000000000.000
57,0b003801-0b004001-10000-3,1,1102,0,0,31761057283.000,100000000,10000000000,10000000000.000
58,0b003901-0b004001-10000-3,1,1102,0,0,32896686427.000,100000000,10000000000,10000000000.000
59,0b003a01-0b004001-10000-3,1,1102,0,0,33692962894.000,100000000,10000000000,10000000000.000
60,0b003b01-0b004001-10000-3,1,1102,0,0,31859218109.000,100000000,10000000000,10000000000.000
61,0b003c01-0b004001-10000-3,1,1102,0,0,31952508479.000,100000000,10000000000,10000000000.000
62,0b003d01-0b004001-10000-3,1,1102,0,0,31059286092.000,100000000,10000000000,10000000000.000
63,0b003e01-0b004001-10000-3,1,1102,0,0,32937634533.000,100000000,10000000000,10000000000.000
64,0b003f01-0b004001-10000-3,1,1102,0,0,33271869473.000,100000000,10000000000,10000000000.000
