flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,656555,0,0,607040680378.000,2000000000,200000000000,200000000000.000
1,0b000001-0b004001-10000-3,1,17624,0,0,399705000779.000,2000000000,200000000000,200000000000.000
2,0b000101-0b004001-10000-3,1,17624,0,0,399052548105.000,2000000000,200000000000,200000000000.000
3,0b000201-0b004001-10000-3,1,17624,0,0,396054138729.000,2000000000,200000000000,200000000000.000
4,0b000301-0b004001-10000-3,1,17624,0,0,403055545349.000,2000000000,200000000000,200000000000.000
5,0b000401-0b004001-10000-3,1,17624,0,0,402074788648.000,2000000000,200000000000,200000000000.000
6,0b000501-0b004001-10000-3,1,17624,0,0,401915385752.000,2000000000,200000000000,200000000000.000
7,0b000601-0b004001-10000-3,1,17624,0,0,399496793340.000,2000000000,200000000000,200000000000.000
8,0b000701-0b004001-10000-3,1,17624,0,0,398255904905.000,2000000000,200000000000,200000000000.000
9,0b000801-0b004001-10000-3,1,17624,0,0,397181190203.000,2000000000,200000000000,200000000000.000
10,0b000901-0b004001-10000-3,1,17624,0,0,410271108407.000,2000000000,200000000000,200000000000.000
11,0b000a01-0b004001-10000-3,1,17624,0,0,397359723025.000,2000000000,200000000000,200000000000.000
12,0b000b01-0b004001-10000-3,1,17624,0,0,398339194383.000,2000000000,200000000000,200000000000.000
13,0b000c01-0b004001-10000-3,1,17624,0,0,400269007291.000,2000000000,200000000000,200000000000.000
14,0b000d01-0b004001-10000-3,1,17624,0,0,392604891107.000,2000000000,200000000000,200000000000.000
15,0b000e01-0b004001-10000-3,1,17624,0,0,396371499946.000,2000000000,200000000000,200000000000.000
16,0b000f01-0b004001-10000-3,1,17624,0,0,395753511389.000,2000000000,200000000000,200000000000.000
17,0b001001-0b004001-10000-3,1,17624,0,0,401007394862.000,2000000000,200000000000,200000000000.000
18,0b001101-0b004001-10000-3,1,17624,0,0,401173327357.000,2000000000,200000000000,200000000000.000
19,0b001201-0b004001-10000-3,1,17624,0,0,410596841461.000,2000000000,200000000000,200000000000.000
20,0b001301-0b004001-10000-3,1,17624,0,0,398093677051.000,2000000000,200000000000,200000000000.000
21,0b001401-0b004001-10000-3,1,17624,0,0,398151929618.000,2000000000,200000000000,200000000000.000
22,0b001501-0b004001-10000-3,1,17624,0,0,399091949604.000,2000000000,200000000000,200000000000.000
23,0b001601-0b004001-10000-3,1,17624,0,0,403088029719.000,2000000000,200000000000,200000000000.000
24,0b001701-0b004001-10000-3,1,17624,0,0,400554391086.000,2000000000,200000000000,200000000000.000
25,0b001801-0b004001-10000-3,1,17624,0,0,398688803367.000,2000000000,200000000000,200000000000.000
26,0b001901-0b004001-10000-3,1,17624,0,0,399910358324.000,2000000000,200000000000,200000000000.000
27,0b001a01-0b004001-10000-3,1,17624,0,0,398619293312.000,2000000000,200000000000,200000000000.000
28,0b001b01-0b004001-10000-3,1,17624,0,0,399294043920.000,2000000000,200000000000,200000000000.000
29,0b001c01-0b004001-10000-3,1,17624,0,0,400266793606.000,2000000000,200000000000,200000000000.000
30,0b001d01-0b004001-10000-3,1,17624,0,0,394432213079.000,2000000000,200000000000,200000000000.000
31,0b001e01-0b004001-10000-3,1,17624,0,0,398622236384.000,2000000000,200000000000,200000000000.000
32,0b001f01-0b004001-10000-3,1,17624,0,0,401234080990.000,2000000000,200000000000,200000000000.000
33,0b002001-0b004001-10000-3,1,17624,0,0,400350197951.000,2000000000,200000000000,200000000000.000
34,0b002101-0b004001-10000-3,1,17624,0,0,403188772075.000,2000000000,200000000000,200000000000.000
35,0b002201-0b004001-10000-3,1,17624,0,0,399080755371.000,2000000000,200000000000,200000000000.000
36,0b002301-0b004001-10000-3,1,17624,0,0,400568781982.000,2000000000,200000000000,200000000000.000
37,0b002401-0b004001-10000-3,1,17624,0,0,402303550090.000,2000000000,200000000000,200000000000.000
38,0b002501-0b004001-10000-3,1,17624,0,0,397946042741.000,2000000000,200000000000,200000000000.000
39,0b002601-0b004001-10000-3,1,17624,0,0,398509858297.000,2000000000,200000000000,200000000000.000
40,0b002701-0b004001-10000-3,1,17624,0,0,403929365198.000,2000000000,200000000000,200000000000.000
41,0b002801-0b004001-10000-3,1,17624,0,0,404144366268.000,2000000000,200000000000,200000000000.000
42,0b002901-0b004001-10000-3,1,17624,0,0,413444657613.000,2000000000,200000000000,200000000000.000
43,0b002a01-0b004001-10000-3,1,17624,0,0,396652606213.000,2000000000,200000000000,200000000000.000
44,0b002b01-0b004001-10000-3,1,17624,0,0,404582968784.000,2000000000,200000000000,200000000000.000
45,0b002c01-0b004001-10000-3,1,17624,0,0,403727085771.000,2000000000,200000000000,200000000000.000
46,0b002d01-0b004001-10000-3,1,17624,0,0,395792745448.000,2000000000,200000000000,200000000000.000
47,0b002e01-0b004001-10000-3,1,17624,0,0,397813802359.000,2000000000,200000000000,200000000000.000
