flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,952923,0,0,809520356630.000,4000000000,400000000000,400000000000.000
1,0b000001-0b004001-10000-3,1,4406,0,0,820816511094.000,4000000000,400000000000,400000000000.000
2,0b000101-0b004001-10000-3,1,4406,0,0,822813014266.000,4000000000,400000000000,400000000000.000
3,0b000201-0b004001-10000-3,1,4406,0,0,814687368824.000,4000000000,400000000000,400000000000.000
4,0b000301-0b004001-10000-3,1,4406,0,0,563453848332.000,4000000000,400000000000,400000000000.000
5,0b000401-0b004001-10000-3,1,4406,0,0,796746599423.000,4000000000,400000000000,400000000000.000
6,0b000501-0b004001-10000-3,1,4406,0,0,615514259552.000,4000000000,400000000000,400000000000.000
7,0b000601-0b004001-10000-3,1,4406,0,0,622230851939.000,4000000000,400000000000,400000000000.000
8,0b000701-0b004001-10000-3,1,4406,0,0,802603431280.000,4000000000,400000000000,400000000000.000
9,0b000801-0b004001-10000-3,1,4406,0,0,502578313696.000,4000000000,400000000000,400000000000.000
10,0b000901-0b004001-10000-3,1,4406,0,0,564485076524.000,4000000000,400000000000,400000000000.000
11,0b000a01-0b004001-10000-3,1,4406,0,0,805782544584.000,4000000000,400000000000,400000000000.000
12,0b000b01-0b004001-10000-3,1,4406,0,0,808845407735.000,4000000000,400000000000,400000000000.000
13,0b000c01-0b004001-10000-3,1,4406,0,0,518849909564.000,4000000000,400000000000,400000000000.000
14,0b000d01-0b004001-10000-3,1,4406,0,0,794462229928.000,4000000000,400000000000,400000000000.000
15,0b000e01-0b004001-10000-3,1,4406,0,0,501647670889.000,4000000000,400000000000,400000000000.000
16,0b000f01-0b004001-10000-3,1,4406,0,0,795181042321.000,4000000000,400000000000,400000000000.000
17,0b001001-0b004001-10000-3,1,4406,0,0,577213355622.000,4000000000,400000000000,400000000000.000
18,0b001101-0b004001-10000-3,1,4406,0,0,586734821719.000,4000000000,400000000000,400000000000.000
19,0b001201-0b004001-10000-3,1,4406,0,0,614306189490.000,4000000000,400000000000,400000000000.000
20,0b001301-0b004001-10000-3,1,4406,0,0,622398786995.000,4000000000,400000000000,400000000000.000
21,0b001401-0b004001-10000-3,1,4406,0,0,813283287658.000,4000000000,400000000000,400000000000.000
22,0b001501-0b004001-10000-3,1,4406,0,0,821978111334.000,4000000000,400000000000,400000000000.000
23,0b001601-0b004001-10000-3,1,4406,0,0,564659695877.000,4000000000,400000000000,400000000000.000
24,0b001701-0b004001-10000-3,1,4406,0,0,810834205726.000,4000000000,400000000000,400000000000.000
25,0b001801-0b004001-10000-3,1,4406,0,0,580132887561.000,4000000000,400000000000,400000000000.000
26,0b001901-0b004001-10000-3,1,4406,0,0,613954942731.000,4000000000,400000000000,400000000000.000
27,0b001a01-0b004001-10000-3,1,4406,0,0,584284603438.000,4000000000,400000000000,400000000000.000
28,0b001b01-0b004001-10000-3,1,4406,0,0,622749175910.000,4000000000,400000000000,400000000000.000
29,0b001c01-0b004001-10000-3,1,4406,0,0,502486496666.000,4000000000,400000000000,400000000000.000
30,0b001d01-0b004001-10000-3,1,4406,0,0,749552345287.000,4000000000,400000000000,400000000000.000
31,0b001e01-0b004001-10000-3,1,4406,0,0,522964748041.000,4000000000,400000000000,400000000000.000
32,0b001f01-0b004001-10000-3,1,4406,0,0,566720048095.000,4000000000,400000000000,400000000000.000
33,0b002001-0b004001-10000-3,1,4406,0,0,504417791454.000,4000000000,400000000000,400000000000.000
34,0b002101-0b004001-10000-3,1,4406,0,0,567757008101.000,4000000000,400000000000,400000000000.000
35,0b002201-0b004001-10000-3,1,4406,0,0,620104138939.000,4000000000,400000000000,400000000000.000
36,0b002301-0b004001-10000-3,1,4406,0,0,622785956497.000,4000000000,400000000000,400000000000.000
37,0b002401-0b004001-10000-3,1,4406,0,0,568625383253.000,4000000000,400000000000,400000000000.000
38,0b002501-0b004001-10000-3,1,4406,0,0,619470923804.000,4000000000,400000000000,400000000000.000
39,0b002601-0b004001-10000-3,1,4406,0,0,506941464873.000,4000000000,400000000000,400000000000.000
40,0b002701-0b004001-10000-3,1,4406,0,0,622665633244.000,4000000000,400000000000,400000000000.000
41,0b002801-0b004001-10000-3,1,4406,0,0,722732020496.000,4000000000,400000000000,400000000000.000
42,0b002901-0b004001-10000-3,1,4406,0,0,744475443048.000,4000000000,400000000000,400000000000.000
43,0b002a01-0b004001-10000-3,1,4406,0,0,523799175722.000,4000000000,400000000000,400000000000.000
44,0b002b01-0b004001-10000-3,1,4406,0,0,744641404047.000,4000000000,400000000000,400000000000.000
45,0b002c01-0b004001-10000-3,1,4406,0,0,677844755060.000,4000000000,400000000000,400000000000.000
46,0b002d01-0b004001-10000-3,1,4406,0,0,797661064222.000,4000000000,400000000000,400000000000.000
47,0b002e01-0b004001-10000-3,1,4406,0,0,808373488693.000,4000000000,400000000000,400000000000.000
48,0b002f01-0b004001-10000-3,1,4406,0,0,695301307623.000,4000000000,400000000000,400000000000.000
49,0b003001-0b004001-10000-3,1,4406,0,0,601924755462.000,4000000000,400000000000,400000000000.000
50,0b003101-0b004001-10000-3,1,4406,0,0,600867451565.000,4000000000,400000000000,400000000000.000
51,0b003201-0b004001-10000-3,1,4406,0,0,599798460627.000,4000000000,400000000000,400000000000.000
52,0b003301-0b004001-10000-3,1,4406,0,0,571021871035.000,4000000000,400000000000,400000000000.000
53,0b003401-0b004001-10000-3,1,4406,0,0,580384404955.000,4000000000,400000000000,400000000000.000
54,0b003501-0b004001-10000-3,1,4406,0,0,799224292880.000,4000000000,400000000000,400000000000.000
55,0b003601-0b004001-10000-3,1,4406,0,0,795407561974.000,4000000000,400000000000,400000000000.000
56,0b003701-0b004001-10000-3,1,4406,0,0,582930447560.000,4000000000,400000000000,400000000000.000
57,0b003801-0b004001-10000-3,1,4406,0,0,526250070224.000,4000000000,400000000000,400000000000.000
58,0b003901-0b004001-10000-3,1,4406,0,0,512714418613.000,4000000000,400000000000,400000000000.000
59,0b003a01-0b004001-10000-3,1,4406,0,0,573586162083.000,4000000000,400000000000,400000000000.000
60,0b003b01-0b004001-10000-3,1,4406,0,0,749224980433.000,4000000000,400000000000,400000000000.000
61,0b003c01-0b004001-10000-3,1,4406,0,0,795178610416.000,4000000000,400000000000,400000000000.000
62,0b003d01-0b004001-10000-3,1,4406,0,0,794975155708.000,4000000000,400000000000,400000000000.000
63,0b003e01-0b004001-10000-3,1,4406,0,0,525871795188.000,4000000000,400000000000,400000000000.000
64,0b003f01-0b004001-10000-3,1,4406,0,0,517542919640.000,4000000000,400000000000,400000000000.000
