plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
10000000,10005000,10000000,10005000,0,0,200000000000,200000000000,200000000000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,1,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,2,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,3,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,4,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,5,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,6,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,7,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,8,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,9,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,10,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,11,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,12,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,13,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,14,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,15,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,16,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,17,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,18,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,19,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,20,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,21,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
20000000,20005000,20000000,20005000,1,22,2828125000,2828125000,2828125000,0,0,0,0,200000000000,0,0,1
