flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,76844,1,76844,0,0,0,0,0.010005808,0.326999963,0.921552362,0.843114712,429747111.351,393169316,33.653331701,0.890403283,10000000000,8000000000,8558,0.000000000,0.921552362
1,0,8812,3,8810,2,0,2,2,0.020016274,0.261941887,0.499903378,0.000000000,4193493.478,0,35.170487820,1.309501913,10000000000,346842812,8787,0.000226963,0.499903378
2,0,8812,3,8810,2,0,2,2,0.020039626,0.263239158,0.499903636,0.000000000,4193495.639,0,34.822721186,1.310758298,10000000000,444326395,8788,0.000226963,0.499903636
3,0,8812,3,8811,1,0,1,1,0.020063812,0.260894959,0.499902201,0.000000000,4193483.600,0,34.530120617,1.310493176,10000000000,311921669,8784,0.000113482,0.499902201
4,0,8812,3,8809,3,0,3,2,0.020017108,0.265789400,0.499903809,0.000000000,4193497.090,0,35.694075628,1.330110520,10000000000,1289028108,8769,0.000226963,0.499903809
5,0,8812,3,8810,2,0,2,2,0.020019610,0.264779621,0.499902361,0.000000000,4193484.943,0,35.459768767,1.323310342,10000000000,543713485,8785,0.000226963,0.499902361
6,0,8812,3,8810,2,0,2,2,0.020017942,0.265660593,0.499903546,0.000000000,4193494.882,0,35.343338366,1.328281969,10000000000,1043530126,8778,0.000226963,0.499903546
7,0,8812,3,8810,2,0,2,2,0.020037958,0.264944068,0.499903069,0.000000000,4193490.885,0,35.462999866,1.329109168,10000000000,440452674,8783,0.000226963,0.499903069
8,0,8812,3,8811,1,0,1,1,0.020043796,0.262650957,0.499902561,0.000000000,4193486.625,0,35.287815749,1.322727451,10000000000,378460127,8781,0.000113482,0.499902561
9,0,8812,3,8810,2,0,2,2,0.020018776,0.265229882,0.499902580,0.000000000,4193486.780,0,35.812291068,1.338432942,10000000000,621787878,8781,0.000226963,0.499902580
10,0,8812,3,8807,5,0,5,1,0.020020444,0.265914754,0.499902983,0.000000000,4193490.163,0,35.665292362,1.329305332,10000000000,2116354696,8755,0.000113482,0.499902983
11,0,8812,3,8810,2,0,2,2,0.020023780,0.262073286,0.499902490,0.000000000,4193486.024,0,35.404246149,1.321726055,10000000000,347324761,8783,0.000226963,0.499902490
12,0,8812,3,8810,2,0,2,2,0.020047966,0.264543822,0.499902374,0.000000000,4193485.051,0,35.171385348,1.324799203,10000000000,520030547,8780,0.000226963,0.499902374
13,0,8812,3,8810,2,0,2,1,0.020021278,0.265692028,0.499903018,0.000000000,4193490.453,0,35.637645467,1.337602577,10000000000,1079743433,8777,0.000113482,0.499903018
14,0,8812,3,8811,1,0,1,1,0.020027950,0.262231466,0.499902123,0.000000000,4193482.951,0,35.285123166,1.323528335,10000000000,246451505,8784,0.000113482,0.499902123
15,0,8812,3,8810,2,0,2,1,0.020022112,0.265244842,0.499902979,0.000000000,4193490.129,0,35.631183268,1.338171619,10000000000,727013538,8780,0.000113482,0.499902979
16,0,8812,3,8811,1,0,1,1,0.020052136,0.263333169,0.499901982,0.000000000,4193481.763,0,35.112785493,1.323066482,10000000000,358483359,8786,0.000113482,0.499901982
17,0,8812,3,8809,3,0,3,3,0.020026282,0.265588185,0.499904453,0.000000000,4193502.492,0,35.346569465,1.326409895,10000000000,897878873,8781,0.000340445,0.499904453
18,0,8812,3,8810,2,0,2,2,0.020046298,0.265175391,0.499904499,0.000000000,4193502.877,0,35.288354265,1.327234818,10000000000,530618247,8786,0.000226963,0.499904499
19,0,8812,3,8809,3,0,3,3,0.020025448,0.265754264,0.499903294,0.000000000,4193492.769,0,35.346569465,1.328321640,10000000000,1245201023,8776,0.000340445,0.499903294
20,0,8812,3,8811,1,0,1,1,0.020045464,0.265214444,0.499903012,0.000000000,4193490.406,0,35.288354265,1.329567916,10000000000,560941788,8785,0.000113482,0.499903012
21,0,8812,3,8811,1,0,1,1,0.020032120,0.262472927,0.499902767,0.000000000,4193488.353,0,34.937381121,1.310414278,10000000000,350016584,8789,0.000113482,0.499902767
