flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,76844,0,0,221550255874.000,100000000,10000000000,10000000000.000
1,0b000001-0b004001-10000-3,1,8812,0,0,233033800784.000,100000000,10000000000,10000000000.000
2,0b000101-0b004001-10000-3,1,8812,0,0,231845845221.000,100000000,10000000000,10000000000.000
3,0b000201-0b004001-10000-3,1,8812,0,0,236608288115.000,100000000,10000000000,10000000000.000
4,0b000301-0b004001-10000-3,1,8812,0,0,227634519888.000,100000000,10000000000,10000000000.000
5,0b000401-0b004001-10000-3,1,8812,0,0,226467806547.000,100000000,10000000000,10000000000.000
6,0b000501-0b004001-10000-3,1,8812,0,0,231562371628.000,100000000,10000000000,10000000000.000
7,0b000601-0b004001-10000-3,1,8812,0,0,230559822386.000,100000000,10000000000,10000000000.000
8,0b000701-0b004001-10000-3,1,8812,0,0,234300261799.000,100000000,10000000000,10000000000.000
9,0b000801-0b004001-10000-3,1,8812,0,0,227398786424.000,100000000,10000000000,10000000000.000
10,0b000901-0b004001-10000-3,1,8812,0,0,226063707670.000,100000000,10000000000,10000000000.000
11,0b000a01-0b004001-10000-3,1,8812,0,0,235286590419.000,100000000,10000000000,10000000000.000
12,0b000b01-0b004001-10000-3,1,8812,0,0,231430627815.000,100000000,10000000000,10000000000.000
13,0b000c01-0b004001-10000-3,1,8812,0,0,231449775567.000,100000000,10000000000,10000000000.000
14,0b000d01-0b004001-10000-3,1,8812,0,0,239258115665.000,100000000,10000000000,10000000000.000
15,0b000e01-0b004001-10000-3,1,8812,0,0,229379574234.000,100000000,10000000000,10000000000.000
16,0b000f01-0b004001-10000-3,1,8812,0,0,232114140999.000,100000000,10000000000,10000000000.000
17,0b001001-0b004001-10000-3,1,8812,0,0,229085150519.000,100000000,10000000000,10000000000.000
18,0b001101-0b004001-10000-3,1,8812,0,0,227481386841.000,100000000,10000000000,10000000000.000
19,0b001201-0b004001-10000-3,1,8812,0,0,227273632083.000,100000000,10000000000,10000000000.000
20,0b001301-0b004001-10000-3,1,8812,0,0,227596456934.000,100000000,10000000000,10000000000.000
21,0b001401-0b004001-10000-3,1,8812,0,0,233641470120.000,100000000,10000000000,10000000000.000
22,0b001501-0b004001-10000-3,1,8812,0,0,237723592522.000,100000000,10000000000,10000000000.000
23,0b001601-0b004001-10000-3,1,8812,0,0,228647234182.000,100000000,10000000000,10000000000.000
24,0b001701-0b004001-10000-3,1,8812,0,0,232003539102.000,100000000,10000000000,10000000000.000
25,0b001801-0b004001-10000-3,1,8812,0,0,227575424277.000,100000000,10000000000,10000000000.000
26,0b001901-0b004001-10000-3,1,8812,0,0,232856534051.000,100000000,10000000000,10000000000.000
27,0b001a01-0b004001-10000-3,1,8812,0,0,232260561695.000,100000000,10000000000,10000000000.000
28,0b001b01-0b004001-10000-3,1,8812,0,0,230707971701.000,100000000,10000000000,10000000000.000
29,0b001c01-0b004001-10000-3,1,8812,0,0,227015491760.000,100000000,10000000000,10000000000.000
30,0b001d01-0b004001-10000-3,1,8812,0,0,232763894929.000,100000000,10000000000,10000000000.000
31,0b001e01-0b004001-10000-3,1,8812,0,0,227680730062.000,100000000,10000000000,10000000000.000
32,0b001f01-0b004001-10000-3,1,8812,0,0,225574675273.000,100000000,10000000000,10000000000.000
