time_ns,node_id,if_index,q_index,event_type
20148373,88,17,3,1
20148373,85,17,3,1
20148394,87,17,3,1
20148394,86,17,3,1
20164813,88,17,3,0
20164834,85,17,3,0
20164855,87,17,3,0
20164876,86,17,3,0
20170221,88,17,3,1
20170242,87,17,3,1
20170242,85,17,3,1
20170263,86,17,3,1
20186695,87,17,3,0
20186716,86,17,3,0
20186737,88,17,3,0
20186758,85,17,3,0
20192082,87,17,3,1
20192103,86,17,3,1
20192124,88,17,3,1
20192145,85,17,3,1
20208577,87,17,3,0
20208598,86,17,3,0
20208619,88,17,3,0
20208640,85,17,3,0
20213964,87,17,3,1
20213985,86,17,3,1
20214006,88,17,3,1
20214027,85,17,3,1
20230438,87,17,3,0
20230459,86,17,3,0
20230480,88,17,3,0
20230501,85,17,3,0
20235846,86,17,3,1
20235846,87,17,3,1
20235867,88,17,3,1
20235888,85,17,3,1
20252278,86,17,3,0
20252299,88,17,3,0
20252320,85,17,3,0
20252341,87,17,3,0
20257665,86,17,3,1
20257686,88,17,3,1
20257707,85,17,3,1
20257728,87,17,3,1
20274097,86,17,3,0
20274118,88,17,3,0
20274139,85,17,3,0
20274160,87,17,3,0
20279484,86,17,3,1
20279505,88,17,3,1
20279526,85,17,3,1
20279547,87,17,3,1
20295895,86,17,3,0
20295916,88,17,3,0
20295937,85,17,3,0
20295958,87,17,3,0
20301282,86,17,3,1
20301303,88,17,3,1
20301324,85,17,3,1
20301345,87,17,3,1
20317735,86,17,3,0
20317756,88,17,3,0
20317777,85,17,3,0
20317798,87,17,3,0
20323122,86,17,3,1
20323143,88,17,3,1
20323164,85,17,3,1
20323185,87,17,3,1
20339596,86,17,3,0
20339617,88,17,3,0
20339638,85,17,3,0
20339680,87,17,3,0
20344983,86,17,3,1
20345004,88,17,3,1
20345025,85,17,3,1
20345067,87,17,3,1
20361520,87,17,3,0
20361541,86,17,3,0
20361562,88,17,3,0
20361583,85,17,3,0
20366907,87,17,3,1
20366949,88,17,3,1
20366949,86,17,3,1
20366970,85,17,3,1
20383318,86,17,3,0
20383339,88,17,3,0
20383360,85,17,3,0
20383381,87,17,3,0
20388726,86,17,3,1
20388747,88,17,3,1
20388768,85,17,3,1
20388789,87,17,3,1
20405053,88,17,3,0
20405074,85,17,3,0
20405095,87,17,3,0
20405116,86,17,3,0
20410440,88,17,3,1
20410461,85,17,3,1
20410482,87,17,3,1
