flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,1131011,0,0,961049852328.000,4000000000,400000000000,400000000000.000
1,0b000001-0b004001-10000-3,1,4406,0,0,824928512602.000,4000000000,400000000000,400000000000.000
2,0b000101-0b004001-10000-3,1,4406,0,0,826978282545.000,4000000000,400000000000,400000000000.000
3,0b000201-0b004001-10000-3,1,4406,0,0,829369526788.000,4000000000,400000000000,400000000000.000
4,0b000301-0b004001-10000-3,1,4406,0,0,577715187145.000,4000000000,400000000000,400000000000.000
5,0b000401-0b004001-10000-3,1,4406,0,0,805236510912.000,4000000000,400000000000,400000000000.000
6,0b000501-0b004001-10000-3,1,4406,0,0,627149078575.000,4000000000,400000000000,400000000000.000
7,0b000601-0b004001-10000-3,1,4406,0,0,643319050369.000,4000000000,400000000000,400000000000.000
8,0b000701-0b004001-10000-3,1,4406,0,0,818628227243.000,4000000000,400000000000,400000000000.000
9,0b000801-0b004001-10000-3,1,4406,0,0,520789016400.000,4000000000,400000000000,400000000000.000
10,0b000901-0b004001-10000-3,1,4406,0,0,577788072444.000,4000000000,400000000000,400000000000.000
11,0b000a01-0b004001-10000-3,1,4406,0,0,810941349054.000,4000000000,400000000000,400000000000.000
12,0b000b01-0b004001-10000-3,1,4406,0,0,823129894759.000,4000000000,400000000000,400000000000.000
13,0b000c01-0b004001-10000-3,1,4406,0,0,531232264331.000,4000000000,400000000000,400000000000.000
14,0b000d01-0b004001-10000-3,1,4406,0,0,805518136806.000,4000000000,400000000000,400000000000.000
15,0b000e01-0b004001-10000-3,1,4406,0,0,523801424196.000,4000000000,400000000000,400000000000.000
16,0b000f01-0b004001-10000-3,1,4406,0,0,824714128125.000,4000000000,400000000000,400000000000.000
17,0b001001-0b004001-10000-3,1,4406,0,0,593908402428.000,4000000000,400000000000,400000000000.000
18,0b001101-0b004001-10000-3,1,4406,0,0,599481931059.000,4000000000,400000000000,400000000000.000
19,0b001201-0b004001-10000-3,1,4406,0,0,626697942560.000,4000000000,400000000000,400000000000.000
20,0b001301-0b004001-10000-3,1,4406,0,0,641856027814.000,4000000000,400000000000,400000000000.000
21,0b001401-0b004001-10000-3,1,4406,0,0,835009410520.000,4000000000,400000000000,400000000000.000
22,0b001501-0b004001-10000-3,1,4406,0,0,828858645571.000,4000000000,400000000000,400000000000.000
23,0b001601-0b004001-10000-3,1,4406,0,0,580369216785.000,4000000000,400000000000,400000000000.000
24,0b001701-0b004001-10000-3,1,4406,0,0,833072251693.000,4000000000,400000000000,400000000000.000
25,0b001801-0b004001-10000-3,1,4406,0,0,594468753921.000,4000000000,400000000000,400000000000.000
26,0b001901-0b004001-10000-3,1,4406,0,0,625929613690.000,4000000000,400000000000,400000000000.000
27,0b001a01-0b004001-10000-3,1,4406,0,0,601871546982.000,4000000000,400000000000,400000000000.000
28,0b001b01-0b004001-10000-3,1,4406,0,0,641681546174.000,4000000000,400000000000,400000000000.000
29,0b001c01-0b004001-10000-3,1,4406,0,0,525894538876.000,4000000000,400000000000,400000000000.000
30,0b001d01-0b004001-10000-3,1,4406,0,0,764696441904.000,4000000000,400000000000,400000000000.000
31,0b001e01-0b004001-10000-3,1,4406,0,0,531250467273.000,4000000000,400000000000,400000000000.000
32,0b001f01-0b004001-10000-3,1,4406,0,0,580284472102.000,4000000000,400000000000,400000000000.000
33,0b002001-0b004001-10000-3,1,4406,0,0,524516390191.000,4000000000,400000000000,400000000000.000
34,0b002101-0b004001-10000-3,1,4406,0,0,581793383904.000,4000000000,400000000000,400000000000.000
35,0b002201-0b004001-10000-3,1,4406,0,0,639623622812.000,4000000000,400000000000,400000000000.000
36,0b002301-0b004001-10000-3,1,4406,0,0,641103275840.000,4000000000,400000000000,400000000000.000
37,0b002401-0b004001-10000-3,1,4406,0,0,584585855395.000,4000000000,400000000000,400000000000.000
38,0b002501-0b004001-10000-3,1,4406,0,0,638069203851.000,4000000000,400000000000,400000000000.000
39,0b002601-0b004001-10000-3,1,4406,0,0,526292998752.000,4000000000,400000000000,400000000000.000
40,0b002701-0b004001-10000-3,1,4406,0,0,641305367682.000,4000000000,400000000000,400000000000.000
41,0b002801-0b004001-10000-3,1,4406,0,0,741909486415.000,4000000000,400000000000,400000000000.000
42,0b002901-0b004001-10000-3,1,4406,0,0,762890893513.000,4000000000,400000000000,400000000000.000
43,0b002a01-0b004001-10000-3,1,4406,0,0,534214978891.000,4000000000,400000000000,400000000000.000
44,0b002b01-0b004001-10000-3,1,4406,0,0,762388961085.000,4000000000,400000000000,400000000000.000
45,0b002c01-0b004001-10000-3,1,4406,0,0,697662459075.000,4000000000,400000000000,400000000000.000
46,0b002d01-0b004001-10000-3,1,4406,0,0,821127591794.000,4000000000,400000000000,400000000000.000
47,0b002e01-0b004001-10000-3,1,4406,0,0,818724043316.000,4000000000,400000000000,400000000000.000
48,0b002f01-0b004001-10000-3,1,4406,0,0,715186631723.000,4000000000,400000000000,400000000000.000
49,0b003001-0b004001-10000-3,1,4406,0,0,618356670579.000,4000000000,400000000000,400000000000.000
50,0b003101-0b004001-10000-3,1,4406,0,0,621804887677.000,4000000000,400000000000,400000000000.000
51,0b003201-0b004001-10000-3,1,4406,0,0,617051015272.000,4000000000,400000000000,400000000000.000
52,0b003301-0b004001-10000-3,1,4406,0,0,587211808389.000,4000000000,400000000000,400000000000.000
53,0b003401-0b004001-10000-3,1,4406,0,0,594441663068.000,4000000000,400000000000,400000000000.000
54,0b003501-0b004001-10000-3,1,4406,0,0,821125851187.000,4000000000,400000000000,400000000000.000
55,0b003601-0b004001-10000-3,1,4406,0,0,811515004419.000,4000000000,400000000000,400000000000.000
56,0b003701-0b004001-10000-3,1,4406,0,0,598853391797.000,4000000000,400000000000,400000000000.000
57,0b003801-0b004001-10000-3,1,4406,0,0,536154564238.000,4000000000,400000000000,400000000000.000
58,0b003901-0b004001-10000-3,1,4406,0,0,528326909293.000,4000000000,400000000000,400000000000.000
59,0b003a01-0b004001-10000-3,1,4406,0,0,590697587588.000,4000000000,400000000000,400000000000.000
60,0b003b01-0b004001-10000-3,1,4406,0,0,761518755614.000,4000000000,400000000000,400000000000.000
61,0b003c01-0b004001-10000-3,1,4406,0,0,818230888224.000,4000000000,400000000000,400000000000.000
62,0b003d01-0b004001-10000-3,1,4406,0,0,811650895804.000,4000000000,400000000000,400000000000.000
63,0b003e01-0b004001-10000-3,1,4406,0,0,535858975537.000,4000000000,400000000000,400000000000.000
64,0b003f01-0b004001-10000-3,1,4406,0,0,546518921640.000,4000000000,400000000000,400000000000.000
