flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,1131011,1,1131011,0,0,0,0,0.010004046,0.040999980,0.771407923,0.542889754,1817344161.196,1278982876,18.380615176,1.009463960,400000000000,380000000000,3672,0.000000000,0.771407923
1,0,4406,3,4383,23,0,23,1,0.020012110,0.026197031,0.442817507,0.000000000,1857311.243,0,18.479095210,6.689223286,400000000000,15310398382,2055,0.000226963,0.442817507
2,0,4406,3,4387,19,0,19,7,0.020013139,0.026174787,0.442473189,0.000000000,1855867.065,0,18.501941684,6.683700142,400000000000,15057589817,2124,0.001588743,0.442473189
3,0,4406,3,4384,22,0,22,1,0.020014189,0.026194414,0.442506398,0.000000000,1856006.355,0,18.519486982,6.673972351,400000000000,15075403450,2123,0.000226963,0.442506398
4,0,4406,3,4397,9,0,9,2,0.020012131,0.025781072,0.434327340,0.000000000,1821700.899,0,18.509679924,5.765701594,400000000000,6473418133,2493,0.000453926,0.434327340
5,0,4406,3,4383,23,0,23,1,0.020012215,0.026219846,0.442381898,0.000000000,1855484.163,0,19.037402545,6.838506189,400000000000,15378934796,1958,0.000226963,0.442381898
6,0,4406,3,4394,12,0,12,1,0.020012152,0.025963814,0.437008413,0.000000000,1832946.135,0,18.507969617,6.091736752,400000000000,7852919883,2576,0.000226963,0.437008413
7,0,4406,3,4395,11,0,11,1,0.020013181,0.025931725,0.435881514,0.000000000,1828219.579,0,18.494383957,6.172913010,400000000000,7381786703,2616,0.000226963,0.435881514
8,0,4406,3,4384,22,0,22,5,0.020013244,0.026235907,0.442388996,0.000000000,1855513.934,0,18.391984483,6.835107114,400000000000,21597216597,1989,0.001134816,0.442388996
9,0,4406,3,4391,15,0,15,1,0.020012173,0.026083865,0.447208132,0.000000000,1875726.858,0,18.481603960,6.374044132,400000000000,9720977738,2582,0.000226963,0.447208132
10,0,4406,3,4397,9,0,9,1,0.020012236,0.025733436,0.433981366,0.000000000,1820249.779,0,18.490770385,5.774021354,400000000000,5899627604,2525,0.000226963,0.433981366
11,0,4406,3,4384,22,0,22,9,0.020012320,0.026237296,0.442381680,0.000000000,1855483.252,0,18.966648267,6.837039493,400000000000,21509369194,1969,0.002042669,0.442381680
12,0,4406,3,4385,21,0,21,14,0.020013349,0.026250348,0.442409024,0.000000000,1855597.937,0,18.390615473,6.832099879,400000000000,23392206187,2023,0.003177485,0.442409024
13,0,4406,3,4390,16,0,16,1,0.020012257,0.026093582,0.445714058,0.000000000,1869460.256,0,18.481740913,6.200127686,400000000000,10849617049,2538,0.000226963,0.445714058
14,0,4406,3,4384,22,0,22,1,0.020012404,0.026236213,0.442409705,0.000000000,1855600.793,0,18.912175518,6.838592288,400000000000,14611101044,1984,0.000226963,0.442409705
15,0,4406,3,4389,17,0,17,2,0.020012278,0.026122208,0.447121301,0.000000000,1875362.660,0,18.485841863,6.373652934,400000000000,11299438488,2589,0.000453926,0.447121301
16,0,4406,3,4381,25,0,25,16,0.020013454,0.026262625,0.442416332,0.000000000,1855628.592,0,18.716554331,6.850428470,400000000000,25216695209,2008,0.003631412,0.442416332
17,0,4406,3,4393,13,0,13,5,0.020012383,0.026038715,0.440827942,0.000000000,1848966.402,0,18.482950550,6.193711781,400000000000,9085802870,2635,0.001134816,0.440827942
18,0,4406,3,4392,14,0,14,1,0.020013517,0.026083504,0.440682785,0.000000000,1848357.567,0,18.492502691,6.215898541,400000000000,9345106545,2635,0.000226963,0.440682785
19,0,4406,3,4394,12,0,12,1,0.020012362,0.025957331,0.437068840,0.000000000,1833199.584,0,18.488197168,6.094447703,400000000000,7939479008,2592,0.000226963,0.437068840
20,0,4406,3,4395,11,0,11,1,0.020013391,0.025908065,0.435983050,0.000000000,1828645.451,0,18.514258540,6.172209587,400000000000,7350510234,2644,0.000226963,0.435983050
21,0,4406,3,4370,36,0,36,1,0.020012509,0.026282941,0.442454938,0.000000000,1855790.515,0,18.476212017,6.682429710,400000000000,24749928638,1969,0.000226963,0.442454938
22,0,4406,3,4384,22,0,22,1,0.020013559,0.026203508,0.442502689,0.000000000,1855990.798,0,18.519898586,6.672468478,400000000000,15027977645,2109,0.000226963,0.442502689
23,0,4406,3,4397,9,0,9,1,0.020012341,0.025784456,0.433736516,0.000000000,1819222.803,0,18.499885947,5.791067075,400000000000,6044282841,2499,0.000226963,0.433736516
24,0,4406,3,4378,28,0,28,1,0.020014609,0.026257502,0.442444699,0.000000000,1855747.571,0,18.518605394,6.662982259,400000000000,19371218677,2007,0.000226963,0.442444699
25,0,4406,3,4392,14,0,14,2,0.020012467,0.026071625,0.440874729,0.000000000,1849162.640,0,18.505745968,6.203768323,400000000000,10856314471,2599,0.000453926,0.440874729
26,0,4406,3,4395,11,0,11,3,0.020012446,0.025915068,0.437064192,0.000000000,1833180.091,0,18.491103906,6.102243279,400000000000,7461834662,2617,0.000680890,0.437064192
27,0,4406,3,4389,17,0,17,1,0.020013622,0.026117192,0.440681479,0.000000000,1848352.091,0,18.487297823,6.213728462,400000000000,11290179044,2630,0.000226963,0.440681479
28,0,4406,3,4395,11,0,11,1,0.020013496,0.025844355,0.435947659,0.000000000,1828497.011,0,18.513000443,6.172165073,400000000000,7438457806,2678,0.000226963,0.435947659
29,0,4406,3,4389,17,0,17,6,0.020012572,0.026106331,0.446853526,0.000000000,1874239.533,0,18.483802782,6.386268556,400000000000,12151399088,2617,0.001361779,0.446853526
30,0,4406,3,4385,21,0,21,1,0.020012614,0.026215979,0.445551585,0.000000000,1868778.794,0,18.445729235,6.768684758,400000000000,14513843714,2009,0.000226963,0.445551585
31,0,4406,3,4394,12,0,12,1,0.020012551,0.026014404,0.445426354,0.000000000,1868253.538,0,18.469793731,6.203622979,400000000000,8190090379,2619,0.000226963,0.445426354
32,0,4406,3,4397,9,0,9,9,0.020012425,0.025727578,0.433722607,0.000000000,1819164.465,0,18.480653886,5.784993364,400000000000,6084617310,2534,0.002042669,0.433722607
33,0,4406,3,4393,13,0,13,13,0.020012677,0.026027187,0.446718564,0.000000000,1873673.460,0,18.507338578,6.394109457,400000000000,9568230509,2674,0.002950522,0.446718564
34,0,4406,3,4397,9,0,9,1,0.020012530,0.025752267,0.433685722,0.000000000,1819009.759,0,18.501214746,5.791120289,400000000000,6067476080,2529,0.000226963,0.433685722
35,0,4406,3,4395,11,0,11,4,0.020012656,0.025951537,0.436413302,0.000000000,1830450.059,0,18.509948902,6.138172283,400000000000,7411699514,2603,0.000907853,0.436413302
36,0,4406,3,4394,12,0,12,3,0.020013706,0.025959336,0.435976004,0.000000000,1828615.897,0,18.513593596,6.177054566,400000000000,7695922528,2612,0.000680890,0.435976004
37,0,4406,3,4397,9,0,9,1,0.020012635,0.025764111,0.433650589,0.000000000,1818862.400,0,18.495413633,5.787824878,400000000000,6046086529,2537,0.000226963,0.433650589
38,0,4406,3,4395,11,0,11,10,0.020012761,0.025880948,0.436465126,0.000000000,1830667.424,0,18.484827737,6.131404134,400000000000,7387287287,2650,0.002269632,0.436465126
