flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,26051,1,26051,0,0,0,0,0.010005808,0.935954437,0.990704377,0.981412132,1321830747.099,1309432724,72.791362293,1.356714241,10000000000,119522300,16380,0.000000000,0.990704377
1,0,16674,3,16674,0,0,0,0,0.020016274,0.935971087,0.526896881,0.053856850,8839862.788,903568,73.082225201,1.700286082,10000000000,145134659,16608,0.000000000,0.526896881
2,0,16685,3,16685,0,0,0,0,0.020056306,0.935981929,0.526584872,0.053232670,8834628.135,893096,72.791149199,1.700244505,10000000000,150876882,16626,0.000000000,0.526584872
3,0,16726,3,16726,0,0,0,0,0.020096338,0.935994439,0.525421615,0.050906181,8815111.921,854064,72.558288398,1.697609071,10000000000,154565990,16666,0.000000000,0.525421615
4,0,16639,3,16639,0,0,0,0,0.020017108,0.935939395,0.527889499,0.055842876,8856516.153,936888,73.553653248,1.731485711,10000000000,124292124,16569,0.000000000,0.527889499
5,0,16666,3,16666,0,0,0,0,0.020019610,0.935985265,0.527123578,0.054310799,8843666.135,911184,73.552037698,1.716078965,10000000000,132084182,16606,0.000000000,0.527123578
6,0,16640,3,16640,0,0,0,0,0.020017942,0.935966917,0.527861274,0.055786133,8856042.617,935936,73.495438047,1.723153865,10000000000,152965854,16572,0.000000000,0.527861274
7,0,16645,3,16645,0,0,0,0,0.020057974,0.935965249,0.527719433,0.055502415,8853662.920,931176,73.081618608,1.722497719,10000000000,157280887,16568,0.000000000,0.527719433
8,0,16732,3,16732,0,0,0,0,0.020059642,0.935948569,0.525251154,0.050565720,8812252.070,848352,73.141429412,1.711574321,10000000000,107317201,16673,0.000000000,0.525251154
9,0,16725,3,16725,0,0,0,0,0.020018776,0.935951071,0.525449674,0.050962925,8815582.681,855016,73.668321231,1.719720050,10000000000,118195188,16663,0.000000000,0.525449674
10,0,16537,3,16537,0,0,0,0,0.020020444,0.935990269,0.530783344,0.061630726,8905066.805,1033992,73.783282950,1.738218339,10000000000,153675354,16463,0.000000000,0.530783344
11,0,16665,3,16665,0,0,0,0,0.020023780,0.935976925,0.527151994,0.054367542,8844142.874,912136,73.495198707,1.716122491,10000000000,141407640,16597,0.000000000,0.527151994
12,0,16704,3,16704,0,0,0,0,0.020063812,0.935971921,0.526045515,0.052154541,8825579.236,875008,73.314479409,1.713652615,10000000000,160883514,16634,0.000000000,0.526045515
13,0,16670,3,16670,0,0,0,0,0.020021278,0.935959411,0.527010116,0.054083824,8841762.549,907376,73.728298849,1.725308918,10000000000,146754477,16607,0.000000000,0.527010116
14,0,16778,3,16778,0,0,0,0,0.020027950,0.935944399,0.523945949,0.047955513,8790354.351,804560,73.377172702,1.710125000,10000000000,119117513,16723,0.000000000,0.523945949
15,0,16702,3,16702,0,0,0,0,0.020022112,0.935952739,0.526102282,0.052268028,8826531.628,876912,73.610106030,1.721137281,10000000000,112238932,16631,0.000000000,0.526102282
16,0,16715,3,16715,0,0,0,0,0.020067982,0.935977759,0.525733479,0.051530361,8820344.127,864536,73.141429412,1.712217046,10000000000,157229194,16649,0.000000000,0.525733479
17,0,16683,3,16683,0,0,0,0,0.020026282,0.935978593,0.526641299,0.053346157,8835574.822,895000,73.024730090,1.718000515,10000000000,158972333,16618,0.000000000,0.526641299
18,0,16711,3,16711,0,0,0,0,0.020070484,0.935966083,0.525846866,0.051757336,8822246.462,868344,73.257590891,1.718111944,10000000000,150415922,16649,0.000000000,0.525846866
19,0,16678,3,16678,0,0,0,0,0.020025448,0.935969419,0.526783126,0.053629875,8837954.291,899760,73.436983506,1.720445179,10000000000,148394915,16620,0.000000000,0.526783126
20,0,16689,3,16689,0,0,0,0,0.020065480,0.935974423,0.526470981,0.053005695,8832717.359,889288,73.199644613,1.721277259,10000000000,143578778,16625,0.000000000,0.526470981
21,0,16637,3,16637,0,0,0,0,0.020032120,0.935975257,0.527946713,0.055956364,8857476.043,938792,73.140440401,1.702337382,10000000000,142009937,16579,0.000000000,0.527946713
22,0,16669,3,16669,0,0,0,0,0.020072152,0.935970253,0.527038865,0.054140568,8842244.885,908328,72.791149199,1.700396389,10000000000,138040279,16607,0.000000000,0.527038865
23,0,16585,3,16585,0,0,0,0,0.020024614,0.935995273,0.529421518,0.058907032,8882219.155,988296,73.728298849,1.735583884,10000000000,148831098,16513,0.000000000,0.529421518
24,0,16635,3,16635,0,0,0,0,0.020111350,0.935956075,0.528003501,0.056069851,8858428.780,940696,72.732933999,1.702930957,10000000000,156754571,16582,0.000000000,0.528003501
25,0,16603,3,16603,0,0,0,0,0.020030452,0.935987767,0.528911031,0.057885647,8873654.604,971160,73.023277910,1.722423120,10000000000,130749268,16534,0.000000000,0.528911031
