scenario,algorithm,seed,flow_id,qp_id,src,dst,total_size_bytes,start_time,finish_time,fct,acked_bytes,completed,flow_goodput,retx_bytes,retx_events
s3_fan64_1m_bg80,cbapsba,2,1,0b000001-0b004001-10000-3,0,64,1048576,2.000000000,2.087882468,0.087882468,1048576,1,95452576.503,0,0
s3_fan64_1m_bg80,cbapsba,2,4,0b000301-0b004001-10000-3,3,64,1048576,2.000000000,2.087882967,0.087882967,1048576,1,95452034.522,0,0
s3_fan64_1m_bg80,cbapsba,2,6,0b000501-0b004001-10000-3,5,64,1048576,2.000000000,2.087883466,0.087883466,1048576,1,95451492.548,0,0
s3_fan64_1m_bg80,cbapsba,2,9,0b000801-0b004001-10000-3,8,64,1048576,2.000000000,2.087883965,0.087883965,1048576,1,95450950.580,0,0
s3_fan64_1m_bg80,cbapsba,2,5,0b000401-0b004001-10000-3,4,64,1048576,2.000000000,2.087884464,0.087884464,1048576,1,95450408.618,0,0
s3_fan64_1m_bg80,cbapsba,2,10,0b000901-0b004001-10000-3,9,64,1048576,2.000000000,2.087884963,0.087884963,1048576,1,95449866.663,0,0
s3_fan64_1m_bg80,cbapsba,2,13,0b000c01-0b004001-10000-3,12,64,1048576,2.000000000,2.087885462,0.087885462,1048576,1,95449324.713,0,0
s3_fan64_1m_bg80,cbapsba,2,15,0b000e01-0b004001-10000-3,14,64,1048576,2.000000000,2.087885961,0.087885961,1048576,1,95448782.770,0,0
s3_fan64_1m_bg80,cbapsba,2,11,0b000a01-0b004001-10000-3,10,64,1048576,2.000000000,2.087887298,0.087887298,1048576,1,95447330.739,0,0
s3_fan64_1m_bg80,cbapsba,2,23,0b001601-0b004001-10000-3,22,64,1048576,2.000000000,2.087887797,0.087887797,1048576,1,95446788.819,0,0
s3_fan64_1m_bg80,cbapsba,2,19,0b001201-0b004001-10000-3,18,64,1048576,2.000000000,2.087888296,0.087888296,1048576,1,95446246.904,0,0
s3_fan64_1m_bg80,cbapsba,2,17,0b001001-0b004001-10000-3,16,64,1048576,2.000000000,2.087888795,0.087888795,1048576,1,95445704.996,0,0
s3_fan64_1m_bg80,cbapsba,2,14,0b000d01-0b004001-10000-3,13,64,1048576,2.000000000,2.087889294,0.087889294,1048576,1,95445163.093,0,0
s3_fan64_1m_bg80,cbapsba,2,32,0b001f01-0b004001-10000-3,31,64,1048576,2.000000000,2.087889793,0.087889793,1048576,1,95444621.197,0,0
s3_fan64_1m_bg80,cbapsba,2,26,0b001901-0b004001-10000-3,25,64,1048576,2.000000000,2.087890292,0.087890292,1048576,1,95444079.307,0,0
s3_fan64_1m_bg80,cbapsba,2,25,0b001801-0b004001-10000-3,24,64,1048576,2.000000000,2.087890791,0.087890791,1048576,1,95443537.424,0,0
s3_fan64_1m_bg80,cbapsba,2,21,0b001401-0b004001-10000-3,20,64,1048576,2.000000000,2.087891290,0.087891290,1048576,1,95442995.546,0,0
s3_fan64_1m_bg80,cbapsba,2,34,0b002101-0b004001-10000-3,33,64,1048576,2.000000000,2.087891789,0.087891789,1048576,1,95442453.674,0,0
s3_fan64_1m_bg80,cbapsba,2,31,0b001e01-0b004001-10000-3,30,64,1048576,2.000000000,2.087892288,0.087892288,1048576,1,95441911.809,0,0
s3_fan64_1m_bg80,cbapsba,2,29,0b001c01-0b004001-10000-3,28,64,1048576,2.000000000,2.087892787,0.087892787,1048576,1,95441369.950,0,0
s3_fan64_1m_bg80,cbapsba,2,30,0b001d01-0b004001-10000-3,29,64,1048576,2.000000000,2.087893286,0.087893286,1048576,1,95440828.097,0,0
s3_fan64_1m_bg80,cbapsba,2,37,0b002401-0b004001-10000-3,36,64,1048576,2.000000000,2.087893785,0.087893785,1048576,1,95440286.250,0,0
s3_fan64_1m_bg80,cbapsba,2,35,0b002201-0b004001-10000-3,34,64,1048576,2.000000000,2.087894284,0.087894284,1048576,1,95439744.409,0,0
s3_fan64_1m_bg80,cbapsba,2,33,0b002001-0b004001-10000-3,32,64,1048576,2.000000000,2.087894783,0.087894783,1048576,1,95439202.575,0,0
s3_fan64_1m_bg80,cbapsba,2,46,0b002d01-0b004001-10000-3,45,64,1048576,2.000000000,2.087895282,0.087895282,1048576,1,95438660.746,0,0
s3_fan64_1m_bg80,cbapsba,2,41,0b002801-0b004001-10000-3,40,64,1048576,2.000000000,2.087895781,0.087895781,1048576,1,95438118.924,0,0
s3_fan64_1m_bg80,cbapsba,2,38,0b002501-0b004001-10000-3,37,64,1048576,2.000000000,2.087896280,0.087896280,1048576,1,95437577.108,0,0
s3_fan64_1m_bg80,cbapsba,2,39,0b002601-0b004001-10000-3,38,64,1048576,2.000000000,2.087896779,0.087896779,1048576,1,95437035.298,0,0
s3_fan64_1m_bg80,cbapsba,2,54,0b003501-0b004001-10000-3,53,64,1048576,2.000000000,2.087898116,0.087898116,1048576,1,95435583.625,0,0
s3_fan64_1m_bg80,cbapsba,2,45,0b002c01-0b004001-10000-3,44,64,1048576,2.000000000,2.087898615,0.087898615,1048576,1,95435041.838,0,0
s3_fan64_1m_bg80,cbapsba,2,43,0b002a01-0b004001-10000-3,42,64,1048576,2.000000000,2.087899114,0.087899114,1048576,1,95434500.057,0,0
s3_fan64_1m_bg80,cbapsba,2,49,0b003001-0b004001-10000-3,48,64,1048576,2.000000000,2.087899613,0.087899613,1048576,1,95433958.281,0,0
s3_fan64_1m_bg80,cbapsba,2,60,0b003b01-0b004001-10000-3,59,64,1048576,2.000000000,2.087900112,0.087900112,1048576,1,95433416.513,0,0
s3_fan64_1m_bg80,cbapsba,2,52,0b003301-0b004001-10000-3,51,64,1048576,2.000000000,2.087900611,0.087900611,1048576,1,95432874.750,0,0
s3_fan64_1m_bg80,cbapsba,2,57,0b003801-0b004001-10000-3,56,64,1048576,2.000000000,2.087901110,0.087901110,1048576,1,95432332.993,0,0
s3_fan64_1m_bg80,cbapsba,2,53,0b003401-0b004001-10000-3,52,64,1048576,2.000000000,2.087901609,0.087901609,1048576,1,95431791.243,0,0
s3_fan64_1m_bg80,cbapsba,2,61,0b003c01-0b004001-10000-3,60,64,1048576,2.000000000,2.087902108,0.087902108,1048576,1,95431249.499,0,0
s3_fan64_1m_bg80,cbapsba,2,59,0b003a01-0b004001-10000-3,58,64,1048576,2.000000000,2.087902607,0.087902607,1048576,1,95430707.760,0,0
s3_fan64_1m_bg80,cbapsba,2,63,0b003e01-0b004001-10000-3,62,64,1048576,2.000000000,2.087903106,0.087903106,1048576,1,95430166.028,0,0
s3_fan64_1m_bg80,cbapsba,2,58,0b003901-0b004001-10000-3,57,64,1048576,2.000000000,2.087903605,0.087903605,1048576,1,95429624.303,0,0
s3_fan64_1m_bg80,cbapsba,2,2,0b000101-0b004001-10000-3,1,64,1048576,2.000000000,2.087904104,0.087904104,1048576,1,95429082.583,0,0
s3_fan64_1m_bg80,cbapsba,2,42,0b002901-0b004001-10000-3,41,64,1048576,2.000000000,2.087904603,0.087904603,1048576,1,95428540.869,0,0
s3_fan64_1m_bg80,cbapsba,2,7,0b000601-0b004001-10000-3,6,64,1048576,2.000000000,2.087905102,0.087905102,1048576,1,95427999.162,0,0
s3_fan64_1m_bg80,cbapsba,2,64,0b003f01-0b004001-10000-3,63,64,1048576,2.000000000,2.087905601,0.087905601,1048576,1,95427457.461,0,0
s3_fan64_1m_bg80,cbapsba,2,8,0b000701-0b004001-10000-3,7,64,1048576,2.000000000,2.087906938,0.087906938,1048576,1,95426006.079,0,0
s3_fan64_1m_bg80,cbapsba,2,48,0b002f01-0b004001-10000-3,47,64,1048576,2.000000000,2.087907437,0.087907437,1048576,1,95425464.401,0,0
s3_fan64_1m_bg80,cbapsba,2,20,0b001301-0b004001-10000-3,19,64,1048576,2.000000000,2.087907936,0.087907936,1048576,1,95424922.728,0,0
s3_fan64_1m_bg80,cbapsba,2,18,0b001101-0b004001-10000-3,17,64,1048576,2.000000000,2.087908435,0.087908435,1048576,1,95424381.062,0,0
s3_fan64_1m_bg80,cbapsba,2,12,0b000b01-0b004001-10000-3,11,64,1048576,2.000000000,2.087908934,0.087908934,1048576,1,95423839.402,0,0
s3_fan64_1m_bg80,cbapsba,2,44,0b002b01-0b004001-10000-3,43,64,1048576,2.000000000,2.087909433,0.087909433,1048576,1,95423297.748,0,0
s3_fan64_1m_bg80,cbapsba,2,28,0b001b01-0b004001-10000-3,27,64,1048576,2.000000000,2.087909932,0.087909932,1048576,1,95422756.100,0,0
s3_fan64_1m_bg80,cbapsba,2,27,0b001a01-0b004001-10000-3,26,64,1048576,2.000000000,2.087910431,0.087910431,1048576,1,95422214.458,0,0
