timestamp_ns,link_id,epoch,eta_base,eta_feasible,eta_effective,r_old_bps,new_flow_count,min_rate_bps,residual_capacity_bps,old_target_sum_bps,new_target_sum_bps,final_sum_target_bps,link_capacity_bps,floor_binding,feasible
2000010000,0,400002,0.500000,0.550000,0.550000,8000000000,64,100000000,2000000000,3600000000,6400000000,10000000000,10000000000,0,1
2087885000,0,417577,0.500000,-0.157075,0.500000,3629841814,58,100000000,6370158186,1814920907,8185079074,9999999981,10000000000,0,1
2087890000,0,417578,0.500000,-0.620554,0.500000,3085365541,50,100000000,6914634459,1542682770,8457317200,9999999970,10000000000,0,1
2087895000,0,417579,0.500000,-1.287840,0.500000,2622560709,40,100000000,7377439291,1311280354,8688719640,9999999994,10000000000,0,1
2087900000,0,417580,0.500000,-2.050454,0.500000,2229176602,32,100000000,7770823398,1114588301,8885411680,9999999981,10000000000,0,1
2087905000,0,417581,0.500000,-3.116529,0.500000,1894800111,22,100000000,8105199889,947400055,9052599930,9999999985,10000000000,0,1
2087910000,0,417582,0.500000,-4.401780,0.500000,1610580094,13,100000000,8389419906,805290047,9194709953,10000000000,10000000000,0,1
2087915000,0,417583,0.500000,-6.012453,0.500000,1368993079,4,100000000,8631006921,684496539,9315503460,9999999999,10000000000,0,1
