plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
10000000,10005000,10000000,10005000,0,0,9999999999,9999999999,9999999999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,1,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,2,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,3,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,4,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,5,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,6,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,7,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,8,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,9,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,10,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,11,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,12,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,13,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,14,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,15,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,16,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,17,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,18,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,19,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,20,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,21,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,22,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,23,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,24,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,25,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,26,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,27,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,28,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,29,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,30,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,31,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,32,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,33,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,34,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,35,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,36,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,37,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,38,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,39,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,40,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,41,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,42,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,43,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,44,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,45,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,46,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,47,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,48,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,49,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,50,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,51,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,52,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,53,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
100000000,100005000,100000000,100005000,1,54,143749999,143749999,143749999,0,0,0,0,9999999999,0,0,1
