time_ns,event,node_id,ifindex,link_id,packet_uid,size_bytes
2009507548,TX_END,84,1,0,1931857,1048
2009507548,TX_BEGIN,84,1,0,1931877,1048
2009508386,TX_END,84,1,0,1931877,1048
2009508386,TX_BEGIN,84,1,0,1931891,1048
2009509224,TX_END,84,1,0,1931891,1048
2009509224,TX_BEGIN,84,1,0,1931863,1048
2009510062,TX_END,84,1,0,1931863,1048
2009510062,TX_BEGIN,84,1,0,1931881,1048
2009510900,TX_END,84,1,0,1931881,1048
2009510900,TX_BEGIN,84,1,0,1931897,1048
2009511738,TX_END,84,1,0,1931897,1048
2009511738,TX_BEGIN,84,1,0,1931888,1048
2009512576,TX_END,84,1,0,1931888,1048
2009512576,TX_BEGIN,84,1,0,1931892,1048
2009513414,TX_END,84,1,0,1931892,1048
2009513414,TX_BEGIN,84,1,0,1931896,1048
2009514252,TX_END,84,1,0,1931896,1048
2009514252,TX_BEGIN,84,1,0,1931903,1048
2009515090,TX_END,84,1,0,1931903,1048
2009515090,TX_BEGIN,84,1,0,1931844,1048
2009515928,TX_END,84,1,0,1931844,1048
2009515928,TX_BEGIN,84,1,0,1931865,1048
2009516766,TX_END,84,1,0,1931865,1048
2009519723,TX_BEGIN,84,1,0,1931971,1048
2009520561,TX_END,84,1,0,1931971,1048
2009520561,TX_BEGIN,84,1,0,1931974,1048
2009521399,TX_END,84,1,0,1931974,1048
2009521399,TX_BEGIN,84,1,0,1931976,1048
2009522237,TX_END,84,1,0,1931976,1048
2009522237,TX_BEGIN,84,1,0,1931979,1048
2009523075,TX_END,84,1,0,1931979,1048
2009523075,TX_BEGIN,84,1,0,1931975,1048
2009523913,TX_END,84,1,0,1931975,1048
2009523913,TX_BEGIN,84,1,0,1931980,1048
2009524751,TX_END,84,1,0,1931980,1048
2009524751,TX_BEGIN,84,1,0,1931983,1048
2009525589,TX_END,84,1,0,1931983,1048
2009525589,TX_BEGIN,84,1,0,1931985,1048
2009526427,TX_END,84,1,0,1931985,1048
2009526427,TX_BEGIN,84,1,0,1931981,1048
2009527265,TX_END,84,1,0,1931981,1048
2009527265,TX_BEGIN,84,1,0,1931993,1048
2009528103,TX_END,84,1,0,1931993,1048
2009528103,TX_BEGIN,84,1,0,1931989,1048
2009528941,TX_END,84,1,0,1931989,1048
2009528941,TX_BEGIN,84,1,0,1931987,1048
2009529779,TX_END,84,1,0,1931987,1048
2009529779,TX_BEGIN,84,1,0,1931984,1048
2009530617,TX_END,84,1,0,1931984,1048
2009530617,TX_BEGIN,84,1,0,1932002,1048
2009531455,TX_END,84,1,0,1932002,1048
2009531455,TX_BEGIN,84,1,0,1931996,1048
2009532293,TX_END,84,1,0,1931996,1048
2009532293,TX_BEGIN,84,1,0,1931995,1048
2009533131,TX_END,84,1,0,1931995,1048
2009533131,TX_BEGIN,84,1,0,1931991,1048
2009533969,TX_END,84,1,0,1931991,1048
2009533969,TX_BEGIN,84,1,0,1932004,1048
2009534807,TX_END,84,1,0,1932004,1048
2009534807,TX_BEGIN,84,1,0,1932001,1048
2009535645,TX_END,84,1,0,1932001,1048
2009535645,TX_BEGIN,84,1,0,1931999,1048
2009536483,TX_END,84,1,0,1931999,1048
2009536483,TX_BEGIN,84,1,0,1932000,1048
2009537321,TX_END,84,1,0,1932000,1048
2009537321,TX_BEGIN,84,1,0,1932007,1048
2009538159,TX_END,84,1,0,1932007,1048
2009538159,TX_BEGIN,84,1,0,1932005,1048
2009538997,TX_END,84,1,0,1932005,1048
2009538997,TX_BEGIN,84,1,0,1932003,1048
2009539835,TX_END,84,1,0,1932003,1048
2009539835,TX_BEGIN,84,1,0,1932016,1048
2009540673,TX_END,84,1,0,1932016,1048
2009540673,TX_BEGIN,84,1,0,1932011,1048
2009541511,TX_END,84,1,0,1932011,1048
2009541511,TX_BEGIN,84,1,0,1932008,1048
2009542349,TX_END,84,1,0,1932008,1048
2009542349,TX_BEGIN,84,1,0,1932009,1048
2009543187,TX_END,84,1,0,1932009,1048
2009543187,TX_BEGIN,84,1,0,1932024,1048
2009544025,TX_END,84,1,0,1932024,1048
2009544025,TX_BEGIN,84,1,0,1932015,1048
2009544863,TX_END,84,1,0,1932015,1048
2009544863,TX_BEGIN,84,1,0,1932013,1048
2009545701,TX_END,84,1,0,1932013,1048
2009545701,TX_BEGIN,84,1,0,1932019,1048
2009546539,TX_END,84,1,0,1932019,1048
2009546539,TX_BEGIN,84,1,0,1932030,1048
2009547377,TX_END,84,1,0,1932030,1048
2009547377,TX_BEGIN,84,1,0,1932022,1048
2009548215,TX_END,84,1,0,1932022,1048
2009548215,TX_BEGIN,84,1,0,1932027,1048
2009549053,TX_END,84,1,0,1932027,1048
2009549053,TX_BEGIN,84,1,0,1932023,1048
2009549891,TX_END,84,1,0,1932023,1048
2009549891,TX_BEGIN,84,1,0,1932031,1048
2009550729,TX_END,84,1,0,1932031,1048
2009550729,TX_BEGIN,84,1,0,1932029,1048
2009551567,TX_END,84,1,0,1932029,1048
2009551567,TX_BEGIN,84,1,0,1932033,1048
2009552405,TX_END,84,1,0,1932033,1048
2009552405,TX_BEGIN,84,1,0,1932028,1048
2009553243,TX_END,84,1,0,1932028,1048
2009553243,TX_BEGIN,84,1,0,1931972,1048
2009554081,TX_END,84,1,0,1931972,1048
2009554081,TX_BEGIN,84,1,0,1932012,1048
2009554919,TX_END,84,1,0,1932012,1048
2009554919,TX_BEGIN,84,1,0,1931977,1048
2009555757,TX_END,84,1,0,1931977,1048
2009555757,TX_BEGIN,84,1,0,1932034,1048
2009556595,TX_END,84,1,0,1932034,1048
2009556595,TX_BEGIN,84,1,0,1931978,1048
2009557433,TX_END,84,1,0,1931978,1048
2009557433,TX_BEGIN,84,1,0,1932018,1048
2009558271,TX_END,84,1,0,1932018,1048
2009558271,TX_BEGIN,84,1,0,1931990,1048
2009559109,TX_END,84,1,0,1931990,1048
2009559109,TX_BEGIN,84,1,0,1931988,1048
2009559947,TX_END,84,1,0,1931988,1048
2009559947,TX_BEGIN,84,1,0,1931982,1048
2009560785,TX_END,84,1,0,1931982,1048
2009560785,TX_BEGIN,84,1,0,1932014,1048
2009561623,TX_END,84,1,0,1932014,1048
2009561623,TX_BEGIN,84,1,0,1931998,1048
2009562461,TX_END,84,1,0,1931998,1048
2009562461,TX_BEGIN,84,1,0,1931997,1048
2009563299,TX_END,84,1,0,1931997,1048
2009563299,TX_BEGIN,84,1,0,1931986,1048
2009564137,TX_END,84,1,0,1931986,1048
2009564137,TX_BEGIN,84,1,0,1932006,1048
2009564975,TX_END,84,1,0,1932006,1048
2009564975,TX_BEGIN,84,1,0,1932020,1048
2009565813,TX_END,84,1,0,1932020,1048
2009565813,TX_BEGIN,84,1,0,1931992,1048
2009566651,TX_END,84,1,0,1931992,1048
2009566651,TX_BEGIN,84,1,0,1932010,1048
2009567489,TX_END,84,1,0,1932010,1048
2009567489,TX_BEGIN,84,1,0,1932026,1048
2009568327,TX_END,84,1,0,1932026,1048
2009568327,TX_BEGIN,84,1,0,1932017,1048
2009569165,TX_END,84,1,0,1932017,1048
2009569165,TX_BEGIN,84,1,0,1932021,1048
2009570003,TX_END,84,1,0,1932021,1048
2009570003,TX_BEGIN,84,1,0,1932025,1048
2009570841,TX_END,84,1,0,1932025,1048
2009570841,TX_BEGIN,84,1,0,1932032,1048
2009571679,TX_END,84,1,0,1932032,1048
2009571679,TX_BEGIN,84,1,0,1931973,1048
2009572517,TX_END,84,1,0,1931973,1048
2009572517,TX_BEGIN,84,1,0,1931994,1048
2009573355,TX_END,84,1,0,1931994,1048
2009573355,TX_BEGIN,84,1,0,1932060,1048
2009574193,TX_END,84,1,0,1932060,1048
2009576312,TX_BEGIN,84,1,0,1932100,1048
2009577150,TX_END,84,1,0,1932100,1048
2009577150,TX_BEGIN,84,1,0,1932103,1048
2009577988,TX_END,84,1,0,1932103,1048
2009577988,TX_BEGIN,84,1,0,1932105,1048
2009578826,TX_END,84,1,0,1932105,1048
2009578826,TX_BEGIN,84,1,0,1932108,1048
2009579664,TX_END,84,1,0,1932108,1048
2009579664,TX_BEGIN,84,1,0,1932104,1048
2009580502,TX_END,84,1,0,1932104,1048
2009580502,TX_BEGIN,84,1,0,1932109,1048
2009581340,TX_END,84,1,0,1932109,1048
2009581340,TX_BEGIN,84,1,0,1932112,1048
2009582178,TX_END,84,1,0,1932112,1048
2009582178,TX_BEGIN,84,1,0,1932114,1048
2009583016,TX_END,84,1,0,1932114,1048
2009583016,TX_BEGIN,84,1,0,1932110,1048
2009583854,TX_END,84,1,0,1932110,1048
2009583854,TX_BEGIN,84,1,0,1932122,1048
2009584692,TX_END,84,1,0,1932122,1048
2009584692,TX_BEGIN,84,1,0,1932118,1048
2009585530,TX_END,84,1,0,1932118,1048
2009585530,TX_BEGIN,84,1,0,1932116,1048
2009586368,TX_END,84,1,0,1932116,1048
2009586368,TX_BEGIN,84,1,0,1932113,1048
2009587206,TX_END,84,1,0,1932113,1048
2009587206,TX_BEGIN,84,1,0,1932131,1048
2009588044,TX_END,84,1,0,1932131,1048
2009588044,TX_BEGIN,84,1,0,1932125,1048
2009588882,TX_END,84,1,0,1932125,1048
2009588882,TX_BEGIN,84,1,0,1932124,1048
2009589720,TX_END,84,1,0,1932124,1048
2009589720,TX_BEGIN,84,1,0,1932120,1048
2009590558,TX_END,84,1,0,1932120,1048
2009590558,TX_BEGIN,84,1,0,1932133,1048
2009591396,TX_END,84,1,0,1932133,1048
2009591396,TX_BEGIN,84,1,0,1932130,1048
2009592234,TX_END,84,1,0,1932130,1048
2009592234,TX_BEGIN,84,1,0,1932128,1048
2009593072,TX_END,84,1,0,1932128,1048
2009593072,TX_BEGIN,84,1,0,1932129,1048
2009593910,TX_END,84,1,0,1932129,1048
2009593910,TX_BEGIN,84,1,0,1932136,1048
2009594748,TX_END,84,1,0,1932136,1048
2009594748,TX_BEGIN,84,1,0,1932134,1048
2009595586,TX_END,84,1,0,1932134,1048
2009595586,TX_BEGIN,84,1,0,1932132,1048
2009596424,TX_END,84,1,0,1932132,1048
2009596424,TX_BEGIN,84,1,0,1932145,1048
2009597262,TX_END,84,1,0,1932145,1048
2009597262,TX_BEGIN,84,1,0,1932140,1048
2009598100,TX_END,84,1,0,1932140,1048
2009598100,TX_BEGIN,84,1,0,1932137,1048
2009598938,TX_END,84,1,0,1932137,1048
2009598938,TX_BEGIN,84,1,0,1932138,1048
2009599776,TX_END,84,1,0,1932138,1048
2009599776,TX_BEGIN,84,1,0,1932153,1048
2009600614,TX_END,84,1,0,1932153,1048
2009600614,TX_BEGIN,84,1,0,1932144,1048
2009601452,TX_END,84,1,0,1932144,1048
2009601452,TX_BEGIN,84,1,0,1932142,1048
2009602290,TX_END,84,1,0,1932142,1048
2009602290,TX_BEGIN,84,1,0,1932148,1048
2009603128,TX_END,84,1,0,1932148,1048
2009603128,TX_BEGIN,84,1,0,1932159,1048
2009603966,TX_END,84,1,0,1932159,1048
2009603966,TX_BEGIN,84,1,0,1932151,1048
2009604804,TX_END,84,1,0,1932151,1048
2009604804,TX_BEGIN,84,1,0,1932156,1048
2009605642,TX_END,84,1,0,1932156,1048
2009605642,TX_BEGIN,84,1,0,1932152,1048
2009606480,TX_END,84,1,0,1932152,1048
2009606480,TX_BEGIN,84,1,0,1932160,1048
2009607318,TX_END,84,1,0,1932160,1048
2009607318,TX_BEGIN,84,1,0,1932158,1048
2009608156,TX_END,84,1,0,1932158,1048
2009608156,TX_BEGIN,84,1,0,1932162,1048
2009608994,TX_END,84,1,0,1932162,1048
2009608994,TX_BEGIN,84,1,0,1932157,1048
2009609832,TX_END,84,1,0,1932157,1048
2009609832,TX_BEGIN,84,1,0,1932101,1048
2009610670,TX_END,84,1,0,1932101,1048
2009610670,TX_BEGIN,84,1,0,1932141,1048
2009611508,TX_END,84,1,0,1932141,1048
2009611508,TX_BEGIN,84,1,0,1932106,1048
2009612346,TX_END,84,1,0,1932106,1048
2009612346,TX_BEGIN,84,1,0,1932163,1048
2009613184,TX_END,84,1,0,1932163,1048
2009613184,TX_BEGIN,84,1,0,1932107,1048
2009614022,TX_END,84,1,0,1932107,1048
2009614022,TX_BEGIN,84,1,0,1932147,1048
2009614860,TX_END,84,1,0,1932147,1048
2009614860,TX_BEGIN,84,1,0,1932119,1048
2009615698,TX_END,84,1,0,1932119,1048
2009615698,TX_BEGIN,84,1,0,1932117,1048
2009616536,TX_END,84,1,0,1932117,1048
2009616536,TX_BEGIN,84,1,0,1932111,1048
2009617374,TX_END,84,1,0,1932111,1048
2009617374,TX_BEGIN,84,1,0,1932143,1048
2009618212,TX_END,84,1,0,1932143,1048
2009618212,TX_BEGIN,84,1,0,1932127,1048
2009619050,TX_END,84,1,0,1932127,1048
2009619050,TX_BEGIN,84,1,0,1932126,1048
2009619888,TX_END,84,1,0,1932126,1048
2009619888,TX_BEGIN,84,1,0,1932115,1048
2009620726,TX_END,84,1,0,1932115,1048
2009620726,TX_BEGIN,84,1,0,1932135,1048
2009621564,TX_END,84,1,0,1932135,1048
2009621564,TX_BEGIN,84,1,0,1932149,1048
2009622402,TX_END,84,1,0,1932149,1048
2009622402,TX_BEGIN,84,1,0,1932121,1048
2009623240,TX_END,84,1,0,1932121,1048
2009623240,TX_BEGIN,84,1,0,1932139,1048
2009624078,TX_END,84,1,0,1932139,1048
2009624078,TX_BEGIN,84,1,0,1932155,1048
2009624916,TX_END,84,1,0,1932155,1048
2009624916,TX_BEGIN,84,1,0,1932146,1048
2009625754,TX_END,84,1,0,1932146,1048
2009625754,TX_BEGIN,84,1,0,1932150,1048
2009626592,TX_END,84,1,0,1932150,1048
2009626592,TX_BEGIN,84,1,0,1932154,1048
2009627430,TX_END,84,1,0,1932154,1048
2009627430,TX_BEGIN,84,1,0,1932161,1048
2009628268,TX_END,84,1,0,1932161,1048
2009628268,TX_BEGIN,84,1,0,1932102,1048
2009629106,TX_END,84,1,0,1932102,1048
2009629106,TX_BEGIN,84,1,0,1932123,1048
2009629944,TX_END,84,1,0,1932123,1048
2009629944,TX_BEGIN,84,1,0,1932222,1048
2009630782,TX_END,84,1,0,1932222,1048
2009632901,TX_BEGIN,84,1,0,1932230,1048
2009633739,TX_END,84,1,0,1932230,1048
2009633739,TX_BEGIN,84,1,0,1932233,1048
2009634577,TX_END,84,1,0,1932233,1048
2009634577,TX_BEGIN,84,1,0,1932235,1048
2009635415,TX_END,84,1,0,1932235,1048
2009635415,TX_BEGIN,84,1,0,1932238,1048
2009636253,TX_END,84,1,0,1932238,1048
2009636253,TX_BEGIN,84,1,0,1932234,1048
2009637091,TX_END,84,1,0,1932234,1048
2009637091,TX_BEGIN,84,1,0,1932239,1048
2009637929,TX_END,84,1,0,1932239,1048
2009637929,TX_BEGIN,84,1,0,1932242,1048
2009638767,TX_END,84,1,0,1932242,1048
2009638767,TX_BEGIN,84,1,0,1932244,1048
2009639605,TX_END,84,1,0,1932244,1048
2009639605,TX_BEGIN,84,1,0,1932240,1048
2009640443,TX_END,84,1,0,1932240,1048
2009640443,TX_BEGIN,84,1,0,1932252,1048
2009641281,TX_END,84,1,0,1932252,1048
2009641281,TX_BEGIN,84,1,0,1932248,1048
2009642119,TX_END,84,1,0,1932248,1048
2009642119,TX_BEGIN,84,1,0,1932246,1048
2009642957,TX_END,84,1,0,1932246,1048
2009642957,TX_BEGIN,84,1,0,1932243,1048
2009643795,TX_END,84,1,0,1932243,1048
2009643795,TX_BEGIN,84,1,0,1932261,1048
2009644633,TX_END,84,1,0,1932261,1048
2009644633,TX_BEGIN,84,1,0,1932255,1048
2009645471,TX_END,84,1,0,1932255,1048
2009645471,TX_BEGIN,84,1,0,1932254,1048
2009646309,TX_END,84,1,0,1932254,1048
2009646309,TX_BEGIN,84,1,0,1932250,1048
2009647147,TX_END,84,1,0,1932250,1048
2009647147,TX_BEGIN,84,1,0,1932263,1048
2009647985,TX_END,84,1,0,1932263,1048
2009647985,TX_BEGIN,84,1,0,1932260,1048
2009648823,TX_END,84,1,0,1932260,1048
2009648823,TX_BEGIN,84,1,0,1932258,1048
2009649661,TX_END,84,1,0,1932258,1048
2009649661,TX_BEGIN,84,1,0,1932259,1048
2009650499,TX_END,84,1,0,1932259,1048
2009650499,TX_BEGIN,84,1,0,1932266,1048
2009651337,TX_END,84,1,0,1932266,1048
2009651337,TX_BEGIN,84,1,0,1932264,1048
2009652175,TX_END,84,1,0,1932264,1048
2009652175,TX_BEGIN,84,1,0,1932262,1048
2009653013,TX_END,84,1,0,1932262,1048
2009653013,TX_BEGIN,84,1,0,1932275,1048
2009653851,TX_END,84,1,0,1932275,1048
2009653851,TX_BEGIN,84,1,0,1932270,1048
2009654689,TX_END,84,1,0,1932270,1048
2009654689,TX_BEGIN,84,1,0,1932267,1048
2009655527,TX_END,84,1,0,1932267,1048
2009655527,TX_BEGIN,84,1,0,1932268,1048
2009656365,TX_END,84,1,0,1932268,1048
2009656365,TX_BEGIN,84,1,0,1932283,1048
2009657203,TX_END,84,1,0,1932283,1048
2009657203,TX_BEGIN,84,1,0,1932274,1048
2009658041,TX_END,84,1,0,1932274,1048
2009658041,TX_BEGIN,84,1,0,1932272,1048
2009658879,TX_END,84,1,0,1932272,1048
2009658879,TX_BEGIN,84,1,0,1932278,1048
2009659717,TX_END,84,1,0,1932278,1048
2009659717,TX_BEGIN,84,1,0,1932289,1048
2009660555,TX_END,84,1,0,1932289,1048
2009660555,TX_BEGIN,84,1,0,1932281,1048
2009661393,TX_END,84,1,0,1932281,1048
2009661393,TX_BEGIN,84,1,0,1932286,1048
2009662231,TX_END,84,1,0,1932286,1048
2009662231,TX_BEGIN,84,1,0,1932282,1048
2009663069,TX_END,84,1,0,1932282,1048
2009663069,TX_BEGIN,84,1,0,1932290,1048
2009663907,TX_END,84,1,0,1932290,1048
2009663907,TX_BEGIN,84,1,0,1932288,1048
2009664745,TX_END,84,1,0,1932288,1048
2009664745,TX_BEGIN,84,1,0,1932292,1048
2009665583,TX_END,84,1,0,1932292,1048
2009665583,TX_BEGIN,84,1,0,1932287,1048
2009666421,TX_END,84,1,0,1932287,1048
2009666421,TX_BEGIN,84,1,0,1932231,1048
2009667259,TX_END,84,1,0,1932231,1048
2009667259,TX_BEGIN,84,1,0,1932271,1048
2009668097,TX_END,84,1,0,1932271,1048
2009668097,TX_BEGIN,84,1,0,1932236,1048
2009668935,TX_END,84,1,0,1932236,1048
2009668935,TX_BEGIN,84,1,0,1932293,1048
2009669773,TX_END,84,1,0,1932293,1048
2009669773,TX_BEGIN,84,1,0,1932237,1048
2009670611,TX_END,84,1,0,1932237,1048
2009670611,TX_BEGIN,84,1,0,1932277,1048
2009671449,TX_END,84,1,0,1932277,1048
2009671449,TX_BEGIN,84,1,0,1932249,1048
2009672287,TX_END,84,1,0,1932249,1048
2009672287,TX_BEGIN,84,1,0,1932247,1048
2009673125,TX_END,84,1,0,1932247,1048
2009673125,TX_BEGIN,84,1,0,1932241,1048
2009673963,TX_END,84,1,0,1932241,1048
2009673963,TX_BEGIN,84,1,0,1932273,1048
2009674801,TX_END,84,1,0,1932273,1048
2009674801,TX_BEGIN,84,1,0,1932257,1048
2009675639,TX_END,84,1,0,1932257,1048
2009675639,TX_BEGIN,84,1,0,1932256,1048
2009676477,TX_END,84,1,0,1932256,1048
2009676477,TX_BEGIN,84,1,0,1932245,1048
2009677315,TX_END,84,1,0,1932245,1048
2009677315,TX_BEGIN,84,1,0,1932265,1048
2009678153,TX_END,84,1,0,1932265,1048
2009678153,TX_BEGIN,84,1,0,1932279,1048
2009678991,TX_END,84,1,0,1932279,1048
2009678991,TX_BEGIN,84,1,0,1932251,1048
2009679829,TX_END,84,1,0,1932251,1048
2009679829,TX_BEGIN,84,1,0,1932269,1048
2009680667,TX_END,84,1,0,1932269,1048
2009680667,TX_BEGIN,84,1,0,1932285,1048
2009681505,TX_END,84,1,0,1932285,1048
2009681505,TX_BEGIN,84,1,0,1932276,1048
2009682343,TX_END,84,1,0,1932276,1048
2009682343,TX_BEGIN,84,1,0,1932280,1048
2009683181,TX_END,84,1,0,1932280,1048
2009683181,TX_BEGIN,84,1,0,1932284,1048
2009684019,TX_END,84,1,0,1932284,1048
2009684019,TX_BEGIN,84,1,0,1932291,1048
2009684857,TX_END,84,1,0,1932291,1048
2009684857,TX_BEGIN,84,1,0,1932232,1048
2009685695,TX_END,84,1,0,1932232,1048
2009685695,TX_BEGIN,84,1,0,1932253,1048
2009686533,TX_END,84,1,0,1932253,1048
2009689490,TX_BEGIN,84,1,0,1932359,1048
2009690328,TX_END,84,1,0,1932359,1048
2009690328,TX_BEGIN,84,1,0,1932362,1048
2009691166,TX_END,84,1,0,1932362,1048
2009691166,TX_BEGIN,84,1,0,1932364,1048
2009692004,TX_END,84,1,0,1932364,1048
2009692004,TX_BEGIN,84,1,0,1932367,1048
2009692842,TX_END,84,1,0,1932367,1048
2009692842,TX_BEGIN,84,1,0,1932363,1048
2009693680,TX_END,84,1,0,1932363,1048
2009693680,TX_BEGIN,84,1,0,1932368,1048
2009694518,TX_END,84,1,0,1932368,1048
2009694518,TX_BEGIN,84,1,0,1932371,1048
2009695356,TX_END,84,1,0,1932371,1048
2009695356,TX_BEGIN,84,1,0,1932373,1048
2009696194,TX_END,84,1,0,1932373,1048
2009696194,TX_BEGIN,84,1,0,1932369,1048
2009697032,TX_END,84,1,0,1932369,1048
2009697032,TX_BEGIN,84,1,0,1932381,1048
2009697870,TX_END,84,1,0,1932381,1048
2009697870,TX_BEGIN,84,1,0,1932377,1048
2009698708,TX_END,84,1,0,1932377,1048
2009698708,TX_BEGIN,84,1,0,1932375,1048
2009699546,TX_END,84,1,0,1932375,1048
2009699546,TX_BEGIN,84,1,0,1932372,1048
2009700384,TX_END,84,1,0,1932372,1048
2009700384,TX_BEGIN,84,1,0,1932390,1048
2009701222,TX_END,84,1,0,1932390,1048
2009701222,TX_BEGIN,84,1,0,1932384,1048
2009702060,TX_END,84,1,0,1932384,1048
2009702060,TX_BEGIN,84,1,0,1932383,1048
2009702898,TX_END,84,1,0,1932383,1048
2009702898,TX_BEGIN,84,1,0,1932379,1048
2009703736,TX_END,84,1,0,1932379,1048
2009703736,TX_BEGIN,84,1,0,1932392,1048
2009704574,TX_END,84,1,0,1932392,1048
2009704574,TX_BEGIN,84,1,0,1932389,1048
2009705412,TX_END,84,1,0,1932389,1048
2009705412,TX_BEGIN,84,1,0,1932387,1048
2009706250,TX_END,84,1,0,1932387,1048
2009706250,TX_BEGIN,84,1,0,1932388,1048
2009707088,TX_END,84,1,0,1932388,1048
2009707088,TX_BEGIN,84,1,0,1932395,1048
2009707926,TX_END,84,1,0,1932395,1048
2009707926,TX_BEGIN,84,1,0,1932393,1048
2009708764,TX_END,84,1,0,1932393,1048
2009708764,TX_BEGIN,84,1,0,1932391,1048
2009709602,TX_END,84,1,0,1932391,1048
2009709602,TX_BEGIN,84,1,0,1932404,1048
2009710440,TX_END,84,1,0,1932404,1048
2009710440,TX_BEGIN,84,1,0,1932399,1048
2009711278,TX_END,84,1,0,1932399,1048
2009711278,TX_BEGIN,84,1,0,1932396,1048
2009712116,TX_END,84,1,0,1932396,1048
2009712116,TX_BEGIN,84,1,0,1932397,1048
2009712954,TX_END,84,1,0,1932397,1048
2009712954,TX_BEGIN,84,1,0,1932412,1048
2009713792,TX_END,84,1,0,1932412,1048
2009713792,TX_BEGIN,84,1,0,1932403,1048
2009714630,TX_END,84,1,0,1932403,1048
2009714630,TX_BEGIN,84,1,0,1932401,1048
2009715468,TX_END,84,1,0,1932401,1048
2009715468,TX_BEGIN,84,1,0,1932407,1048
2009716306,TX_END,84,1,0,1932407,1048
2009716306,TX_BEGIN,84,1,0,1932418,1048
2009717144,TX_END,84,1,0,1932418,1048
2009717144,TX_BEGIN,84,1,0,1932410,1048
2009717982,TX_END,84,1,0,1932410,1048
2009717982,TX_BEGIN,84,1,0,1932415,1048
2009718820,TX_END,84,1,0,1932415,1048
2009718820,TX_BEGIN,84,1,0,1932411,1048
2009719658,TX_END,84,1,0,1932411,1048
2009719658,TX_BEGIN,84,1,0,1932419,1048
2009720496,TX_END,84,1,0,1932419,1048
2009720496,TX_BEGIN,84,1,0,1932417,1048
2009721334,TX_END,84,1,0,1932417,1048
2009721334,TX_BEGIN,84,1,0,1932421,1048
2009722172,TX_END,84,1,0,1932421,1048
2009722172,TX_BEGIN,84,1,0,1932416,1048
2009723010,TX_END,84,1,0,1932416,1048
2009723010,TX_BEGIN,84,1,0,1932360,1048
2009723848,TX_END,84,1,0,1932360,1048
2009723848,TX_BEGIN,84,1,0,1932400,1048
2009724686,TX_END,84,1,0,1932400,1048
2009724686,TX_BEGIN,84,1,0,1932365,1048
2009725524,TX_END,84,1,0,1932365,1048
2009725524,TX_BEGIN,84,1,0,1932422,1048
2009726362,TX_END,84,1,0,1932422,1048
2009726362,TX_BEGIN,84,1,0,1932366,1048
2009727200,TX_END,84,1,0,1932366,1048
2009727200,TX_BEGIN,84,1,0,1932406,1048
2009728038,TX_END,84,1,0,1932406,1048
2009728038,TX_BEGIN,84,1,0,1932378,1048
2009728876,TX_END,84,1,0,1932378,1048
2009728876,TX_BEGIN,84,1,0,1932376,1048
2009729714,TX_END,84,1,0,1932376,1048
2009729714,TX_BEGIN,84,1,0,1932370,1048
2009730552,TX_END,84,1,0,1932370,1048
2009730552,TX_BEGIN,84,1,0,1932402,1048
2009731390,TX_END,84,1,0,1932402,1048
2009731390,TX_BEGIN,84,1,0,1932386,1048
2009732228,TX_END,84,1,0,1932386,1048
2009732228,TX_BEGIN,84,1,0,1932385,1048
2009733066,TX_END,84,1,0,1932385,1048
2009733066,TX_BEGIN,84,1,0,1932374,1048
2009733904,TX_END,84,1,0,1932374,1048
2009733904,TX_BEGIN,84,1,0,1932394,1048
2009734742,TX_END,84,1,0,1932394,1048
2009734742,TX_BEGIN,84,1,0,1932408,1048
2009735580,TX_END,84,1,0,1932408,1048
2009735580,TX_BEGIN,84,1,0,1932380,1048
2009736418,TX_END,84,1,0,1932380,1048
2009736418,TX_BEGIN,84,1,0,1932398,1048
2009737256,TX_END,84,1,0,1932398,1048
2009737256,TX_BEGIN,84,1,0,1932414,1048
2009738094,TX_END,84,1,0,1932414,1048
2009738094,TX_BEGIN,84,1,0,1932405,1048
2009738932,TX_END,84,1,0,1932405,1048
2009738932,TX_BEGIN,84,1,0,1932409,1048
2009739770,TX_END,84,1,0,1932409,1048
2009739770,TX_BEGIN,84,1,0,1932413,1048
2009740608,TX_END,84,1,0,1932413,1048
2009740608,TX_BEGIN,84,1,0,1932420,1048
2009741446,TX_END,84,1,0,1932420,1048
2009741446,TX_BEGIN,84,1,0,1932444,1048
2009742284,TX_END,84,1,0,1932444,1048
2009742284,TX_BEGIN,84,1,0,1932361,1048
2009743122,TX_END,84,1,0,1932361,1048
2009743122,TX_BEGIN,84,1,0,1932382,1048
2009743960,TX_END,84,1,0,1932382,1048
2009746079,TX_BEGIN,84,1,0,1932488,1048
2009746917,TX_END,84,1,0,1932488,1048
2009746917,TX_BEGIN,84,1,0,1932491,1048
2009747755,TX_END,84,1,0,1932491,1048
2009747755,TX_BEGIN,84,1,0,1932493,1048
2009748593,TX_END,84,1,0,1932493,1048
2009748593,TX_BEGIN,84,1,0,1932496,1048
2009749431,TX_END,84,1,0,1932496,1048
2009749431,TX_BEGIN,84,1,0,1932492,1048
2009750269,TX_END,84,1,0,1932492,1048
2009750269,TX_BEGIN,84,1,0,1932497,1048
2009751107,TX_END,84,1,0,1932497,1048
2009751107,TX_BEGIN,84,1,0,1932500,1048
2009751945,TX_END,84,1,0,1932500,1048
2009751945,TX_BEGIN,84,1,0,1932502,1048
2009752783,TX_END,84,1,0,1932502,1048
2009752783,TX_BEGIN,84,1,0,1932498,1048
