timestamp_ns,link_id,epoch,eta_base,eta_feasible,eta_effective,r_old_bps,new_flow_count,min_rate_bps,residual_capacity_bps,old_target_sum_bps,new_target_sum_bps,final_sum_target_bps,link_capacity_bps,floor_binding,feasible
2000010000,0,400002,0.500000,0.607252,0.900000,8000000000,64,100000000,1541984732,799999999,8741984704,9541984703,9541984732,0,1
2000095000,0,400019,0.500000,-2.846939,0.900000,816749395,64,100000000,8725235337,81674939,9460309760,9541984699,9541984732,0,1
2000180000,0,400036,0.500000,-29.904552,0.900000,101667376,64,100000000,9440317356,10166737,9531817984,9541984721,9541984732,0,1
2059380000,0,411876,0.500000,-62.227878,0.900000,100817014,54,100000000,11673628819,10081701,11764364130,11774445831,11774445833,0,1
2059385000,0,411877,0.500000,-72.325105,0.900000,100571909,44,100000000,11673873924,10057190,11764388636,11774445826,11774445833,0,1
2059390000,0,411878,0.500000,-82.410536,0.900000,100400336,34,100000000,11674045497,10040033,11764405790,11774445823,11774445833,0,1
2059395000,0,411879,0.500000,-92.482488,0.900000,100280235,24,100000000,11674165598,10028023,11764417800,11774445823,11774445833,0,1
2059400000,0,411880,0.500000,-102.541347,0.900000,100196164,14,100000000,11674249669,10019616,11764426212,11774445828,11774445833,0,1
2059405000,0,411881,0.500000,-112.588485,0.900000,100137314,4,100000000,11674308519,10013731,11764432100,11774445831,11774445833,0,1
