flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,1061606,1,1061606,0,0,0,0,0.010004046,0.040999986,0.785435150,0.570939225,1850390619.512,1345064052,19.721363036,1.006359938,400000000000,362239128899,500737,0.000000000,0.785435150
1,0,4406,3,4378,28,0,28,16,0.020012106,0.026387456,0.443551599,0.000000000,1860390.246,0,19.394325913,6.999889223,400000000000,28428849435,2060,0.003631412,0.443551599
2,0,4406,3,4383,23,0,23,1,0.020013135,0.026322743,0.443192484,0.000000000,1858884.009,0,19.405636749,7.070204858,400000000000,15187651329,2165,0.000226963,0.443192484
3,0,4406,3,4388,18,0,18,17,0.020014143,0.026308925,0.443227303,0.000000000,1859030.052,0,19.420622426,7.076116461,400000000000,14640421948,2223,0.003858375,0.443227303
4,0,4406,3,4397,9,0,9,4,0.020012127,0.025924237,0.438117237,0.000000000,1837596.879,0,19.394799880,5.901001947,400000000000,6164828132,2601,0.000907853,0.438117237
5,0,4406,3,4385,21,0,21,1,0.020012211,0.026346752,0.443178141,0.000000000,1858823.847,0,19.897430176,7.054609998,400000000000,14481234583,2063,0.000226963,0.443178141
6,0,4406,3,4395,11,0,11,1,0.020012148,0.026028986,0.438639672,0.000000000,1839788.129,0,19.385723532,6.310301832,400000000000,6892016534,2692,0.000226963,0.438639672
7,0,4406,3,4396,10,0,10,1,0.020013177,0.026053889,0.437701214,0.000000000,1835851.953,0,19.382858185,6.385920794,400000000000,6621512428,2710,0.000226963,0.437701214
8,0,4406,3,4382,24,0,24,1,0.020013219,0.026335972,0.443168747,0.000000000,1858784.448,0,19.332008779,7.055353501,400000000000,15859197396,2099,0.000226963,0.443168747
9,0,4406,3,4393,13,0,13,10,0.020012169,0.026228839,0.448522924,0.000000000,1881241.493,0,19.375485513,6.630921305,400000000000,11272579131,2084,0.002269632,0.448522924
