flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,1061606,0,0,18149548524841.000,4000000000,400000000000,400000000000.000
1,0b000001-0b004001-10000-3,1,4406,0,0,823762057629.000,4000000000,400000000000,400000000000.000
2,0b000101-0b004001-10000-3,1,4406,0,0,813539031155.000,4000000000,400000000000,400000000000.000
3,0b000201-0b004001-10000-3,1,4406,0,0,810089587478.000,4000000000,400000000000,400000000000.000
4,0b000301-0b004001-10000-3,1,4406,0,0,562128240426.000,4000000000,400000000000,400000000000.000
5,0b000401-0b004001-10000-3,1,4406,0,0,791715613131.000,4000000000,400000000000,400000000000.000
6,0b000501-0b004001-10000-3,1,4406,0,0,611364536140.000,4000000000,400000000000,400000000000.000
7,0b000601-0b004001-10000-3,1,4406,0,0,625339318642.000,4000000000,400000000000,400000000000.000
8,0b000701-0b004001-10000-3,1,4406,0,0,799947097438.000,4000000000,400000000000,400000000000.000
9,0b000801-0b004001-10000-3,1,4406,0,0,501851212775.000,4000000000,400000000000,400000000000.000
10,0b000901-0b004001-10000-3,1,4406,0,0,562150958016.000,4000000000,400000000000,400000000000.000
11,0b000a01-0b004001-10000-3,1,4406,0,0,791167768084.000,4000000000,400000000000,400000000000.000
12,0b000b01-0b004001-10000-3,1,4406,0,0,800658548100.000,4000000000,400000000000,400000000000.000
13,0b000c01-0b004001-10000-3,1,4406,0,0,518453167032.000,4000000000,400000000000,400000000000.000
14,0b000d01-0b004001-10000-3,1,4406,0,0,792209937824.000,4000000000,400000000000,400000000000.000
15,0b000e01-0b004001-10000-3,1,4406,0,0,500178192994.000,4000000000,400000000000,400000000000.000
16,0b000f01-0b004001-10000-3,1,4406,0,0,799661346870.000,4000000000,400000000000,400000000000.000
17,0b001001-0b004001-10000-3,1,4406,0,0,573054187265.000,4000000000,400000000000,400000000000.000
18,0b001101-0b004001-10000-3,1,4406,0,0,583138707715.000,4000000000,400000000000,400000000000.000
19,0b001201-0b004001-10000-3,1,4406,0,0,610051338507.000,4000000000,400000000000,400000000000.000
20,0b001301-0b004001-10000-3,1,4406,0,0,626948207055.000,4000000000,400000000000,400000000000.000
21,0b001401-0b004001-10000-3,1,4406,0,0,825561621441.000,4000000000,400000000000,400000000000.000
22,0b001501-0b004001-10000-3,1,4406,0,0,811047777800.000,4000000000,400000000000,400000000000.000
23,0b001601-0b004001-10000-3,1,4406,0,0,563530886022.000,4000000000,400000000000,400000000000.000
24,0b001701-0b004001-10000-3,1,4406,0,0,829995157669.000,4000000000,400000000000,400000000000.000
25,0b001801-0b004001-10000-3,1,4406,0,0,581281947639.000,4000000000,400000000000,400000000000.000
26,0b001901-0b004001-10000-3,1,4406,0,0,609971807892.000,4000000000,400000000000,400000000000.000
27,0b001a01-0b004001-10000-3,1,4406,0,0,583068436971.000,4000000000,400000000000,400000000000.000
28,0b001b01-0b004001-10000-3,1,4406,0,0,627104147873.000,4000000000,400000000000,400000000000.000
29,0b001c01-0b004001-10000-3,1,4406,0,0,501883674778.000,4000000000,400000000000,400000000000.000
30,0b001d01-0b004001-10000-3,1,4406,0,0,747574882738.000,4000000000,400000000000,400000000000.000
31,0b001e01-0b004001-10000-3,1,4406,0,0,518992831051.000,4000000000,400000000000,400000000000.000
32,0b001f01-0b004001-10000-3,1,4406,0,0,565499896983.000,4000000000,400000000000,400000000000.000
33,0b002001-0b004001-10000-3,1,4406,0,0,504744506107.000,4000000000,400000000000,400000000000.000
34,0b002101-0b004001-10000-3,1,4406,0,0,566627806838.000,4000000000,400000000000,400000000000.000
35,0b002201-0b004001-10000-3,1,4406,0,0,615545139134.000,4000000000,400000000000,400000000000.000
36,0b002301-0b004001-10000-3,1,4406,0,0,625751663071.000,4000000000,400000000000,400000000000.000
37,0b002401-0b004001-10000-3,1,4406,0,0,567331958231.000,4000000000,400000000000,400000000000.000
38,0b002501-0b004001-10000-3,1,4406,0,0,616591447333.000,4000000000,400000000000,400000000000.000
39,0b002601-0b004001-10000-3,1,4406,0,0,504244482834.000,4000000000,400000000000,400000000000.000
40,0b002701-0b004001-10000-3,1,4406,0,0,623924490197.000,4000000000,400000000000,400000000000.000
41,0b002801-0b004001-10000-3,1,4406,0,0,720752583150.000,4000000000,400000000000,400000000000.000
42,0b002901-0b004001-10000-3,1,4406,0,0,746036967888.000,4000000000,400000000000,400000000000.000
43,0b002a01-0b004001-10000-3,1,4406,0,0,521274277811.000,4000000000,400000000000,400000000000.000
44,0b002b01-0b004001-10000-3,1,4406,0,0,745727249935.000,4000000000,400000000000,400000000000.000
45,0b002c01-0b004001-10000-3,1,4406,0,0,676742468525.000,4000000000,400000000000,400000000000.000
46,0b002d01-0b004001-10000-3,1,4406,0,0,793860337103.000,4000000000,400000000000,400000000000.000
47,0b002e01-0b004001-10000-3,1,4406,0,0,797484639278.000,4000000000,400000000000,400000000000.000
48,0b002f01-0b004001-10000-3,1,4406,0,0,696432581876.000,4000000000,400000000000,400000000000.000
49,0b003001-0b004001-10000-3,1,4406,0,0,599947662511.000,4000000000,400000000000,400000000000.000
50,0b003101-0b004001-10000-3,1,4406,0,0,601146821484.000,4000000000,400000000000,400000000000.000
51,0b003201-0b004001-10000-3,1,4406,0,0,599702697550.000,4000000000,400000000000,400000000000.000
52,0b003301-0b004001-10000-3,1,4406,0,0,570113223961.000,4000000000,400000000000,400000000000.000
53,0b003401-0b004001-10000-3,1,4406,0,0,577939261596.000,4000000000,400000000000,400000000000.000
54,0b003501-0b004001-10000-3,1,4406,0,0,795673358766.000,4000000000,400000000000,400000000000.000
55,0b003601-0b004001-10000-3,1,4406,0,0,796910205834.000,4000000000,400000000000,400000000000.000
56,0b003701-0b004001-10000-3,1,4406,0,0,585810629989.000,4000000000,400000000000,400000000000.000
57,0b003801-0b004001-10000-3,1,4406,0,0,521384747947.000,4000000000,400000000000,400000000000.000
58,0b003901-0b004001-10000-3,1,4406,0,0,512255039247.000,4000000000,400000000000,400000000000.000
59,0b003a01-0b004001-10000-3,1,4406,0,0,571788457443.000,4000000000,400000000000,400000000000.000
60,0b003b01-0b004001-10000-3,1,4406,0,0,749088059368.000,4000000000,400000000000,400000000000.000
61,0b003c01-0b004001-10000-3,1,4406,0,0,795999568959.000,4000000000,400000000000,400000000000.000
62,0b003d01-0b004001-10000-3,1,4406,0,0,796702386844.000,4000000000,400000000000,400000000000.000
63,0b003e01-0b004001-10000-3,1,4406,0,0,526138377326.000,4000000000,400000000000,400000000000.000
64,0b003f01-0b004001-10000-3,1,4406,0,0,514994363062.000,4000000000,400000000000,400000000000.000
