plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
1000000000,1000005000,1000000000,1000005000,0,0,10000000000,10000000000,10000000000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,1,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,2,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,3,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,4,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,5,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,6,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,7,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,8,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,9,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,10,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,11,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,12,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,13,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,14,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,15,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,16,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,17,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,18,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,19,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,20,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,21,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,22,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,23,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,24,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,25,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,26,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,27,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
2000000000,2000005000,2000000000,2000005000,1,28,15625000,15625000,15625000,0,0,0,0,10000000000,0,0,1
