scenario,algorithm,seed,flow_id,src,dst,total_size_bytes,app_start_ns,first_data_tx_ns,last_ack_ns,application_ready_ns,network_release_ns,acked_bytes
fm200g_s2_dcqs,dcqcn,2,39,38,64,4194304,14999999,20000000,30364854,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,32,31,64,4194304,14999999,20000000,30989489,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,52,51,64,4194304,14999999,20000000,31066761,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,18,17,64,4194304,14999999,20000000,31106673,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,17,16,64,4194304,14999999,20000000,31170465,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,23,22,64,4194304,14999999,20000000,31189657,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,2,1,64,4194304,14999999,20000000,31249329,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,27,26,64,4194304,14999999,20000000,31251161,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,64,63,64,4194304,14999999,20000000,31254393,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,43,42,64,4194304,14999999,20000000,31266225,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,11,10,64,4194304,14999999,20000000,31271617,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,60,59,64,4194304,14999999,20000000,31336656,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,10,9,64,4194304,14999999,20000000,31386303,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,62,61,64,4194304,14999999,20000000,31403074,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,59,58,64,4194304,14999999,20000000,31448759,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,6,5,64,4194304,14999999,20000000,31449524,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,42,41,64,4194304,14999999,20000000,31459747,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,9,8,64,4194304,14999999,20000000,31502141,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,45,44,64,4194304,14999999,20000000,31511728,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,31,30,64,4194304,14999999,20000000,31542307,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,44,43,64,4194304,14999999,20000000,31760360,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,15,14,64,4194304,14999999,20000000,31824794,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,46,45,64,4194304,14999999,20000000,31869479,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,22,21,64,4194304,14999999,20000000,31881463,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,51,50,64,4194304,14999999,20000000,31893759,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,55,54,64,4194304,14999999,20000000,31929519,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,36,35,64,4194304,14999999,20000000,31960331,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,33,32,64,4194304,14999999,20000000,31961792,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,61,60,64,4194304,14999999,20000000,31994839,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,8,7,64,4194304,14999999,20000000,32044462,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,35,34,64,4194304,14999999,20000000,32054142,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,40,39,64,4194304,14999999,20000000,32077518,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,16,15,64,4194304,14999999,20000000,32134056,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,53,52,64,4194304,14999999,20000000,32158222,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,30,29,64,4194304,14999999,20000000,32165019,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,57,56,64,4194304,14999999,20000000,32191240,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,28,27,64,4194304,14999999,20000000,32210343,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,12,11,64,4194304,14999999,20000000,32228950,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,54,53,64,4194304,14999999,20000000,32234013,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,25,24,64,4194304,14999999,20000000,32234418,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,5,4,64,4194304,14999999,20000000,32235615,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,58,57,64,4194304,14999999,20000000,32303453,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,49,48,64,4194304,14999999,20000000,32392974,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,63,62,64,4194304,14999999,20000000,32405508,0,20000000,4194304
fm200g_s2_dcqs,dcqcn,2,14,13,64,4194304,14999999,20000000,32553932,0,20000000,4194304
