flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,237207,1,237207,0,0,0,0,0.010005808,1.206999408,0.934350289,0.868703493,1607052840.055,1494142435,72.791362293,0.901393693,10000000000,8000000000,17441,0.000000000,0.934350289
1,0,17624,3,17623,1,0,1,1,0.020016274,0.986263274,0.499943819,0.000000000,8387665.433,0,73.082225201,1.690003540,10000000000,235204493,17556,0.000056741,0.499943819
2,0,17624,3,17623,1,0,1,1,0.020056306,0.986729075,0.499943877,0.000000000,8387666.405,0,72.791149199,1.691057760,10000000000,382080149,17565,0.000056741,0.499943877
3,0,17624,3,17623,1,0,1,1,0.020096338,0.984288679,0.499943841,0.000000000,8387665.811,0,72.558288398,1.689083605,10000000000,220348002,17562,0.000056741,0.499943841
4,0,17624,3,17623,1,0,1,1,0.020017108,0.986436220,0.499943429,0.000000000,8387658.897,0,73.553653248,1.717867614,10000000000,314213454,17554,0.000056741,0.499943429
5,0,17624,3,17623,1,0,1,1,0.020019610,0.987110147,0.499943532,0.000000000,8387660.626,0,73.552037698,1.705402906,10000000000,404576913,17564,0.000056741,0.499943532
6,0,17624,3,17622,2,0,2,2,0.020017942,0.987431851,0.499943477,0.000000000,8387659.700,0,73.495438047,1.711066236,10000000000,497272185,17554,0.000113482,0.499943477
7,0,17624,3,17623,1,0,1,1,0.020057974,0.987291923,0.499943548,0.000000000,8387660.896,0,73.081618608,1.710654794,10000000000,519588621,17547,0.000056741,0.499943548
8,0,17624,3,17623,1,0,1,1,0.020059642,0.983938911,0.499943632,0.000000000,8387662.300,0,73.141429412,1.702164983,10000000000,231128407,17565,0.000056741,0.499943632
9,0,17624,3,17623,1,0,1,1,0.020018776,0.985071568,0.499943574,0.000000000,8387661.328,0,73.668321231,1.710306386,10000000000,177525320,17562,0.000056741,0.499943574
