flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,76286,0,0,111631572960.000,100000000,10000000000,10000000000.000
1,0b000001-0b004001-10000-3,1,4406,0,0,105131307934.000,100000000,10000000000,10000000000.000
2,0b000101-0b004001-10000-3,1,4406,0,0,103637417561.000,100000000,10000000000,10000000000.000
3,0b000201-0b004001-10000-3,1,4406,0,0,100260302115.000,100000000,10000000000,10000000000.000
4,0b000301-0b004001-10000-3,1,4406,0,0,101090001851.000,100000000,10000000000,10000000000.000
5,0b000401-0b004001-10000-3,1,4406,0,0,102265383577.000,100000000,10000000000,10000000000.000
6,0b000501-0b004001-10000-3,1,4406,0,0,103491703556.000,100000000,10000000000,10000000000.000
7,0b000601-0b004001-10000-3,1,4406,0,0,100233698035.000,100000000,10000000000,10000000000.000
8,0b000701-0b004001-10000-3,1,4406,0,0,105735398217.000,100000000,10000000000,10000000000.000
9,0b000801-0b004001-10000-3,1,4406,0,0,105011469161.000,100000000,10000000000,10000000000.000
10,0b000901-0b004001-10000-3,1,4406,0,0,100688268766.000,100000000,10000000000,10000000000.000
11,0b000a01-0b004001-10000-3,1,4406,0,0,103263288193.000,100000000,10000000000,10000000000.000
12,0b000b01-0b004001-10000-3,1,4406,0,0,104550250978.000,100000000,10000000000,10000000000.000
13,0b000c01-0b004001-10000-3,1,4406,0,0,105464723641.000,100000000,10000000000,10000000000.000
14,0b000d01-0b004001-10000-3,1,4406,0,0,106968860710.000,100000000,10000000000,10000000000.000
15,0b000e01-0b004001-10000-3,1,4406,0,0,103040242085.000,100000000,10000000000,10000000000.000
16,0b000f01-0b004001-10000-3,1,4406,0,0,102054563005.000,100000000,10000000000,10000000000.000
17,0b001001-0b004001-10000-3,1,4406,0,0,104600473442.000,100000000,10000000000,10000000000.000
18,0b001101-0b004001-10000-3,1,4406,0,0,103846915404.000,100000000,10000000000,10000000000.000
19,0b001201-0b004001-10000-3,1,4406,0,0,102822573613.000,100000000,10000000000,10000000000.000
20,0b001301-0b004001-10000-3,1,4406,0,0,103594631214.000,100000000,10000000000,10000000000.000
21,0b001401-0b004001-10000-3,1,4406,0,0,104273532164.000,100000000,10000000000,10000000000.000
22,0b001501-0b004001-10000-3,1,4406,0,0,103764616832.000,100000000,10000000000,10000000000.000
23,0b001601-0b004001-10000-3,1,4406,0,0,106224576453.000,100000000,10000000000,10000000000.000
24,0b001701-0b004001-10000-3,1,4406,0,0,101881558256.000,100000000,10000000000,10000000000.000
25,0b001801-0b004001-10000-3,1,4406,0,0,101563849441.000,100000000,10000000000,10000000000.000
26,0b001901-0b004001-10000-3,1,4406,0,0,102969460324.000,100000000,10000000000,10000000000.000
27,0b001a01-0b004001-10000-3,1,4406,0,0,101816772052.000,100000000,10000000000,10000000000.000
28,0b001b01-0b004001-10000-3,1,4406,0,0,103800256732.000,100000000,10000000000,10000000000.000
29,0b001c01-0b004001-10000-3,1,4406,0,0,103778732233.000,100000000,10000000000,10000000000.000
30,0b001d01-0b004001-10000-3,1,4406,0,0,99836635845.000,100000000,10000000000,10000000000.000
31,0b001e01-0b004001-10000-3,1,4406,0,0,100694086420.000,100000000,10000000000,10000000000.000
32,0b001f01-0b004001-10000-3,1,4406,0,0,103706645408.000,100000000,10000000000,10000000000.000
33,0b002001-0b004001-10000-3,1,4406,0,0,102680917785.000,100000000,10000000000,10000000000.000
34,0b002101-0b004001-10000-3,1,4406,0,0,102205952303.000,100000000,10000000000,10000000000.000
35,0b002201-0b004001-10000-3,1,4406,0,0,100288297222.000,100000000,10000000000,10000000000.000
36,0b002301-0b004001-10000-3,1,4406,0,0,99672397057.000,100000000,10000000000,10000000000.000
37,0b002401-0b004001-10000-3,1,4406,0,0,107399123337.000,100000000,10000000000,10000000000.000
38,0b002501-0b004001-10000-3,1,4406,0,0,101902464776.000,100000000,10000000000,10000000000.000
39,0b002601-0b004001-10000-3,1,4406,0,0,105455948434.000,100000000,10000000000,10000000000.000
40,0b002701-0b004001-10000-3,1,4406,0,0,100986108271.000,100000000,10000000000,10000000000.000
41,0b002801-0b004001-10000-3,1,4406,0,0,101122882528.000,100000000,10000000000,10000000000.000
42,0b002901-0b004001-10000-3,1,4406,0,0,105102147264.000,100000000,10000000000,10000000000.000
43,0b002a01-0b004001-10000-3,1,4406,0,0,102134101601.000,100000000,10000000000,10000000000.000
44,0b002b01-0b004001-10000-3,1,4406,0,0,101316695417.000,100000000,10000000000,10000000000.000
45,0b002c01-0b004001-10000-3,1,4406,0,0,103937738610.000,100000000,10000000000,10000000000.000
46,0b002d01-0b004001-10000-3,1,4406,0,0,104284823411.000,100000000,10000000000,10000000000.000
47,0b002e01-0b004001-10000-3,1,4406,0,0,101762611459.000,100000000,10000000000,10000000000.000
48,0b002f01-0b004001-10000-3,1,4406,0,0,104334813266.000,100000000,10000000000,10000000000.000
49,0b003001-0b004001-10000-3,1,4406,0,0,103325389465.000,100000000,10000000000,10000000000.000
50,0b003101-0b004001-10000-3,1,4406,0,0,99775354926.000,100000000,10000000000,10000000000.000
51,0b003201-0b004001-10000-3,1,4406,0,0,103610054673.000,100000000,10000000000,10000000000.000
52,0b003301-0b004001-10000-3,1,4406,0,0,99159838126.000,100000000,10000000000,10000000000.000
53,0b003401-0b004001-10000-3,1,4406,0,0,99851441939.000,100000000,10000000000,10000000000.000
54,0b003501-0b004001-10000-3,1,4406,0,0,102504729117.000,100000000,10000000000,10000000000.000
55,0b003601-0b004001-10000-3,1,4406,0,0,103415723323.000,100000000,10000000000,10000000000.000
56,0b003701-0b004001-10000-3,1,4406,0,0,104299006932.000,100000000,10000000000,10000000000.000
57,0b003801-0b004001-10000-3,1,4406,0,0,102139050861.000,100000000,10000000000,10000000000.000
58,0b003901-0b004001-10000-3,1,4406,0,0,103583079024.000,100000000,10000000000,10000000000.000
59,0b003a01-0b004001-10000-3,1,4406,0,0,103568527882.000,100000000,10000000000,10000000000.000
60,0b003b01-0b004001-10000-3,1,4406,0,0,102178018660.000,100000000,10000000000,10000000000.000
61,0b003c01-0b004001-10000-3,1,4406,0,0,104857366124.000,100000000,10000000000,10000000000.000
62,0b003d01-0b004001-10000-3,1,4406,0,0,102147625433.000,100000000,10000000000,10000000000.000
63,0b003e01-0b004001-10000-3,1,4406,0,0,102137378712.000,100000000,10000000000,10000000000.000
64,0b003f01-0b004001-10000-3,1,4406,0,0,104840021803.000,100000000,10000000000,10000000000.000
