flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,513363,1,513363,0,0,0,0,0.010004092,0.048999979,0.823752596,0.647557117,1142445641.504,898083732,34.853497281,0.860413937,200000000000,160000000000,10994,0.000000000,0.823752596
1,0,8812,3,8802,10,0,10,4,0.020012225,0.032133615,0.497207110,0.000000000,4170875.537,0,34.855887207,2.463269899,200000000000,6389400242,8266,0.000453926,0.497207110
2,0,8812,3,8783,29,0,29,1,0.020013401,0.033014772,0.497193192,0.000000000,4170758.784,0,34.855124994,2.461946334,200000000000,19479831869,7731,0.000113482,0.497193192
3,0,8812,3,8790,22,0,22,10,0.020014619,0.032894534,0.497199141,0.000000000,4170808.690,0,34.860285321,2.466237056,200000000000,16269857386,7902,0.001134816,0.497199141
4,0,8812,3,8798,14,0,14,3,0.020012267,0.032799879,0.497326788,0.000000000,4171879.474,0,34.863264108,2.707727633,200000000000,11603267210,7949,0.000340445,0.497326788
5,0,8812,3,8793,19,0,19,15,0.020012393,0.032885759,0.497017946,0.000000000,4169288.719,0,34.859864198,2.631450318,200000000000,14879829303,7862,0.001702224,0.497017946
6,0,8812,3,8801,11,0,11,5,0.020012309,0.032674694,0.497208184,0.000000000,4170884.551,0,34.861780748,2.708190838,200000000000,7608273831,8062,0.000567408,0.497208184
7,0,8812,3,8790,22,0,22,1,0.020013317,0.032948197,0.497149300,0.000000000,4170390.596,0,34.859852564,2.718118980,200000000000,14796904801,7800,0.000113482,0.497149300
8,0,8812,3,8801,11,0,11,1,0.020013611,0.032704200,0.496984313,0.000000000,4169006.587,0,34.858868137,2.647554739,200000000000,7481101886,8046,0.000113482,0.496984313
9,0,8812,3,8803,9,0,9,9,0.020012351,0.031900371,0.497180110,0.000000000,4170649.049,0,34.865100615,2.737024763,200000000000,5671032791,8271,0.001021335,0.497180110
10,0,8812,3,8799,13,0,13,1,0.020012435,0.032777265,0.497336030,0.000000000,4171956.996,0,34.862999891,2.710411320,200000000000,8613894329,7985,0.000113482,0.497336030
11,0,8812,3,8799,13,0,13,3,0.020012603,0.032742609,0.497020874,0.000000000,4169313.284,0,34.861296944,2.637637884,200000000000,8886246505,8017,0.000340445,0.497020874
12,0,8812,3,8800,12,0,12,12,0.020013821,0.032733821,0.496984087,0.000000000,4169004.690,0,34.859144535,2.647173608,200000000000,9070484833,8019,0.001361779,0.496984087
13,0,8812,3,8802,10,0,10,8,0.020012477,0.032291725,0.497201082,0.000000000,4170824.977,0,34.864502228,2.723707554,200000000000,6595391801,8176,0.000907853,0.497201082
