timestamp_ns,link_id,epoch,eta_base,eta_feasible,eta_effective,r_old_bps,new_flow_count,min_rate_bps,residual_capacity_bps,old_target_sum_bps,new_target_sum_bps,final_sum_target_bps,link_capacity_bps,floor_binding,feasible
2000010000,0,400002,0.500000,0.550000,0.550000,8000000000,64,100000000,2000000000,3600000000,8400000000,12000000000,10000000000,0,0
2067455000,0,413491,0.500000,-0.101976,0.500000,3629841814,60,100000000,6370158186,1814920907,8185079040,9999999947,10000000000,0,1
2067460000,0,413492,0.500000,-0.620554,0.500000,3085365541,50,100000000,6914634459,1542682770,8457317200,9999999970,10000000000,0,1
2067465000,0,413493,0.500000,-1.249710,0.500000,2622560709,41,100000000,7377439291,1311280354,8688719631,9999999985,10000000000,0,1
2067470000,0,413494,0.500000,-2.095313,0.500000,2229176602,31,100000000,7770823398,1114588301,8885411673,9999999974,10000000000,0,1
2067475000,0,413495,0.500000,-3.063753,0.500000,1894800111,23,100000000,8105199889,947400055,9052599923,9999999978,10000000000,0,1
2067480000,0,413496,0.500000,-4.401780,0.500000,1610580094,13,100000000,8389419906,805290047,9194709953,10000000000,10000000000,0,1
2067485000,0,413497,0.500000,-5.939407,0.500000,1368993079,5,100000000,8631006921,684496539,9315503460,9999999999,10000000000,0,1
