time_ns,node_id,if_index,q_index,event_type
20148161,86,17,3,1
20148161,88,17,3,1
20148161,85,17,3,1
20148181,87,17,3,1
20164523,86,17,3,0
20164543,88,17,3,0
20164563,85,17,3,0
20164583,87,17,3,0
20169944,86,17,3,1
20169964,88,17,3,1
20169984,87,17,3,1
20169984,85,17,3,1
20186323,87,17,3,0
20186343,86,17,3,0
20186363,88,17,3,0
20186383,85,17,3,0
20191724,87,17,3,1
20191744,86,17,3,1
20191764,88,17,3,1
20191784,85,17,3,1
20208123,87,17,3,0
20208143,86,17,3,0
20208163,88,17,3,0
20208183,85,17,3,0
20213524,87,17,3,1
20213544,86,17,3,1
20213564,88,17,3,1
20213584,85,17,3,1
20229943,87,17,3,0
20229963,86,17,3,0
20229983,88,17,3,0
20230003,85,17,3,0
20235364,87,17,3,1
20235384,88,17,3,1
20235384,86,17,3,1
20235404,85,17,3,1
20251723,88,17,3,0
20251743,85,17,3,0
20251763,87,17,3,0
20251783,86,17,3,0
20257124,88,17,3,1
20257144,85,17,3,1
20257164,87,17,3,1
20257184,86,17,3,1
20273543,88,17,3,0
20273563,85,17,3,0
20273583,87,17,3,0
20273603,86,17,3,0
20278944,88,17,3,1
20278964,85,17,3,1
20278984,87,17,3,1
20279004,86,17,3,1
20295343,88,17,3,0
20295363,85,17,3,0
20295383,87,17,3,0
20295403,86,17,3,0
20300764,85,17,3,1
20300764,88,17,3,1
20300784,87,17,3,1
20300804,86,17,3,1
20317123,87,17,3,0
20317143,86,17,3,0
20317163,88,17,3,0
20317183,85,17,3,0
20322524,87,17,3,1
20322544,86,17,3,1
20322564,88,17,3,1
20322604,85,17,3,1
20338943,87,17,3,0
20338963,86,17,3,0
20338983,88,17,3,0
20339003,85,17,3,0
20344344,87,17,3,1
20344364,86,17,3,1
20344384,88,17,3,1
20344404,85,17,3,1
20360743,87,17,3,0
20360763,86,17,3,0
20360783,88,17,3,0
20360803,85,17,3,0
20366164,86,17,3,1
20366164,87,17,3,1
20366184,88,17,3,1
20366204,85,17,3,1
20382543,85,17,3,0
20382563,87,17,3,0
20382583,86,17,3,0
20382603,88,17,3,0
20387944,85,17,3,1
20387964,87,17,3,1
20388004,86,17,3,1
20388024,88,17,3,1
20404363,85,17,3,0
20404383,87,17,3,0
20404403,86,17,3,0
20404423,88,17,3,0
20409764,85,17,3,1
20409784,87,17,3,1
20409804,86,17,3,1
20409824,88,17,3,1
20426183,85,17,3,0
20426203,87,17,3,0
20426223,86,17,3,0
20426243,88,17,3,0
20431604,87,17,3,1
20431604,85,17,3,1
20431624,86,17,3,1
20431644,88,17,3,1
20447963,88,17,3,0
20447983,85,17,3,0
20448003,87,17,3,0
20448023,86,17,3,0
20453364,88,17,3,1
20453384,85,17,3,1
20453424,87,17,3,1
20453444,86,17,3,1
20469783,88,17,3,0
20469803,85,17,3,0
20469823,87,17,3,0
20469843,86,17,3,0
20475184,88,17,3,1
20475204,85,17,3,1
20475224,87,17,3,1
20475244,86,17,3,1
20483883,86,17,3,0
20491443,88,17,3,0
20491463,85,17,3,0
20491483,87,17,3,0
20496924,88,17,3,1
20496944,85,17,3,1
20496964,87,17,3,1
20512883,87,17,3,0
20512923,88,17,3,0
20512943,85,17,3,0
20518464,87,17,3,1
20518524,88,17,3,1
20518544,85,17,3,1
20534463,87,17,3,0
20534503,88,17,3,0
20534523,85,17,3,0
20540064,87,17,3,1
20540084,88,17,3,1
20540104,85,17,3,1
20556003,88,17,3,0
20556023,85,17,3,0
20556123,87,17,3,0
20561584,88,17,3,1
20561604,85,17,3,1
20561704,87,17,3,1
20577663,88,17,3,0
20577683,85,17,3,0
20577703,87,17,3,0
20583244,88,17,3,1
20583264,85,17,3,1
20583284,87,17,3,1
20599223,88,17,3,0
20599243,85,17,3,0
20599263,87,17,3,0
20604784,85,17,3,1
20604784,88,17,3,1
20604804,87,17,3,1
20620763,85,17,3,0
20620783,88,17,3,0
20620823,87,17,3,0
20626304,85,17,3,1
20626324,88,17,3,1
20626384,87,17,3,1
20642283,87,17,3,0
20642383,85,17,3,0
20642403,88,17,3,0
20647844,87,17,3,1
20647944,85,17,3,1
20647964,88,17,3,1
20663943,87,17,3,0
20663963,85,17,3,0
20663983,88,17,3,0
20669484,85,17,3,1
20669484,87,17,3,1
20669504,88,17,3,1
20685403,88,17,3,0
20685463,85,17,3,0
20685523,87,17,3,0
20690964,88,17,3,1
20691024,87,17,3,1
20691024,85,17,3,1
20706923,87,17,3,0
20706943,85,17,3,0
20706963,88,17,3,0
20712444,87,17,3,1
20712464,85,17,3,1
20712484,88,17,3,1
20728383,88,17,3,0
20728423,87,17,3,0
20728443,85,17,3,0
20733904,88,17,3,1
20733984,87,17,3,1
20734004,85,17,3,1
20749883,88,17,3,0
20750003,87,17,3,0
20750023,85,17,3,0
20755424,88,17,3,1
20755524,85,17,3,1
20755564,87,17,3,1
20771483,87,17,3,0
20771503,85,17,3,0
20771523,88,17,3,0
20777004,87,17,3,1
20777044,88,17,3,1
20777044,85,17,3,1
20792963,88,17,3,0
20793003,87,17,3,0
20793023,85,17,3,0
20798504,88,17,3,1
20798524,87,17,3,1
20798544,85,17,3,1
20812363,88,17,3,0
20814443,85,17,3,0
20814503,87,17,3,0
20818264,88,17,3,1
20820004,85,17,3,1
20820024,87,17,3,1
20823683,88,17,3,0
20835843,87,17,3,0
20835863,85,17,3,0
20841624,85,17,3,1
20841624,87,17,3,1
20857543,85,17,3,0
20857603,87,17,3,0
20863384,85,17,3,1
20863444,87,17,3,1
20879283,85,17,3,0
20879343,87,17,3,0
20885104,85,17,3,1
20885164,87,17,3,1
20901023,85,17,3,0
20901163,87,17,3,0
20906864,85,17,3,1
20907004,87,17,3,1
20922343,85,17,3,0
20922383,87,17,3,0
20928284,85,17,3,1
20928324,87,17,3,1
20941843,85,17,3,0
20941883,87,17,3,0
20947584,85,17,3,1
20947624,87,17,3,1
20957543,85,17,3,0
20961123,87,17,3,0
20967024,87,17,3,1
20980703,87,17,3,0
20986884,87,17,3,1
21000763,87,17,3,0
21006944,87,17,3,1
21020503,87,17,3,0
21026684,87,17,3,1
21040383,87,17,3,0
21046524,87,17,3,1
21060123,87,17,3,0
21066264,87,17,3,1
21079483,87,17,3,0
21085604,87,17,3,1
21099443,87,17,3,0
21105584,87,17,3,1
21119323,87,17,3,0
21125424,87,17,3,1
21138903,87,17,3,0
21145004,87,17,3,1
21158463,87,17,3,0
21164604,87,17,3,1
21178263,87,17,3,0
21184424,87,17,3,1
21197883,87,17,3,0
21203984,87,17,3,1
21217583,87,17,3,0
21223684,87,17,3,1
21235583,87,17,3,0
21241584,87,17,3,1
21252963,87,17,3,0
21259164,87,17,3,1
21270883,87,17,3,0
21277184,87,17,3,1
21288943,87,17,3,0
21295204,87,17,3,1
21307023,87,17,3,0
21313324,87,17,3,1
21324763,87,17,3,0
21331124,87,17,3,1
21342363,87,17,3,0
21348544,87,17,3,1
21357443,87,17,3,0
21363604,87,17,3,1
21372163,87,17,3,0
21378584,87,17,3,1
21387403,87,17,3,0
21393804,87,17,3,1
21402363,87,17,3,0
21408784,87,17,3,1
21417543,87,17,3,0
21423924,87,17,3,1
21432563,87,17,3,0
21438924,87,17,3,1
21447503,87,17,3,0
21453864,87,17,3,1
21462643,87,17,3,0
21469024,87,17,3,1
21477763,87,17,3,0
21484104,87,17,3,1
21492743,87,17,3,0
21499084,87,17,3,1
21507563,87,17,3,0
21513924,87,17,3,1
21519643,87,17,3,0
22772787,88,17,3,1
22772807,87,17,3,1
22772807,85,17,3,1
22788667,88,17,3,0
22788687,87,17,3,0
22788707,85,17,3,0
22794248,87,17,3,1
22794248,88,17,3,1
22794268,85,17,3,1
22810187,87,17,3,0
22810207,85,17,3,0
22810247,88,17,3,0
22815748,87,17,3,1
22815768,85,17,3,1
22815808,88,17,3,1
22831747,87,17,3,0
22831767,85,17,3,0
22831807,88,17,3,0
22837328,87,17,3,1
22837348,85,17,3,1
22837388,88,17,3,1
22853327,87,17,3,0
22853347,85,17,3,0
22853387,88,17,3,0
22858908,87,17,3,1
22858928,85,17,3,1
22858968,88,17,3,1
22874907,87,17,3,0
22874927,85,17,3,0
22874967,88,17,3,0
22880508,85,17,3,1
22880508,87,17,3,1
22880548,88,17,3,1
22896427,85,17,3,0
22896467,88,17,3,0
22896567,87,17,3,0
22902008,85,17,3,1
22902048,88,17,3,1
22902148,87,17,3,1
22918047,87,17,3,0
22918067,85,17,3,0
22918107,88,17,3,0
22923608,87,17,3,1
22923648,85,17,3,1
22923688,88,17,3,1
22939627,87,17,3,0
22939647,85,17,3,0
22939687,88,17,3,0
22945208,87,17,3,1
22945228,85,17,3,1
22945268,88,17,3,1
22961207,87,17,3,0
22961227,85,17,3,0
22961267,88,17,3,0
22966788,87,17,3,1
22966808,85,17,3,1
22966848,88,17,3,1
22982767,87,17,3,0
22982787,85,17,3,0
22982827,88,17,3,0
22988348,87,17,3,1
22988368,85,17,3,1
22988408,88,17,3,1
23004327,88,17,3,0
23004347,87,17,3,0
23004367,85,17,3,0
23009888,88,17,3,1
23009928,87,17,3,1
23009948,85,17,3,1
23025907,88,17,3,0
23025927,87,17,3,0
23025947,85,17,3,0
23031488,88,17,3,1
23031508,87,17,3,1
23031528,85,17,3,1
23046587,88,17,3,0
23047487,87,17,3,0
23047507,85,17,3,0
23052328,88,17,3,1
23053048,87,17,3,1
23053068,85,17,3,1
23058307,88,17,3,0
23068987,87,17,3,0
23069007,85,17,3,0
23074768,87,17,3,1
23074788,85,17,3,1
23090567,87,17,3,0
23090587,85,17,3,0
23096428,87,17,3,1
23096448,85,17,3,1
23112287,87,17,3,0
23112307,85,17,3,0
23118128,87,17,3,1
23118148,85,17,3,1
23133947,87,17,3,0
23133967,85,17,3,0
23139768,87,17,3,1
23139788,85,17,3,1
23148807,85,17,3,0
23155527,87,17,3,0
23161448,87,17,3,1
23177107,87,17,3,0
23183568,87,17,3,1
23195867,87,17,3,0
23202328,87,17,3,1
23214647,87,17,3,0
23220088,87,17,3,1
23232447,87,17,3,0
23238308,87,17,3,1
23251267,87,17,3,0
23257348,87,17,3,1
23271007,87,17,3,0
23277188,87,17,3,1
23290867,87,17,3,0
23297048,87,17,3,1
23310647,87,17,3,0
23316828,87,17,3,1
23330667,87,17,3,0
23336848,87,17,3,1
23350287,87,17,3,0
23356448,87,17,3,1
23370167,87,17,3,0
23376328,87,17,3,1
23389947,87,17,3,0
23396128,87,17,3,1
23409707,87,17,3,0
23415848,87,17,3,1
23429587,87,17,3,0
23435768,87,17,3,1
23449427,87,17,3,0
23455588,87,17,3,1
23468127,87,17,3,0
23474228,87,17,3,1
23485527,87,17,3,0
23491708,87,17,3,1
23503207,87,17,3,0
23509508,87,17,3,1
23521267,87,17,3,0
23527568,87,17,3,1
23539347,87,17,3,0
23545608,87,17,3,1
23555107,87,17,3,0
23561328,87,17,3,1
23570687,87,17,3,0
23577408,87,17,3,1
23585687,87,17,3,0
23592368,87,17,3,1
23600567,87,17,3,0
23606248,87,17,3,1
23614067,87,17,3,0
23620128,87,17,3,1
23628567,87,17,3,0
23634848,87,17,3,1
23643447,87,17,3,0
23649868,87,17,3,1
23655167,87,17,3,0
