time_ns,node_id,if_index,q_index,event_type
20311166,87,17,3,1
20328007,87,17,3,0
20333521,87,17,3,1
20350267,87,17,3,0
20355739,87,17,3,1
20372527,87,17,3,0
20378041,87,17,3,1
20394745,87,17,3,0
20400217,87,17,3,1
20416837,87,17,3,0
20422309,87,17,3,1
20439055,87,17,3,0
20444569,87,17,3,1
20461273,87,17,3,0
20466745,87,17,3,1
20483533,87,17,3,0
20489047,87,17,3,1
20505751,87,17,3,0
20511223,87,17,3,1
20527969,87,17,3,0
20533483,87,17,3,1
20549893,87,17,3,0
20555449,87,17,3,1
20571439,87,17,3,0
20576953,87,17,3,1
20593321,87,17,3,0
20598877,87,17,3,1
20615077,87,17,3,0
20620675,87,17,3,1
20636959,87,17,3,0
20642473,87,17,3,1
20658505,87,17,3,0
20664103,87,17,3,1
20680387,87,17,3,0
20685943,87,17,3,1
20701975,87,17,3,0
20707657,87,17,3,1
20723689,87,17,3,0
20729329,87,17,3,1
20745403,87,17,3,0
20751085,87,17,3,1
20767159,87,17,3,0
20772841,87,17,3,1
20788873,87,17,3,0
20794555,87,17,3,1
20810587,87,17,3,0
20816269,87,17,3,1
20832175,87,17,3,0
20837983,87,17,3,1
20853889,87,17,3,0
20859907,87,17,3,1
20875603,87,17,3,0
20881705,87,17,3,1
20897317,87,17,3,0
20903335,87,17,3,1
20918905,87,17,3,0
20925385,87,17,3,1
20938183,87,17,3,0
20944537,87,17,3,1
20957335,87,17,3,0
20963689,87,17,3,1
20976487,87,17,3,0
20982841,87,17,3,1
20995639,87,17,3,0
21002035,87,17,3,1
21014833,87,17,3,0
21021145,87,17,3,1
21033943,87,17,3,0
21040801,87,17,3,1
21050827,87,17,3,0
21057937,87,17,3,1
21067963,87,17,3,0
21074989,87,17,3,1
21084091,87,17,3,0
21093763,87,17,3,1
21101143,87,17,3,0
21110689,87,17,3,1
21115045,87,17,3,0
