flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,480286,1,480286,0,0,0,0,0.010004092,0.037999983,0.786961005,0.573992217,844778944.519,616163363,37.761087475,0.925910895,200000000000,160000000000,342,0.000000000,0.786961005
1,0,1102,3,1094,8,0,8,1,0.020012225,0.023134196,0.322780990,0.000000000,338460.399,0,37.771745990,21.159823778,200000000000,5270020378,306,0.000907441,0.322780990
2,0,1102,3,1094,8,0,8,1,0.020014241,0.023114788,0.318717693,0.000000000,334199.724,0,37.818079339,21.230877936,200000000000,5450896932,333,0.000907441,0.318717693
3,0,1102,3,1094,8,0,8,1,0.020016257,0.023115518,0.318680620,0.000000000,334160.849,0,37.804250384,21.231987135,200000000000,5367335810,333,0.000907441,0.318680620
4,0,1102,3,1016,86,0,86,0,0.020012267,0.022846826,0.300557478,0.000000000,315157.358,0,37.754930023,25.302478620,200000000000,2000000000,294,0.000000000,0.300557478
5,0,1102,3,1077,25,0,25,0,0.020012393,0.022998404,0.306680572,0.000000000,321577.887,0,37.758628678,22.701311506,200000000000,2000000000,297,0.000000000,0.306680572
6,0,1102,3,1042,60,0,60,0,0.020012309,0.022956803,0.303471962,0.000000000,318213.416,0,37.819675236,24.294358047,200000000000,2000000000,295,0.000000000,0.303471962
7,0,1102,3,1035,67,0,67,0,0.020014325,0.022932380,0.297795443,0.000000000,312261.154,0,37.830274361,24.417868425,200000000000,2000000000,321,0.000000000,0.297795443
8,0,1102,3,1079,23,0,23,0,0.020014409,0.022998656,0.306717556,0.000000000,321616.668,0,37.806329908,22.720264901,200000000000,2000000000,321,0.000000000,0.306717556
9,0,1102,3,1037,65,0,65,0,0.020012351,0.022940276,0.309653225,0.000000000,324694.940,0,37.823128317,24.885137922,200000000000,2000000000,296,0.000000000,0.309653225
10,0,1102,3,1016,86,0,86,0,0.020012435,0.022847267,0.300609381,0.000000000,315211.782,0,37.828650848,25.341781853,200000000000,2000000000,298,0.000000000,0.300609381
11,0,1102,3,1078,24,0,24,0,0.020012603,0.022998467,0.306773212,0.000000000,321675.027,0,37.748960958,22.700563842,200000000000,2000000000,302,0.000000000,0.306773212
12,0,1102,3,1079,23,0,23,0,0.020014619,0.022998719,0.306713437,0.000000000,321612.348,0,37.800708012,22.720136415,200000000000,2000000000,321,0.000000000,0.306713437
13,0,1102,3,1031,71,0,71,0,0.020012477,0.022918604,0.308685455,0.000000000,323680.160,0,37.761771933,25.004560082,200000000000,2000000000,299,0.000000000,0.308685455
14,0,1102,3,1078,24,0,24,0,0.020012813,0.022998488,0.306758382,0.000000000,321659.477,0,37.744594050,22.702857402,200000000000,2000000000,307,0.000000000,0.306758382
15,0,1102,3,1037,65,0,65,0,0.020012519,0.022940381,0.309635924,0.000000000,324676.799,0,37.817119421,24.890855929,200000000000,2000000000,300,0.000000000,0.309635924
16,0,1102,3,1079,23,0,23,0,0.020014829,0.022998740,0.306715084,0.000000000,321614.076,0,37.796847741,22.719952691,200000000000,2000000000,321,0.000000000,0.306715084
17,0,1102,3,1045,57,0,57,0,0.020012729,0.022962851,0.303351954,0.000000000,318087.579,0,37.751365483,24.033054394,200000000000,2000000000,305,0.000000000,0.303351954
18,0,1102,3,1040,62,0,62,0,0.020014955,0.022951532,0.300056312,0.000000000,314631.848,0,37.808537861,24.126920724,200000000000,2000000000,321,0.000000000,0.300056312
19,0,1102,3,1040,62,0,62,0,0.020012687,0.022949432,0.301483244,0.000000000,316128.094,0,37.753190542,24.321971088,200000000000,2000000000,304,0.000000000,0.301483244
20,0,1102,3,1035,67,0,67,0,0.020014703,0.022932527,0.297792147,0.000000000,312257.699,0,37.825237650,24.418821666,200000000000,2000000000,321,0.000000000,0.297792147
21,0,1102,3,1093,9,0,9,1,0.020013023,0.023117331,0.319804827,0.000000000,335339.666,0,37.751071283,21.203467923,200000000000,5556514938,324,0.000907441,0.319804827
22,0,1102,3,1094,8,0,8,1,0.020015039,0.023115066,0.318689682,0.000000000,334170.352,0,37.809972360,21.229396785,200000000000,5440828244,333,0.000907441,0.318689682
23,0,1102,3,1016,86,0,86,0,0.020012645,0.022848254,0.300629978,0.000000000,315233.379,0,37.798775685,25.342696586,200000000000,2000000000,303,0.000000000,0.300629978
24,0,1102,3,1094,8,0,8,1,0.020017055,0.023116386,0.318730051,0.000000000,334212.682,0,37.788988852,21.228740588,200000000000,5339695986,333,0.000907441,0.318730051
25,0,1102,3,1043,59,0,59,0,0.020012939,0.022958966,0.302122016,0.000000000,316797.895,0,37.757063823,24.043249127,200000000000,2000000000,310,0.000000000,0.302122016
26,0,1102,3,1038,64,0,64,0,0.020012897,0.022944917,0.300409016,0.000000000,315001.684,0,37.750696821,24.345292991,200000000000,2000000000,309,0.000000000,0.300409016
27,0,1102,3,1040,62,0,62,0,0.020015165,0.022951637,0.300056312,0.000000000,314631.848,0,37.803025737,24.125338501,200000000000,2000000000,321,0.000000000,0.300056312
28,0,1102,3,1035,67,0,67,0,0.020014913,0.022932674,0.297793795,0.000000000,312259.426,0,37.820730940,24.417525738,200000000000,2000000000,321,0.000000000,0.297793795
29,0,1102,3,1037,65,0,65,0,0.020013149,0.022940780,0.309612032,0.000000000,324651.746,0,37.796063392,24.883911553,200000000000,2000000000,315,0.000000000,0.309612032
30,0,1102,3,1064,38,0,38,0,0.020013233,0.022991054,0.317147935,0.000000000,332553.713,0,37.828075683,23.770910965,200000000000,2000000000,317,0.000000000,0.317147935
31,0,1102,3,1031,71,0,71,0,0.020013107,0.022920431,0.308874120,0.000000000,323877.989,0,37.783690615,25.036417320,200000000000,2000000000,314,0.000000000,0.308874120
32,0,1102,3,1016,86,0,86,0,0.020012855,0.022848359,0.300627506,0.000000000,315230.788,0,37.795683431,25.351209675,200000000000,2000000000,308,0.000000000,0.300627506
33,0,1102,3,1037,65,0,65,0,0.020013359,0.022940843,0.309609560,0.000000000,324649.154,0,37.793275038,24.887758933,200000000000,2000000000,320,0.000000000,0.309609560
34,0,1102,3,1016,86,0,86,0,0.020013065,0.022848422,0.300628330,0.000000000,315231.652,0,37.791265441,25.358894585,200000000000,2000000000,313,0.000000000,0.300628330
35,0,1102,3,1035,67,0,67,0,0.020013317,0.022934795,0.298223852,0.000000000,312710.374,0,37.816716225,24.416845402,200000000000,2000000000,319,0.000000000,0.298223852
36,0,1102,3,1035,67,0,67,0,0.020015333,0.022932947,0.297778966,0.000000000,312243.877,0,37.812500974,24.416804208,200000000000,2000000000,321,0.000000000,0.297778966
37,0,1102,3,1016,86,0,86,0,0.020013275,0.022848569,0.300619267,0.000000000,315222.149,0,37.785135743,25.362859609,200000000000,2000000000,318,0.000000000,0.300619267
38,0,1102,3,1035,67,0,67,0,0.020013485,0.022932317,0.297813568,0.000000000,312280.160,0,37.744826230,24.399812618,200000000000,2000000000,321,0.000000000,0.297813568
39,0,1102,3,1037,65,0,65,0,0.020013527,0.022940906,0.309606265,0.000000000,324645.699,0,37.787048724,24.888268415,200000000000,2000000000,321,0.000000000,0.309606265
40,0,1102,3,1035,67,0,67,0,0.020015501,0.022933052,0.297779789,0.000000000,312244.740,0,37.807189713,24.416520468,200000000000,2000000000,321,0.000000000,0.297779789
41,0,1102,3,1098,4,0,4,1,0.020013443,0.023064995,0.325204617,0.000000000,341001.757,0,37.780554403,23.488528092,200000000000,2250000000,326,0.000907441,0.325204617
42,0,1102,3,1098,4,0,4,1,0.020015459,0.023065344,0.325204617,0.000000000,341001.757,0,37.775853828,23.473034447,200000000000,2250000000,326,0.000907441,0.325204617
43,0,1102,3,1031,71,0,71,0,0.020013695,0.022920704,0.308873296,0.000000000,323877.125,0,37.774345625,25.044639773,200000000000,2000000000,321,0.000000000,0.308873296
44,0,1102,3,1098,4,0,4,1,0.020017517,0.023066790,0.325296890,0.000000000,341098.512,0,37.764701349,23.478651555,200000000000,2250000000,326,0.000907441,0.325296890
45,0,1102,3,1067,35,0,35,0,0.020013653,0.022993196,0.320329150,0.000000000,335889.459,0,37.747503931,24.111285716,200000000000,2000000000,321,0.000000000,0.320329150
46,0,1102,3,1078,24,0,24,0,0.020013401,0.022998509,0.306732842,0.000000000,321632.697,0,37.824548995,22.742802450,200000000000,2000000000,321,0.000000000,0.306732842
47,0,1102,3,1079,23,0,23,0,0.020015417,0.022998761,0.306720027,0.000000000,321619.260,0,37.790184509,22.720974250,200000000000,2000000000,321,0.000000000,0.306720027
48,0,1102,3,1067,35,0,35,0,0.020015669,0.022993301,0.320276423,0.000000000,335834.171,0,37.833298391,24.138811856,200000000000,2000000000,321,0.000000000,0.320276423
49,0,1102,3,1098,4,0,4,4,0.020013737,0.023087956,0.319347769,0.000000000,334860.407,0,37.779648381,22.740682485,200000000000,5142358550,330,0.003629764,0.319347769
