scenario_tag,algorithm,incast_n,incast_done,completion_rate_pct,fct_mean_ms,fct_p50_ms,fct_p95_ms,fct_p99_ms,fct_min_ms,fct_max_ms,cct_ms,incast_agg_gbps,incast_fairness_jain,bg0_completed,bg0_fct_ms,bg0_retx_bytes,bg0_retx_events,bg0_service_debt_bytes,bg0_before_gbps,bg0_during_gbps,bg0_after_gbps,bg0_retention_pct,bg0_fixed_window_s,bg0_fw_during_gbps,bg0_fw_retention_pct,bg0_fw_min_gbps,bg0_fw_drop_pct,bg0_fw_bytes_delivered,bg0_observation_end_s,bg0_bg_completed_before_end,bg0_min_gbps,bg0_drop_pct,bg0_recovery90_ms,bg0_recovery90_ms_never_dipped,bg0_recovery95_ms,bg0_recovery95_ms_never_dipped,bg_n_flows,bg_before_gbps,bg_during_gbps,bg_after_gbps,bg_min_gbps,bg_retention_pct,bg_drop_pct,bg_recovery90_ms,bg_recovery95_ms,bg_service_debt_bytes,bg_service_debt_window_s,bg_retx_bytes,bg_retx_events,bg_completed,bg_fct_ms,bg_slowdown,bg_fixed_window_s,bg_fw_during_gbps,bg_fw_bytes_delivered,bg_fw_min_gbps,bg_fw_retention_pct,bg_fw_drop_pct,bg_recovery90_ms_never_dipped,bg_recovery95_ms_never_dipped,link_84_1_queue_mean_bytes,link_84_1_queue_p95_bytes,link_84_1_queue_p99_bytes,link_84_1_queue_peak_bytes,link_84_1_over_qmin_pct,link_84_1_over_qmax_pct,link_84_1_util_mean,link_84_1_ecn_marks,link_84_1_pfc_events,link_84_1_pfc_paused_samples,link_84_1_pfc_pause_total_ns,link_84_1_queue_recovery_ms,link_84_1_queue_final_bytes,link_84_1_queue_drained,link_84_1_oversub_peak_bytes,link_84_1_oversub_peak_ratio,link_84_1_oversub_duration_ms,link_84_1_oversub_longest_run_ms,link_84_1_qmax_exceed_ratio,n_links,queue_mean_bytes,queue_p95_bytes,queue_p99_bytes,queue_peak_bytes,over_qmin_pct,over_qmax_pct,util_mean,ecn_marks,pfc_events,pfc_paused_samples,pfc_pause_total_ns,queue_recovery_ms,queue_final_bytes,queue_drained,oversub_peak_bytes,oversub_peak_ratio,oversub_duration_ms,oversub_longest_run_ms,qmax_exceed_ratio,qmax_bytes,qmin_bytes,recovery_rtts,retx_bytes_total,retx_events_total,total_acked_bytes,drops
s4,dcqcn,64,64,100.0,54.328547109374995,55.1216275,58.1186031,58.68007951,46.857475,59.069245,159.06924499999997,9.088839919995609,0.9967796690037715,1,3596.599514,0,0,0.0,9.07028281131245,5.776738337734181,6.660441163649045,63.68862424586626,0.15,6.105400720096004,67.31213179462665,0.10101010101009628,98.88636216630294,114462000.0,4.5966,1,0.10101010101009628,98.88636216630294,181.99999999999105,0,181.99999999999105,0,1,9.07028281131245,5.776738337734181,6.660441163649045,0.10101010101009628,63.68862424586626,98.88636216630294,181.99999999999105,181.99999999999105,0.0,5.5,0,0,1,3596.599514,1.06774048071875,0.15,6.105400720096004,114462000.0,0.10101010101009628,67.31213179462665,98.88636216630294,0,0,350588.528320865,1253408.0,1274368.0,1276464.0,35.078896083485255,34.59483246369523,0.9591160621107121,6622.0,0,0,0,55.34000000000017,0.0,1,876464.0,3.19116,55.03,55.03,3.19116,1,350588.528320865,1253408.0,1274368.0,1276464.0,35.078896083485255,34.59483246369523,0.9591160621107121,6622.0,0,0,0,55.34000000000017,0.0,1,876464.0,3.19116,55.03,55.03,3.19116,400000,200000.0,3640.789473684222,0,0,4067108864.0,0
s4,dctcp,64,64,100.0,56.61456378124999,56.7360345,57.16406935,57.24409883,55.521557,57.307766,157.30776600000019,9.368205209744158,0.9999259673061262,1,3584.1767760000002,0,0,0.0,9.07028281131245,5.8307438016528845,6.657477648097691,64.28403527154396,0.15,6.101453527136943,67.26861393480714,0.1494949494949425,98.35181600612836,114388000.0,4.58418,1,0.1494949494949425,98.35181600612836,157.9999999999937,0,157.9999999999937,0,1,9.07028281131245,5.8307438016528845,6.657477648097691,0.1494949494949425,64.28403527154396,98.35181600612836,157.9999999999937,157.9999999999937,0.0,5.5,0,0,1,3584.1767760000002,1.064052480375,0.15,6.101453527136943,114388000.0,0.1494949494949425,67.26861393480714,98.35181600612836,0,0,435989.9113851631,1250264.0,1275416.0,1276464.0,36.189689148814445,36.00533977496663,0.9687435204370372,9030.0,0,0,0,56.47000000000002,0.0,1,876464.0,3.19116,56.64,56.64,3.19116,1,435989.9113851631,1250264.0,1275416.0,1276464.0,36.189689148814445,36.00533977496663,0.9687435204370372,9030.0,0,0,0,56.47000000000002,0.0,1,876464.0,3.19116,56.64,56.64,3.19116,400000,200000.0,3715.13157894737,0,0,4067108864.0,0
s4,timely,64,64,100.0,57.26668903125001,57.328882500000006,57.825825099999996,57.867920059999996,55.83837,57.899885,157.89988499999995,9.272400316511876,0.9999387625016419,1,3612.947569,0,0,0.0,8.998871954878194,5.760374968330376,6.679549574675778,64.01218949679286,0.15,6.051420189358572,67.24643066043585,0.09292929292928859,98.96732286674094,113449000.0,4.61296,1,0.09292929292928859,98.96732286674094,157.9999999999937,0,157.9999999999937,0,1,8.998871954878194,5.760374968330376,6.679549574675778,0.09292929292928859,64.01218949679286,98.96732286674094,157.9999999999937,157.9999999999937,0.0,5.5,0,0,1,3612.947569,1.072593809546875,0.15,6.051420189358572,113449000.0,0.09292929292928859,67.24643066043585,98.96732286674094,0,0,110536.48385053831,1241856.0,1277760.0,1278816.0,9.499683343888536,7.435085497150095,0.9673345459151389,1646.0,0,0,0,12.75999999999966,0.0,1,878816.0,3.19704,11.74,10.78,3.19704,1,110536.48385053831,1241856.0,1277760.0,1278816.0,9.499683343888536,7.435085497150095,0.9673345459151389,1646.0,0,0,0,12.75999999999966,0.0,1,878816.0,3.19704,11.74,10.78,3.19704,400000,200000.0,839.473684210504,0,0,4067108864.0,0
s4,hpcc,64,64,100.0,59.706044937499996,59.816659,60.2280152,60.31727025,58.241636,60.340658999999995,160.34065900000004,8.89733259293705,0.9999320524484525,1,3727.300772,0,0,0.0,8.724092963718547,5.497966820506419,6.7643123368279054,63.0204978714827,0.15,5.863555140685416,67.21105752850828,0.11717171717171168,98.65691805831275,109928000.0,4.72732,1,0.11717171717171168,98.65691805831275,161.99999999999326,0,161.99999999999326,0,1,8.724092963718547,5.497966820506419,6.7643123368279054,0.11717171717171168,63.0204978714827,98.65691805831275,161.99999999999326,161.99999999999326,0.0,5.5,0,0,1,3727.300772,1.1065424166875,0.15,5.863555140685416,109928000.0,0.11717171717171168,67.21105752850828,98.65691805831275,0,0,22943.270595572187,25070.0,912308.1999999995,1296010.0,2.139070782662925,1.8210165263486124,0.964252567508296,288.0,0,0,0,3.049999999999997,0.0,1,896010.0,3.240025,2.92,2.92,3.240025,1,22943.270595572187,25070.0,912308.1999999995,1296010.0,2.139070782662925,1.8210165263486124,0.964252567508296,288.0,0,0,0,3.049999999999997,0.0,1,896010.0,3.240025,2.92,2.92,3.240025,400000,200000.0,200.65789473684194,0,0,4067108864.0,0
s4,cbapsba,64,64,100.0,87.89970537500001,87.89986250000001,87.91555944999999,87.91694263,87.882468,87.91725699999999,187.91725700000006,6.106547568926089,0.9999999867079172,1,3604.066335,0,0,0.0,9.07028281131245,6.356359765832892,6.635991160765051,70.07895892623375,0.15,7.1374316575543295,78.69028789987155,3.2080808080806578,64.63086240178154,133814000.0,4.60408,1,3.1999999999998496,64.71995342847731,187.9999999999904,0,187.9999999999904,0,1,9.07028281131245,6.356359765832892,6.635991160765051,3.1999999999998496,70.07895892623375,64.71995342847731,187.9999999999904,187.9999999999904,0.0,5.5,0,0,1,3604.066335,1.069957193203125,0.15,7.1374316575543295,133814000.0,3.2080808080806578,78.69028789987155,64.63086240178154,0,0,12938.940400170286,50304.0,53448.0,58688.0,0.0,0.0,0.9655256875262855,0,0,0,0,0.0,0.0,1,0.0,0.14672,0.0,0.0,0.14672,1,12938.940400170286,50304.0,53448.0,58688.0,0.0,0.0,0.9655256875262855,0,0,0,0,0.0,0.0,1,0.0,0.14672,0.0,0.0,0.14672,400000,200000.0,0.0,0,0,4067108864.0,0
s5,dcqcn,64,64,100.0,222.506383875,223.4599225,228.79889780000002,229.73486923000002,208.101844,230.372164,330.3721639999999,9.321801778100246,0.9994565761088282,1,4418.595193,0,0,0.0,7.640881635265409,2.4390119869233544,6.4509359083191855,31.920557120875152,0.15,5.1466062141618805,67.35618296203474,0.09292929292928859,98.7837883458319,96486000.0,5.4186,1,0.09292929292928859,98.7837883458319,343.9999999999732,0,345.999999999973,0,1,7.640881635265409,2.4390119869233544,6.4509359083191855,0.09292929292928859,31.920557120875152,98.7837883458319,343.9999999999732,345.999999999973,0.0,6.0,0,0,1,4418.595193,1.10464879825,0.15,5.1466062141618805,96486000.0,0.09292929292928859,67.35618296203474,98.7837883458319,0,0,703900.9630122889,1109989.2000000016,1273320.0,1279608.0,68.87826139596828,68.16695925903505,0.93682786609307,28010.0,0,0,0,224.1399999999998,0.0,1,879608.0,3.19902,225.21,225.20000000000002,3.19902,1,703900.9630122889,1109989.2000000016,1273320.0,1279608.0,68.87826139596828,68.16695925903505,0.93682786609307,28010.0,0,0,0,224.1399999999998,0.0,1,879608.0,3.19902,225.21,225.20000000000002,3.19902,400000,200000.0,14746.052631578934,0,0,4268435456.0,0
s5,dctcp,64,64,100.0,227.73950993750003,227.9562115,228.61082055,228.65565775000002,225.449282,228.689095,328.6890950000001,9.390406866580149,0.9999873174128218,1,4412.012396,0,0,0.0,7.640881635265409,2.433053425824508,6.449638319085298,31.842574482440526,0.15,5.148153087078269,67.37642765355369,0.1494949494949425,98.04348559981652,96515000.0,5.41202,1,0.1414141414141348,98.14924313496157,329.99999999997476,0,329.99999999997476,0,1,7.640881635265409,2.433053425824508,6.449638319085298,0.1414141414141348,31.842574482440526,98.14924313496157,329.99999999997476,329.99999999997476,0.0,6.0,0,0,1,4412.012396,1.103003099,0.15,5.148153087078269,96515000.0,0.1494949494949425,67.37642765355369,98.04348559981652,0,0,864455.5913474703,1274368.0,1275416.0,1276464.0,69.4697131035322,69.36627217134686,0.9397078195254737,37927.0,0,0,0,227.82999999999998,0.0,1,876464.0,3.19116,228.0,228.0,3.19116,1,864455.5913474703,1274368.0,1275416.0,1276464.0,69.4697131035322,69.36627217134686,0.9397078195254737,37927.0,0,0,0,227.82999999999998,0.0,1,876464.0,3.19116,228.0,228.0,3.19116,400000,200000.0,14988.815789473683,0,0,4268435456.0,0
s5,timely,64,64,100.0,229.81642675,230.09603500000003,230.92988574999998,230.99399514,226.63815000000002,231.002136,331.00213599999995,9.296380047325629,0.9999827864583506,1,4446.038722,0,0,0.0,7.582943317732708,2.4064048338368584,6.468309560196977,31.734443118010418,0.15,5.107187625016661,67.35099302501057,0.09292929292928859,98.77449574610463,95747000.0,5.44604,1,0.09292929292928859,98.77449574610463,331.99999999997453,0,331.99999999997453,0,1,7.582943317732708,2.4064048338368584,6.468309560196977,0.09292929292928859,31.734443118010418,98.77449574610463,331.99999999997453,331.99999999997453,0.0,6.0,0,0,1,4446.038722,1.1115096805,0.15,5.107187625016661,95747000.0,0.09292929292928859,67.35099302501057,98.77449574610463,0,0,93040.25860245914,160512.0,1277760.0,1278816.0,4.510437751125344,3.5255732455212834,0.9392330721132368,1642.0,0,0,0,12.659999999999894,0.0,1,878816.0,3.19704,11.67,10.78,3.19704,1,93040.25860245914,160512.0,1277760.0,1278816.0,4.510437751125344,3.5255732455212834,0.9392330721132368,1642.0,0,0,0,12.659999999999894,0.0,1,878816.0,3.19704,11.67,10.78,3.19704,400000,200000.0,832.8947368420983,0,0,4268435456.0,0
s5,hpcc,64,64,100.0,239.80864962500007,240.16634399999998,240.91763444999998,241.02709344000002,236.39344,241.12361700000002,341.123617,8.906152266287545,0.9999771695041908,1,4592.368409,0,0,0.0,7.346197847913916,2.256003752345215,6.549563163103511,30.709814778346164,0.15,4.944072543005727,67.30110793857376,0.11717171717171168,98.40500188536326,92689000.0,5.59238,1,0.11717171717171168,98.40500188536326,341.99999999997345,0,341.99999999997345,0,1,7.346197847913916,2.256003752345215,6.549563163103511,0.11717171717171168,30.709814778346164,98.40500188536326,341.99999999997345,341.99999999997345,0.0,6.0,0,0,1,4592.368409,1.14809210225,0.15,4.944072543005727,92689000.0,0.11717171717171168,67.30110793857376,98.40500188536326,0,0,17752.616832292675,26160.0,204527.59999999142,1296010.0,1.0054817811391552,0.8559786591621962,0.9321070700319438,288.0,0,0,0,3.049999999999997,0.0,1,896010.0,3.240025,2.92,2.92,3.240025,1,17752.616832292675,26160.0,204527.59999999142,1296010.0,1.0054817811391552,0.8559786591621962,0.9321070700319438,288.0,0,0,0,3.049999999999997,0.0,1,896010.0,3.240025,2.92,2.92,3.240025,400000,200000.0,200.65789473684194,0,0,4268435456.0,0
s5,cbapsba,64,64,100.0,351.6490151875,351.6487795,351.65758385,351.65912997,351.63909,351.65930699999996,451.6593069999999,6.106716373640585,0.9999999997335886,1,4412.467288,0,0,0.0,7.640881635265409,4.236524665662915,6.361792825190773,55.445495269941546,0.15,6.18418455794105,80.9354843215843,3.2080808080806578,58.01425854741402,115943000.0,5.41248,1,3.1999999999998496,58.120016082559076,451.99999999996135,0,451.99999999996135,0,1,7.640881635265409,4.236524665662915,6.361792825190773,3.1999999999998496,55.445495269941546,58.120016082559076,451.99999999996135,451.99999999996135,0.0,6.0,0,0,1,4412.467288,1.103116822,0.15,6.18418455794105,115943000.0,3.2080808080806578,80.9354843215843,58.01425854741402,0,0,21531.584643315768,52400.0,53448.0,56592.0,0.0,0.0,0.9422693672226556,0,0,0,0,0.0,0.0,1,0.0,0.14148,0.0,0.0,0.14148,1,21531.584643315768,52400.0,53448.0,56592.0,0.0,0.0,0.9422693672226556,0,0,0,0,0.0,0.0,1,0.0,0.14148,0.0,0.0,0.14148,400000,200000.0,0.0,0,0,4268435456.0,0
