scenario,algorithm,seed,group_id,round_id,common_release_time,barrier_completion_time,group_rct,total_round_bytes,participant_count,residual_queue_bytes,bottleneck_capacity_bps,background_bps,T_line,T_link,T_star,theoretical_lower_bound,lower_bound_efficiency,group_queue_max_bytes,group_ecn_marks,group_pfc_events,fallback_reason
fm200g_s3_dcqn,dcqcn,2,0,0,0.010000000,0.000000000,0.000000000,2640518259,1,0,0,0,0.105620730,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,not_bop
fm200g_s3_dcqn,dcqcn,2,1,0,0.020000000,0.069203344,0.049203344,1073741824,64,0,0,0,0.000671089,0.000000000,0.000000000,0.000000000,0.000000000,17994000,148122,0,not_bop
