flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,940995,0,0,725475571180.000,4000000000,400000000000,400000000000.000
1,0b000001-0b004001-10000-3,1,1102,0,0,821856161259.000,4000000000,400000000000,400000000000.000
2,0b000101-0b004001-10000-3,1,1102,0,0,823366596510.000,4000000000,400000000000,400000000000.000
3,0b000201-0b004001-10000-3,1,1102,0,0,825355413846.000,4000000000,400000000000,400000000000.000
4,0b000301-0b004001-10000-3,1,1102,0,0,548796798473.000,5718190701,400000000000,400000000000.000
5,0b000401-0b004001-10000-3,1,1102,0,0,805165607259.000,4000000000,400000000000,400000000000.000
6,0b000501-0b004001-10000-3,1,1102,0,0,629758859454.000,7016379985,400000000000,400000000000.000
7,0b000601-0b004001-10000-3,1,1102,0,0,646863375985.000,7063049500,400000000000,400000000000.000
8,0b000701-0b004001-10000-3,1,1102,0,0,791322545875.000,4000000000,400000000000,400000000000.000
9,0b000801-0b004001-10000-3,1,1102,0,0,504462689155.000,4000000000,400000000000,400000000000.000
10,0b000901-0b004001-10000-3,1,1102,0,0,549536621889.000,5813989957,400000000000,400000000000.000
11,0b000a01-0b004001-10000-3,1,1102,0,0,800304772785.000,4000000000,400000000000,400000000000.000
12,0b000b01-0b004001-10000-3,1,1102,0,0,795695569491.000,4000000000,400000000000,400000000000.000
13,0b000c01-0b004001-10000-3,1,1102,0,0,511209265890.000,4000000000,400000000000,400000000000.000
14,0b000d01-0b004001-10000-3,1,1102,0,0,789906509779.000,4000000000,400000000000,400000000000.000
15,0b000e01-0b004001-10000-3,1,1102,0,0,505059354846.000,4000000000,400000000000,400000000000.000
16,0b000f01-0b004001-10000-3,1,1102,0,0,797666121113.000,4000000000,400000000000,400000000000.000
17,0b001001-0b004001-10000-3,1,1102,0,0,572985691324.000,5082942422,400000000000,400000000000.000
18,0b001101-0b004001-10000-3,1,1102,0,0,580057477575.000,5120540058,400000000000,400000000000.000
19,0b001201-0b004001-10000-3,1,1102,0,0,627575510758.000,6835672438,400000000000,400000000000.000
20,0b001301-0b004001-10000-3,1,1102,0,0,644498572416.000,6909628685,400000000000,400000000000.000
21,0b001401-0b004001-10000-3,1,1102,0,0,821883812594.000,4000000000,400000000000,400000000000.000
22,0b001501-0b004001-10000-3,1,1102,0,0,823940946513.000,4000000000,400000000000,400000000000.000
23,0b001601-0b004001-10000-3,1,1102,0,0,549287687441.000,5911998682,400000000000,400000000000.000
24,0b001701-0b004001-10000-3,1,1102,0,0,831856521573.000,4000000000,400000000000,400000000000.000
25,0b001801-0b004001-10000-3,1,1102,0,0,578398649416.000,5288743971,400000000000,400000000000.000
26,0b001901-0b004001-10000-3,1,1102,0,0,627227961527.000,6772880655,400000000000,400000000000.000
27,0b001a01-0b004001-10000-3,1,1102,0,0,580089399950.000,5127807421,400000000000,400000000000.000
28,0b001b01-0b004001-10000-3,1,1102,0,0,643411432267.000,6912857906,400000000000,400000000000.000
29,0b001c01-0b004001-10000-3,1,1102,0,0,506724601556.000,4000000000,400000000000,400000000000.000
30,0b001d01-0b004001-10000-3,1,1102,0,0,740747643340.000,4000000000,400000000000,400000000000.000
31,0b001e01-0b004001-10000-3,1,1102,0,0,512868938840.000,4000000000,400000000000,400000000000.000
32,0b001f01-0b004001-10000-3,1,1102,0,0,549212361858.000,6012702528,400000000000,400000000000.000
33,0b002001-0b004001-10000-3,1,1102,0,0,507356256787.000,4000000000,400000000000,400000000000.000
34,0b002101-0b004001-10000-3,1,1102,0,0,550805729863.000,6095582416,400000000000,400000000000.000
35,0b002201-0b004001-10000-3,1,1102,0,0,636164933096.000,7037857455,400000000000,400000000000.000
36,0b002301-0b004001-10000-3,1,1102,0,0,643519935398.000,6915920045,400000000000,400000000000.000
37,0b002401-0b004001-10000-3,1,1102,0,0,551756896784.000,6201089225,400000000000,400000000000.000
38,0b002501-0b004001-10000-3,1,1102,0,0,633674647343.000,6939749515,400000000000,400000000000.000
39,0b002601-0b004001-10000-3,1,1102,0,0,509806836598.000,4000000000,400000000000,400000000000.000
40,0b002701-0b004001-10000-3,1,1102,0,0,649011321882.000,6916582500,400000000000,400000000000.000
41,0b002801-0b004001-10000-3,1,1102,0,0,693287238830.000,7295979446,400000000000,400000000000.000
42,0b002901-0b004001-10000-3,1,1102,0,0,703180193268.000,7833549487,400000000000,400000000000.000
43,0b002a01-0b004001-10000-3,1,1102,0,0,515790005286.000,4000000000,400000000000,400000000000.000
44,0b002b01-0b004001-10000-3,1,1102,0,0,709137132143.000,7819996053,400000000000,400000000000.000
45,0b002c01-0b004001-10000-3,1,1102,0,0,649188334392.000,7220158148,400000000000,400000000000.000
46,0b002d01-0b004001-10000-3,1,1102,0,0,794640014649.000,4000000000,400000000000,400000000000.000
47,0b002e01-0b004001-10000-3,1,1102,0,0,804501688311.000,4000000000,400000000000,400000000000.000
48,0b002f01-0b004001-10000-3,1,1102,0,0,664359464231.000,7802760524,400000000000,400000000000.000
49,0b003001-0b004001-10000-3,1,1102,0,0,595481680325.000,5284134098,400000000000,400000000000.000
50,0b003101-0b004001-10000-3,1,1102,0,0,594512385992.000,5211500155,400000000000,400000000000.000
51,0b003201-0b004001-10000-3,1,1102,0,0,596967392721.000,5212795071,400000000000,400000000000.000
52,0b003301-0b004001-10000-3,1,1102,0,0,556107950828.000,6534643155,400000000000,400000000000.000
