eta,cell,kind,scenario,cc_mode,stop_time_s,app_rate_cap_bps,sample_us,base_rtt_us,config_sha256,release_ratio_source,fct_mean_ms,fct_p95_ms,fct_p99_ms,cct_ms,completion_rate_pct,incast_agg_gbps,incast_fairness_jain,bg_during_gbps,bg_min_gbps,bg_retention_pct,bg_service_debt_bytes,bg_recovery90_ms,bg_recovery95_ms,bg_recovery90_ms_never_dipped,bg_recovery95_ms_never_dipped,bg_before_gbps,bg_fct_ms,bg_slowdown,util_mean,queue_mean_bytes,queue_p99_bytes,queue_peak_bytes,over_qmin_pct,over_qmax_pct,queue_recovery_ms,recovery_rtts,queue_drained,ecn_marks,pfc_events,pfc_pause_total_ns,drops,retx_bytes_total,retx_events_total,oversub_peak_bytes,oversub_peak_ratio,oversub_duration_ms,oversub_longest_run_ms,qmax_exceed_ratio,qmax_bytes,link_83_1_ecn_marks,link_83_1_over_qmax_pct,link_83_1_over_qmin_pct,link_83_1_oversub_duration_ms,link_83_1_oversub_longest_run_ms,link_83_1_oversub_peak_bytes,link_83_1_oversub_peak_ratio,link_83_1_pfc_events,link_83_1_pfc_pause_total_ns,link_83_1_pfc_paused_samples,link_83_1_qmax_exceed_ratio,link_83_1_queue_drained,link_83_1_queue_final_bytes,link_83_1_queue_mean_bytes,link_83_1_queue_p95_bytes,link_83_1_queue_p99_bytes,link_83_1_queue_peak_bytes,link_83_1_queue_recovery_ms,link_83_1_util_mean,link_84_1_ecn_marks,link_84_1_over_qmax_pct,link_84_1_over_qmin_pct,link_84_1_oversub_duration_ms,link_84_1_oversub_longest_run_ms,link_84_1_oversub_peak_bytes,link_84_1_oversub_peak_ratio,link_84_1_pfc_events,link_84_1_pfc_pause_total_ns,link_84_1_pfc_paused_samples,link_84_1_qmax_exceed_ratio,link_84_1_queue_drained,link_84_1_queue_final_bytes,link_84_1_queue_mean_bytes,link_84_1_queue_p95_bytes,link_84_1_queue_p99_bytes,link_84_1_queue_peak_bytes,link_84_1_queue_recovery_ms,link_84_1_util_mean
0.20,m_cbapsba_s4_eta020_seed2,cbapsba_eta,s4_fan64_1m_bg95,30,5.5,9500000000.0,10.0,15.2,0480b1719ea567a8,0.20,239.549046625,239.57644415,239.57853963,339.578854,100.0,2.240894398801992,0.9999999929427497,7.825421133231238,7.301010101009759,86.27538188193402,0.0,339.9999999999737,339.9999999999737,0,0,9.07028281131245,3590.519436,1.0659354575625002,0.9857777631191473,883739.2984274692,1271224.0,1271224.0,70.26326638789092,69.94817127039283,236.49999999999994,15559.210526315786,1,9474.0,0,0,0,0,0,871224.0,3.17806,237.53,237.51,3.17806,400000,,,,,,,,,,,,,,,,,,,,9474.0,69.94817127039283,70.26326638789092,237.53,237.51,871224.0,3.17806,0,0,0,3.17806,1,0.0,883739.2984274692,1271224.0,1271224.0,1271224.0,236.49999999999994,0.9857777631191473
0.35,m_cbapsba_s4_eta035_seed2,cbapsba_eta,s4_fan64_1m_bg95,30,5.5,9500000000.0,10.0,15.2,99d9f2d7a07c0fea,0.35,148.80313959375,148.82523414999997,148.82649163,248.8268060000003,100.0,3.6073535838698256,0.9999999887594729,7.197492163009397,5.935353535353257,79.35245584661031,0.0,249.99999999998357,249.99999999998357,0,0,9.07028281131245,3598.694025,1.068362288671875,0.9804158791142548,741858.5713941245,1268080.0,1268080.0,59.43415183056705,59.02423341236989,144.62999999999982,9515.131578947357,1,9350.0,0,0,0,0,0,868080.0,3.1702,146.87,146.82,3.1702,400000,,,,,,,,,,,,,,,,,,,,9350.0,59.02423341236989,59.43415183056705,146.87,146.82,868080.0,3.1702,0,0,0,3.1702,1,0.0,741858.5713941245,1268080.0,1268080.0,1268080.0,144.62999999999982,0.9804158791142548
0.50,m_cbapsba_s4_seed2,cbapsba_eta,s4_fan64_1m_bg95,30,5.5,9500000000.0,10.0,15.2,5bf2c24e6dfb9c4b,default(0.5),107.81862840625,107.84703415,107.84829163,207.84860600000022,100.0,4.978005112092031,0.9999997532466255,6.734449576597382,4.282828282828082,74.24740459248063,0.0,207.9999999999882,207.9999999999882,0,0,9.07028281131245,3603.994556,1.0699358838125002,0.976460362761607,627060.2453692567,1264936.0,1265984.0,51.26292999759442,50.49314409429877,99.14000000000023,6522.368421052647,1,8983.0,0,0,0,0,0,865984.0,3.16496,104.95,104.82000000000001,3.16496,400000,,,,,,,,,,,,,,,,,,,,8983.0,50.49314409429877,51.26292999759442,104.95,104.82000000000001,865984.0,3.16496,0,0,0,3.16496,1,0.0,627060.2453692567,1264936.0,1264936.0,1265984.0,99.14000000000023,0.976460362761607
0.65,m_cbapsba_s4_eta065_seed2,cbapsba_eta,s4_fan64_1m_bg95,30,5.5,9500000000.0,10.0,15.2,06add77fcc47eeee,0.65,85.02294015625,85.03992815,85.04118563,185.04150000000007,100.0,6.313046124539196,0.999999980908354,6.37362732382188,3.1999999999998496,70.2693340043675,0.0,185.99999999999062,185.99999999999062,0,0,9.07028281131245,3605.698835,1.0704418416406252,0.9720053347743854,12780.21032153472,52400.0,60784.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.15196,0.0,0.0,0.15196,400000,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.15196,0,0,0,0.15196,1,0.0,12780.21032153472,50304.0,52400.0,60784.0,0.0,0.9720053347743854
0.80,m_cbapsba_s4_eta080_seed2,cbapsba_eta,s4_fan64_1m_bg95,30,5.5,9500000000.0,10.0,15.2,39fc1217ed355ecb,0.80,70.11388934375,70.12917515,70.13043263,170.13074699999999,100.0,7.655285804955149,0.9999999779578604,6.087138490477301,1.8262626262625405,67.11079044729924,0.0,169.99999999999238,171.99999999999216,0,0,9.07028281131245,3606.789515,1.0707656372656251,0.9685954625602444,10921.87704243564,50304.0,58688.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.14672,0.0,0.0,0.14672,400000,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.14672,0,0,0,0.14672,1,0.0,10921.87704243564,47160.0,50304.0,58688.0,0.0,0.9685954625602444
,m_dcqcn_s4_seed2,reference_dcqcn,s4_fan64_1m_bg95,1,5.5,9500000000.0,10.0,15.2,f0adde22f2c2eb23,n/a,1126.6146411875,1127.2957677499999,1127.3206903500002,1227.32734,100.0,0.47623338222241646,0.9999997210127584,9.07029299612163,9.066666666664208,100.00011228766942,0.0,0.0,0.0,1,1,9.07028281131245,3528.004888,1.047376451125,0.9964099839513361,1159283.934068262,1274368.0,1275416.0,91.5874296236546,91.3234419430797,1119.8900000000003,73676.97368421055,1,9582.0,0,0,0,0,0,875416.0,3.18854,1120.84,1120.84,3.18854,400000,,,,,,,,,,,,,,,,,,,,9582.0,91.3234419430797,91.5874296236546,1120.84,1120.84,875416.0,3.18854,0,0,0,3.18854,1,0.0,1159283.934068262,1274368.0,1274368.0,1275416.0,1119.8900000000003,0.9964099839513361
,m_hpcc_s4_seed2,reference_hpcc,s4_fan64_1m_bg95,3,5.5,9500000000.0,10.0,15.2,808757d223b31ca1,n/a,59.66659589062499,60.17623305000001,60.24202197,160.313452,100.0,8.90134612092839,0.9999232993075835,5.495995009357459,0.09292929292928859,62.99789596711097,0.0,161.99999999999326,161.99999999999326,0,0,8.724092963718547,3727.326584,1.106550079625,0.9641175349298609,22653.82859281437,899740.5000000028,1291650.0,2.1145209580838324,1.8026447105788423,3.0000000000001137,197.36842105263906,1,274.0,0,0,0,0,0,891650.0,3.229125,2.89,2.89,3.229125,400000,,,,,,,,,,,,,,,,,,,,274.0,1.8026447105788423,2.1145209580838324,2.89,2.89,891650.0,3.229125,0,0,0,3.229125,1,0.0,22653.82859281437,25070.0,899740.5000000028,1291650.0,3.0000000000001137,0.9641175349298609
