time_ns,event,link_id,node_id,if_index,packet_uid,packet_bytes
20007340,TX_END,0,84,1,113,1000
20007340,TX_BEGIN,0,84,1,114,1000
20007360,TX_END,0,84,1,114,1000
20007360,TX_BEGIN,0,84,1,115,1000
20007380,TX_END,0,84,1,115,1000
20007380,TX_BEGIN,0,84,1,116,1000
20007400,TX_END,0,84,1,116,1000
20007400,TX_BEGIN,0,84,1,117,1000
20007420,TX_END,0,84,1,117,1000
20007420,TX_BEGIN,0,84,1,118,1000
20007440,TX_END,0,84,1,118,1000
20007440,TX_BEGIN,0,84,1,119,1000
20007460,TX_END,0,84,1,119,1000
20007460,TX_BEGIN,0,84,1,120,1000
20007480,TX_END,0,84,1,120,1000
20007480,TX_BEGIN,0,84,1,121,1000
20007500,TX_END,0,84,1,121,1000
20007500,TX_BEGIN,0,84,1,122,1000
20007520,TX_END,0,84,1,122,1000
20007520,TX_BEGIN,0,84,1,123,1000
20007540,TX_END,0,84,1,123,1000
20007540,TX_BEGIN,0,84,1,124,1000
20007560,TX_END,0,84,1,124,1000
20007560,TX_BEGIN,0,84,1,125,1000
20007580,TX_END,0,84,1,125,1000
20007580,TX_BEGIN,0,84,1,126,1000
20007600,TX_END,0,84,1,126,1000
20007600,TX_BEGIN,0,84,1,127,1000
20007620,TX_END,0,84,1,127,1000
20007620,TX_BEGIN,0,84,1,128,1000
20007640,TX_END,0,84,1,128,1000
20007640,TX_BEGIN,0,84,1,129,1000
20007660,TX_END,0,84,1,129,1000
20007660,TX_BEGIN,0,84,1,130,1000
20007680,TX_END,0,84,1,130,1000
20007680,TX_BEGIN,0,84,1,131,1000
20007700,TX_END,0,84,1,131,1000
20007700,TX_BEGIN,0,84,1,132,1000
20007720,TX_END,0,84,1,132,1000
20007720,TX_BEGIN,0,84,1,133,1000
20007740,TX_END,0,84,1,133,1000
20007740,TX_BEGIN,0,84,1,134,1000
20007760,TX_END,0,84,1,134,1000
20007760,TX_BEGIN,0,84,1,135,1000
20007780,TX_END,0,84,1,135,1000
20007780,TX_BEGIN,0,84,1,136,1000
20007800,TX_END,0,84,1,136,1000
20007800,TX_BEGIN,0,84,1,137,1000
20007820,TX_END,0,84,1,137,1000
20007820,TX_BEGIN,0,84,1,138,1000
20007840,TX_END,0,84,1,138,1000
20007840,TX_BEGIN,0,84,1,139,1000
20007860,TX_END,0,84,1,139,1000
20007860,TX_BEGIN,0,84,1,140,1000
20007880,TX_END,0,84,1,140,1000
20007880,TX_BEGIN,0,84,1,141,1000
20007900,TX_END,0,84,1,141,1000
20007900,TX_BEGIN,0,84,1,142,1000
20007920,TX_END,0,84,1,142,1000
20007920,TX_BEGIN,0,84,1,143,1000
20007940,TX_END,0,84,1,143,1000
20007940,TX_BEGIN,0,84,1,144,1000
20007960,TX_END,0,84,1,144,1000
20007960,TX_BEGIN,0,84,1,145,1000
20007980,TX_END,0,84,1,145,1000
20007980,TX_BEGIN,0,84,1,146,1000
20008000,TX_END,0,84,1,146,1000
20008000,TX_BEGIN,0,84,1,147,1000
20008020,TX_END,0,84,1,147,1000
20008020,TX_BEGIN,0,84,1,148,1000
20008040,TX_END,0,84,1,148,1000
20008040,TX_BEGIN,0,84,1,149,1000
20008060,TX_END,0,84,1,149,1000
20008060,TX_BEGIN,0,84,1,150,1000
20008080,TX_END,0,84,1,150,1000
20008080,TX_BEGIN,0,84,1,151,1000
20008100,TX_END,0,84,1,151,1000
20008100,TX_BEGIN,0,84,1,152,1000
20008120,TX_END,0,84,1,152,1000
20008120,TX_BEGIN,0,84,1,153,1000
20008140,TX_END,0,84,1,153,1000
20008140,TX_BEGIN,0,84,1,154,1000
20008160,TX_END,0,84,1,154,1000
20008160,TX_BEGIN,0,84,1,155,1000
20008180,TX_END,0,84,1,155,1000
20008180,TX_BEGIN,0,84,1,156,1000
20008200,TX_END,0,84,1,156,1000
20008200,TX_BEGIN,0,84,1,157,1000
20008220,TX_END,0,84,1,157,1000
20008220,TX_BEGIN,0,84,1,158,1000
20008240,TX_END,0,84,1,158,1000
20008240,TX_BEGIN,0,84,1,159,1000
20008260,TX_END,0,84,1,159,1000
20008260,TX_BEGIN,0,84,1,160,1000
20008280,TX_END,0,84,1,160,1000
20008280,TX_BEGIN,0,84,1,161,1000
20008300,TX_END,0,84,1,161,1000
20008300,TX_BEGIN,0,84,1,162,1000
20008320,TX_END,0,84,1,162,1000
20008320,TX_BEGIN,0,84,1,163,1000
20008340,TX_END,0,84,1,163,1000
20008340,TX_BEGIN,0,84,1,164,1000
20008360,TX_END,0,84,1,164,1000
20008360,TX_BEGIN,0,84,1,165,1000
20008380,TX_END,0,84,1,165,1000
20008380,TX_BEGIN,0,84,1,166,1000
20008400,TX_END,0,84,1,166,1000
20008400,TX_BEGIN,0,84,1,167,1000
20008420,TX_END,0,84,1,167,1000
20008420,TX_BEGIN,0,84,1,168,1000
20008440,TX_END,0,84,1,168,1000
20008440,TX_BEGIN,0,84,1,169,1000
20008460,TX_END,0,84,1,169,1000
20008460,TX_BEGIN,0,84,1,170,1000
20008480,TX_END,0,84,1,170,1000
20008480,TX_BEGIN,0,84,1,171,1000
20008500,TX_END,0,84,1,171,1000
20008500,TX_BEGIN,0,84,1,172,1000
20008520,TX_END,0,84,1,172,1000
20008520,TX_BEGIN,0,84,1,173,1000
20008540,TX_END,0,84,1,173,1000
20008540,TX_BEGIN,0,84,1,174,1000
20008560,TX_END,0,84,1,174,1000
20008560,TX_BEGIN,0,84,1,175,1000
20008580,TX_END,0,84,1,175,1000
20008580,TX_BEGIN,0,84,1,176,1000
20008600,TX_END,0,84,1,176,1000
20008600,TX_BEGIN,0,84,1,177,1000
20008620,TX_END,0,84,1,177,1000
20008620,TX_BEGIN,0,84,1,178,1000
20008640,TX_END,0,84,1,178,1000
20008640,TX_BEGIN,0,84,1,179,1000
20008660,TX_END,0,84,1,179,1000
20008660,TX_BEGIN,0,84,1,180,1000
20008680,TX_END,0,84,1,180,1000
20008680,TX_BEGIN,0,84,1,181,1000
20008700,TX_END,0,84,1,181,1000
20008700,TX_BEGIN,0,84,1,182,1000
20008720,TX_END,0,84,1,182,1000
20008720,TX_BEGIN,0,84,1,183,1000
20008740,TX_END,0,84,1,183,1000
20008740,TX_BEGIN,0,84,1,184,1000
20008760,TX_END,0,84,1,184,1000
20008760,TX_BEGIN,0,84,1,185,1000
20008780,TX_END,0,84,1,185,1000
20008780,TX_BEGIN,0,84,1,186,1000
20008800,TX_END,0,84,1,186,1000
20008800,TX_BEGIN,0,84,1,187,1000
20008820,TX_END,0,84,1,187,1000
20008820,TX_BEGIN,0,84,1,188,1000
20008840,TX_END,0,84,1,188,1000
20008840,TX_BEGIN,0,84,1,189,1000
20008860,TX_END,0,84,1,189,1000
20008860,TX_BEGIN,0,84,1,190,1000
20008880,TX_END,0,84,1,190,1000
20008880,TX_BEGIN,0,84,1,191,1000
20008900,TX_END,0,84,1,191,1000
20008900,TX_BEGIN,0,84,1,192,1000
20008920,TX_END,0,84,1,192,1000
20008920,TX_BEGIN,0,84,1,193,1000
20008940,TX_END,0,84,1,193,1000
20008940,TX_BEGIN,0,84,1,194,1000
20008960,TX_END,0,84,1,194,1000
20008960,TX_BEGIN,0,84,1,195,1000
20008980,TX_END,0,84,1,195,1000
20008980,TX_BEGIN,0,84,1,196,1000
20009000,TX_END,0,84,1,196,1000
20009000,TX_BEGIN,0,84,1,197,1000
20009020,TX_END,0,84,1,197,1000
20009020,TX_BEGIN,0,84,1,198,1000
20009040,TX_END,0,84,1,198,1000
20009040,TX_BEGIN,0,84,1,199,1000
20009060,TX_END,0,84,1,199,1000
20009060,TX_BEGIN,0,84,1,200,1000
20009080,TX_END,0,84,1,200,1000
20009080,TX_BEGIN,0,84,1,201,1000
20009100,TX_END,0,84,1,201,1000
20009100,TX_BEGIN,0,84,1,202,1000
20009120,TX_END,0,84,1,202,1000
20009120,TX_BEGIN,0,84,1,203,1000
20009140,TX_END,0,84,1,203,1000
20009140,TX_BEGIN,0,84,1,204,1000
20009160,TX_END,0,84,1,204,1000
20009160,TX_BEGIN,0,84,1,205,1000
20009180,TX_END,0,84,1,205,1000
20009180,TX_BEGIN,0,84,1,206,1000
20009200,TX_END,0,84,1,206,1000
20009200,TX_BEGIN,0,84,1,207,1000
20009220,TX_END,0,84,1,207,1000
20009220,TX_BEGIN,0,84,1,208,1000
20009240,TX_END,0,84,1,208,1000
20009240,TX_BEGIN,0,84,1,209,1000
20009260,TX_END,0,84,1,209,1000
20009260,TX_BEGIN,0,84,1,210,1000
20009280,TX_END,0,84,1,210,1000
20009280,TX_BEGIN,0,84,1,211,1000
20009300,TX_END,0,84,1,211,1000
20009300,TX_BEGIN,0,84,1,212,1000
20009320,TX_END,0,84,1,212,1000
20009320,TX_BEGIN,0,84,1,213,1000
20009340,TX_END,0,84,1,213,1000
20009340,TX_BEGIN,0,84,1,214,1000
20009360,TX_END,0,84,1,214,1000
20009360,TX_BEGIN,0,84,1,215,1000
20009380,TX_END,0,84,1,215,1000
20009380,TX_BEGIN,0,84,1,216,1000
20009400,TX_END,0,84,1,216,1000
20009400,TX_BEGIN,0,84,1,217,1000
20009420,TX_END,0,84,1,217,1000
20009420,TX_BEGIN,0,84,1,218,1000
20009440,TX_END,0,84,1,218,1000
20009440,TX_BEGIN,0,84,1,219,1000
20009460,TX_END,0,84,1,219,1000
20009460,TX_BEGIN,0,84,1,220,1000
20009480,TX_END,0,84,1,220,1000
20009480,TX_BEGIN,0,84,1,221,1000
20009500,TX_END,0,84,1,221,1000
20009500,TX_BEGIN,0,84,1,222,1000
20009520,TX_END,0,84,1,222,1000
20009520,TX_BEGIN,0,84,1,223,1000
20009540,TX_END,0,84,1,223,1000
20009540,TX_BEGIN,0,84,1,224,1000
20009560,TX_END,0,84,1,224,1000
20009560,TX_BEGIN,0,84,1,225,1000
20009580,TX_END,0,84,1,225,1000
20009580,TX_BEGIN,0,84,1,226,1000
20009600,TX_END,0,84,1,226,1000
20009600,TX_BEGIN,0,84,1,227,1000
20009620,TX_END,0,84,1,227,1000
20009620,TX_BEGIN,0,84,1,228,1000
20009640,TX_END,0,84,1,228,1000
20009640,TX_BEGIN,0,84,1,229,1000
20009660,TX_END,0,84,1,229,1000
20009660,TX_BEGIN,0,84,1,230,1000
20009680,TX_END,0,84,1,230,1000
20009680,TX_BEGIN,0,84,1,231,1000
20009700,TX_END,0,84,1,231,1000
20009700,TX_BEGIN,0,84,1,232,1000
20009720,TX_END,0,84,1,232,1000
20009720,TX_BEGIN,0,84,1,233,1000
20009740,TX_END,0,84,1,233,1000
20009740,TX_BEGIN,0,84,1,234,1000
20009760,TX_END,0,84,1,234,1000
20009760,TX_BEGIN,0,84,1,235,1000
20009780,TX_END,0,84,1,235,1000
20009780,TX_BEGIN,0,84,1,236,1000
20009800,TX_END,0,84,1,236,1000
20009800,TX_BEGIN,0,84,1,237,1000
20009820,TX_END,0,84,1,237,1000
20009820,TX_BEGIN,0,84,1,238,1000
20009840,TX_END,0,84,1,238,1000
20009840,TX_BEGIN,0,84,1,239,1000
20009860,TX_END,0,84,1,239,1000
20009860,TX_BEGIN,0,84,1,240,1000
20009880,TX_END,0,84,1,240,1000
20009880,TX_BEGIN,0,84,1,241,1000
20009900,TX_END,0,84,1,241,1000
20009900,TX_BEGIN,0,84,1,242,1000
20009920,TX_END,0,84,1,242,1000
20009920,TX_BEGIN,0,84,1,243,1000
20009940,TX_END,0,84,1,243,1000
20009940,TX_BEGIN,0,84,1,244,1000
20009960,TX_END,0,84,1,244,1000
20009960,TX_BEGIN,0,84,1,245,1000
20009980,TX_END,0,84,1,245,1000
20009980,TX_BEGIN,0,84,1,246,1000
20010000,TX_END,0,84,1,246,1000
20010000,TX_BEGIN,0,84,1,247,1000
20010020,TX_END,0,84,1,247,1000
20010020,TX_BEGIN,0,84,1,248,1000
20010040,TX_END,0,84,1,248,1000
20010040,TX_BEGIN,0,84,1,249,1000
20010060,TX_END,0,84,1,249,1000
20010060,TX_BEGIN,0,84,1,250,1000
20010080,TX_END,0,84,1,250,1000
20010080,TX_BEGIN,0,84,1,251,1000
20010100,TX_END,0,84,1,251,1000
20010100,TX_BEGIN,0,84,1,252,1000
20010120,TX_END,0,84,1,252,1000
20010120,TX_BEGIN,0,84,1,253,1000
20010140,TX_END,0,84,1,253,1000
20010140,TX_BEGIN,0,84,1,254,1000
20010160,TX_END,0,84,1,254,1000
20010160,TX_BEGIN,0,84,1,255,1000
20010180,TX_END,0,84,1,255,1000
20010180,TX_BEGIN,0,84,1,256,1000
20010200,TX_END,0,84,1,256,1000
20010200,TX_BEGIN,0,84,1,257,1000
20010220,TX_END,0,84,1,257,1000
20010220,TX_BEGIN,0,84,1,258,1000
20010240,TX_END,0,84,1,258,1000
20010240,TX_BEGIN,0,84,1,259,1000
20010260,TX_END,0,84,1,259,1000
20010260,TX_BEGIN,0,84,1,260,1000
20010280,TX_END,0,84,1,260,1000
20010280,TX_BEGIN,0,84,1,261,1000
20010300,TX_END,0,84,1,261,1000
20010300,TX_BEGIN,0,84,1,262,1000
20010320,TX_END,0,84,1,262,1000
20010320,TX_BEGIN,0,84,1,263,1000
20010340,TX_END,0,84,1,263,1000
20010340,TX_BEGIN,0,84,1,264,1000
20010360,TX_END,0,84,1,264,1000
20010360,TX_BEGIN,0,84,1,265,1000
20010380,TX_END,0,84,1,265,1000
20010380,TX_BEGIN,0,84,1,266,1000
20010400,TX_END,0,84,1,266,1000
20010400,TX_BEGIN,0,84,1,267,1000
20010420,TX_END,0,84,1,267,1000
20010420,TX_BEGIN,0,84,1,268,1000
20010440,TX_END,0,84,1,268,1000
20010440,TX_BEGIN,0,84,1,269,1000
20010460,TX_END,0,84,1,269,1000
20010460,TX_BEGIN,0,84,1,270,1000
20010480,TX_END,0,84,1,270,1000
20010480,TX_BEGIN,0,84,1,271,1000
20010500,TX_END,0,84,1,271,1000
20010500,TX_BEGIN,0,84,1,272,1000
20010520,TX_END,0,84,1,272,1000
20010520,TX_BEGIN,0,84,1,273,1000
20010540,TX_END,0,84,1,273,1000
20010540,TX_BEGIN,0,84,1,274,1000
20010560,TX_END,0,84,1,274,1000
20010560,TX_BEGIN,0,84,1,275,1000
20010580,TX_END,0,84,1,275,1000
20010580,TX_BEGIN,0,84,1,276,1000
20010600,TX_END,0,84,1,276,1000
20010600,TX_BEGIN,0,84,1,277,1000
20010620,TX_END,0,84,1,277,1000
20010620,TX_BEGIN,0,84,1,278,1000
20010640,TX_END,0,84,1,278,1000
20010640,TX_BEGIN,0,84,1,279,1000
20010660,TX_END,0,84,1,279,1000
20010660,TX_BEGIN,0,84,1,280,1000
20010680,TX_END,0,84,1,280,1000
20010680,TX_BEGIN,0,84,1,281,1000
20010700,TX_END,0,84,1,281,1000
20010700,TX_BEGIN,0,84,1,282,1000
20010720,TX_END,0,84,1,282,1000
20010720,TX_BEGIN,0,84,1,283,1000
20010740,TX_END,0,84,1,283,1000
20010740,TX_BEGIN,0,84,1,284,1000
20010760,TX_END,0,84,1,284,1000
20010760,TX_BEGIN,0,84,1,285,1000
20010780,TX_END,0,84,1,285,1000
20010780,TX_BEGIN,0,84,1,286,1000
20010800,TX_END,0,84,1,286,1000
20010800,TX_BEGIN,0,84,1,287,1000
20010820,TX_END,0,84,1,287,1000
20010820,TX_BEGIN,0,84,1,288,1000
20010840,TX_END,0,84,1,288,1000
20010840,TX_BEGIN,0,84,1,289,1000
20010860,TX_END,0,84,1,289,1000
20010860,TX_BEGIN,0,84,1,290,1000
20010880,TX_END,0,84,1,290,1000
20010880,TX_BEGIN,0,84,1,291,1000
20010900,TX_END,0,84,1,291,1000
20010900,TX_BEGIN,0,84,1,292,1000
20010920,TX_END,0,84,1,292,1000
20010920,TX_BEGIN,0,84,1,293,1000
20010940,TX_END,0,84,1,293,1000
20010940,TX_BEGIN,0,84,1,294,1000
20010960,TX_END,0,84,1,294,1000
20010960,TX_BEGIN,0,84,1,295,1000
20010980,TX_END,0,84,1,295,1000
20010980,TX_BEGIN,0,84,1,296,1000
20011000,TX_END,0,84,1,296,1000
20011000,TX_BEGIN,0,84,1,297,1000
20011020,TX_END,0,84,1,297,1000
20011020,TX_BEGIN,0,84,1,298,1000
20011040,TX_END,0,84,1,298,1000
20011040,TX_BEGIN,0,84,1,299,1000
20011060,TX_END,0,84,1,299,1000
20011060,TX_BEGIN,0,84,1,300,1000
20011080,TX_END,0,84,1,300,1000
20011080,TX_BEGIN,0,84,1,301,1000
20011100,TX_END,0,84,1,301,1000
20011100,TX_BEGIN,0,84,1,302,1000
20011120,TX_END,0,84,1,302,1000
20011120,TX_BEGIN,0,84,1,303,1000
20011140,TX_END,0,84,1,303,1000
20011140,TX_BEGIN,0,84,1,305,1000
20011160,TX_END,0,84,1,305,1000
20011160,TX_BEGIN,0,84,1,307,1000
20011180,TX_END,0,84,1,307,1000
20011180,TX_BEGIN,0,84,1,309,1000
20011200,TX_END,0,84,1,309,1000
20011200,TX_BEGIN,0,84,1,311,1000
20011220,TX_END,0,84,1,311,1000
20011220,TX_BEGIN,0,84,1,313,1000
20011240,TX_END,0,84,1,313,1000
20011240,TX_BEGIN,0,84,1,315,1000
20011260,TX_END,0,84,1,315,1000
20011260,TX_BEGIN,0,84,1,317,1000
20011280,TX_END,0,84,1,317,1000
20011280,TX_BEGIN,0,84,1,319,1000
20011300,TX_END,0,84,1,319,1000
20011300,TX_BEGIN,0,84,1,321,1000
20011320,TX_END,0,84,1,321,1000
20011320,TX_BEGIN,0,84,1,323,1000
20011340,TX_END,0,84,1,323,1000
20011340,TX_BEGIN,0,84,1,325,1000
20011360,TX_END,0,84,1,325,1000
20011360,TX_BEGIN,0,84,1,327,1000
20011380,TX_END,0,84,1,327,1000
20011380,TX_BEGIN,0,84,1,329,1000
