flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,89774,1,89774,0,0,0,0,0.010005808,0.326999540,0.908351646,0.816716403,423591227.227,380859004,70.341705337,1.047741220,10000000000,9500000000,4371,0.000000000,0.908351646
1,0,4406,3,4405,1,0,1,1,0.020015642,0.260087809,0.499820774,0.000000000,2096400.272,0,73.082376520,2.137713561,10000000000,191032589,4352,0.000226963,0.499820774
2,0,4406,3,4404,2,0,2,2,0.020057342,0.260249852,0.499820322,0.000000000,2096398.375,0,72.733085318,2.143273371,10000000000,155459880,4354,0.000453926,0.499820322
3,0,4406,3,4405,1,0,1,1,0.020098208,0.261114778,0.499821135,0.000000000,2096401.785,0,72.616654917,2.143024562,10000000000,301312188,4357,0.000226963,0.499821135
4,0,4406,3,4405,1,0,1,1,0.020016476,0.259648269,0.499812429,0.000000000,2096365.269,0,73.725067749,2.253644403,10000000000,142409375,4343,0.000226963,0.499812429
5,0,4406,3,4405,1,0,1,1,0.020019812,0.260528989,0.499815314,0.000000000,2096377.369,0,73.493822498,2.200945425,10000000000,216425025,4350,0.000226963,0.499815314
6,0,4406,3,4405,1,0,1,1,0.020017310,0.261538600,0.499815726,0.000000000,2096379.098,0,73.493822498,2.220238302,10000000000,409740312,4344,0.000226963,0.499815726
7,0,4406,3,4404,2,0,2,1,0.020059010,0.262014806,0.499812955,0.000000000,2096367.477,0,73.141668753,2.228098601,10000000000,1052442778,4344,0.000226963,0.499812955
8,0,4406,3,4405,1,0,1,1,0.020061512,0.260474237,0.499816550,0.000000000,2096382.555,0,73.140053204,2.197666405,10000000000,168373558,4355,0.000226963,0.499816550
9,0,4406,3,4404,2,0,2,2,0.020018144,0.261728813,0.499815016,0.000000000,2096376.120,0,73.613043393,2.233264264,10000000000,664219846,4348,0.000453926,0.499815016
10,0,4406,3,4405,1,0,1,1,0.020020646,0.260637236,0.499812944,0.000000000,2096367.430,0,73.728298849,2.255461821,10000000000,205022067,4349,0.000226963,0.499812944
11,0,4406,3,4404,2,0,2,1,0.020023982,0.261854534,0.499814449,0.000000000,2096373.743,0,73.493822498,2.204286883,10000000000,716959078,4344,0.000226963,0.499814449
12,0,4406,3,4405,1,0,1,1,0.020065682,0.261006095,0.499815623,0.000000000,2096378.665,0,73.314698804,2.202101474,10000000000,268511492,4351,0.000226963,0.499815623
13,0,4406,3,4405,1,0,1,1,0.020021480,0.260598372,0.499814438,0.000000000,2096373.696,0,73.728298849,2.239321031,10000000000,195193721,4345,0.000226963,0.499814438
14,0,4406,3,4405,1,0,1,1,0.020028152,0.258323979,0.499815056,0.000000000,2096376.289,0,73.377392097,2.194238599,10000000000,116599304,4350,0.000226963,0.499815056
15,0,4406,3,4404,2,0,2,2,0.020022314,0.261821903,0.499813934,0.000000000,2096371.582,0,73.551890830,2.235145486,10000000000,872644847,4345,0.000453926,0.499813934
16,0,4406,3,4405,1,0,1,1,0.020069852,0.259944695,0.499815520,0.000000000,2096378.233,0,73.198268404,2.197175542,10000000000,247975507,4353,0.000226963,0.499815520
17,0,4406,3,4405,1,0,1,1,0.020026484,0.261188890,0.499815674,0.000000000,2096378.882,0,72.965260734,2.213191919,10000000000,408827157,4352,0.000226963,0.499815674
18,0,4406,3,4405,1,0,1,1,0.020072354,0.259982892,0.499815880,0.000000000,2096379.746,0,73.314551936,2.211495108,10000000000,228318239,4353,0.000226963,0.499815880
19,0,4406,3,4401,5,0,5,4,0.020025650,0.262193094,0.499807992,0.000000000,2096346.660,0,73.493822498,2.224752910,10000000000,2208157622,4318,0.000907853,0.499807992
20,0,4406,3,4404,2,0,2,2,0.020067350,0.261590798,0.499814398,0.000000000,2096373.527,0,73.256483604,2.226650803,10000000000,538409737,4351,0.000453926,0.499814398
21,0,4406,3,4405,1,0,1,1,0.020032322,0.261499511,0.499820723,0.000000000,2096400.056,0,73.140591720,2.145026783,10000000000,363115164,4356,0.000226963,0.499820723
22,0,4406,3,4405,1,0,1,1,0.020074022,0.260878362,0.499821341,0.000000000,2096402.649,0,72.791300518,2.139091591,10000000000,228484990,4360,0.000226963,0.499821341
23,0,4406,3,4405,1,0,1,1,0.020024816,0.261592299,0.499812068,0.000000000,2096363.757,0,73.666852549,2.261390536,10000000000,404076020,4347,0.000226963,0.499812068
24,0,4406,3,4405,1,0,1,1,0.020112386,0.260524152,0.499820826,0.000000000,2096400.488,0,72.907730919,2.142343152,10000000000,193805268,4356,0.000226963,0.499820826
25,0,4406,3,4405,1,0,1,1,0.020030654,0.261089258,0.499816241,0.000000000,2096381.258,0,73.024944616,2.211933596,10000000000,281564085,4348,0.000226963,0.499816241
26,0,4406,3,4405,1,0,1,1,0.020029820,0.258766406,0.499814747,0.000000000,2096374.992,0,73.316314354,2.215095285,10000000000,171952191,4351,0.000226963,0.499814747
27,0,4406,3,4405,1,0,1,1,0.020076524,0.261680332,0.499815262,0.000000000,2096377.153,0,73.257805418,2.218490202,10000000000,502991604,4349,0.000226963,0.499815262
28,0,4406,3,4405,1,0,1,1,0.020071520,0.260108492,0.499814232,0.000000000,2096372.832,0,73.140053204,2.222320454,10000000000,195425501,4352,0.000226963,0.499814232
29,0,4406,3,4405,1,0,1,1,0.020034824,0.260972902,0.499815314,0.000000000,2096377.369,0,73.551890830,2.232746158,10000000000,317204066,4351,0.000226963,0.499815314
30,0,4406,3,4403,3,0,3,2,0.020036492,0.262082171,0.499816109,0.000000000,2096380.704,0,73.611868448,2.203424765,10000000000,1476504831,4336,0.000453926,0.499816109
31,0,4406,3,4404,2,0,2,1,0.020033990,0.262067925,0.499814243,0.000000000,2096372.879,0,73.670083648,2.236005397,10000000000,1357638579,4340,0.000226963,0.499814243
32,0,4406,3,4404,2,0,2,2,0.020028986,0.261751164,0.499811925,0.000000000,2096363.156,0,73.553653248,2.261958119,10000000000,617203490,4339,0.000453926,0.499811925
33,0,4406,3,4404,2,0,2,1,0.020038994,0.261773994,0.499814655,0.000000000,2096374.607,0,73.493675630,2.237673264,10000000000,653377510,4347,0.000226963,0.499814655
