flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,233815,0,0,371117820502.000,100000000,10000000000,10000000000.000
1,0b000001-0b004001-10000-3,1,17624,0,0,358117417742.000,100000000,10000000000,10000000000.000
2,0b000101-0b004001-10000-3,1,17624,0,0,359767996595.000,100000000,10000000000,10000000000.000
3,0b000201-0b004001-10000-3,1,17624,0,0,358241787717.000,100000000,10000000000,10000000000.000
4,0b000301-0b004001-10000-3,1,17624,0,0,351227220347.000,100000000,10000000000,10000000000.000
5,0b000401-0b004001-10000-3,1,17624,0,0,358055809656.000,100000000,10000000000,10000000000.000
6,0b000501-0b004001-10000-3,1,17624,0,0,360659388795.000,100000000,10000000000,10000000000.000
7,0b000601-0b004001-10000-3,1,17624,0,0,353000675959.000,100000000,10000000000,10000000000.000
8,0b000701-0b004001-10000-3,1,17624,0,0,357017931441.000,100000000,10000000000,10000000000.000
9,0b000801-0b004001-10000-3,1,17624,0,0,353310052255.000,100000000,10000000000,10000000000.000
10,0b000901-0b004001-10000-3,1,17624,0,0,356846761910.000,100000000,10000000000,10000000000.000
11,0b000a01-0b004001-10000-3,1,17624,0,0,358496596665.000,100000000,10000000000,10000000000.000
12,0b000b01-0b004001-10000-3,1,17624,0,0,355733867561.000,100000000,10000000000,10000000000.000
13,0b000c01-0b004001-10000-3,1,17624,0,0,351110406854.000,100000000,10000000000,10000000000.000
14,0b000d01-0b004001-10000-3,1,17624,0,0,361338034185.000,100000000,10000000000,10000000000.000
15,0b000e01-0b004001-10000-3,1,17624,0,0,352528237241.000,100000000,10000000000,10000000000.000
16,0b000f01-0b004001-10000-3,1,17624,0,0,358587856825.000,100000000,10000000000,10000000000.000
17,0b001001-0b004001-10000-3,1,17624,0,0,354387121196.000,100000000,10000000000,10000000000.000
18,0b001101-0b004001-10000-3,1,17624,0,0,355973205717.000,100000000,10000000000,10000000000.000
19,0b001201-0b004001-10000-3,1,17624,0,0,358894182336.000,100000000,10000000000,10000000000.000
20,0b001301-0b004001-10000-3,1,17624,0,0,359341695250.000,100000000,10000000000,10000000000.000
21,0b001401-0b004001-10000-3,1,17624,0,0,362021569049.000,100000000,10000000000,10000000000.000
22,0b001501-0b004001-10000-3,1,17624,0,0,357990487458.000,100000000,10000000000,10000000000.000
23,0b001601-0b004001-10000-3,1,17624,0,0,355595061983.000,100000000,10000000000,10000000000.000
24,0b001701-0b004001-10000-3,1,17624,0,0,362847391473.000,100000000,10000000000,10000000000.000
25,0b001801-0b004001-10000-3,1,17624,0,0,361295898766.000,100000000,10000000000,10000000000.000
26,0b001901-0b004001-10000-3,1,17624,0,0,356581390213.000,100000000,10000000000,10000000000.000
27,0b001a01-0b004001-10000-3,1,17624,0,0,355189743410.000,100000000,10000000000,10000000000.000
28,0b001b01-0b004001-10000-3,1,17624,0,0,360286697230.000,100000000,10000000000,10000000000.000
29,0b001c01-0b004001-10000-3,1,17624,0,0,354931713865.000,100000000,10000000000,10000000000.000
30,0b001d01-0b004001-10000-3,1,17624,0,0,349322480263.000,100000000,10000000000,10000000000.000
31,0b001e01-0b004001-10000-3,1,17624,0,0,356021684802.000,100000000,10000000000,10000000000.000
32,0b001f01-0b004001-10000-3,1,17624,0,0,356233960070.000,100000000,10000000000,10000000000.000
33,0b002001-0b004001-10000-3,1,17624,0,0,360439145426.000,100000000,10000000000,10000000000.000
34,0b002101-0b004001-10000-3,1,17624,0,0,353430179366.000,100000000,10000000000,10000000000.000
35,0b002201-0b004001-10000-3,1,17624,0,0,351005449878.000,100000000,10000000000,10000000000.000
36,0b002301-0b004001-10000-3,1,17624,0,0,353790322943.000,100000000,10000000000,10000000000.000
37,0b002401-0b004001-10000-3,1,17624,0,0,355854703329.000,100000000,10000000000,10000000000.000
38,0b002501-0b004001-10000-3,1,17624,0,0,352858888021.000,100000000,10000000000,10000000000.000
39,0b002601-0b004001-10000-3,1,17624,0,0,355176002470.000,100000000,10000000000,10000000000.000
40,0b002701-0b004001-10000-3,1,17624,0,0,360331992210.000,100000000,10000000000,10000000000.000
41,0b002801-0b004001-10000-3,1,17624,0,0,351487826686.000,100000000,10000000000,10000000000.000
42,0b002901-0b004001-10000-3,1,17624,0,0,355337576071.000,100000000,10000000000,10000000000.000
43,0b002a01-0b004001-10000-3,1,17624,0,0,358330188370.000,100000000,10000000000,10000000000.000
44,0b002b01-0b004001-10000-3,1,17624,0,0,353975625516.000,100000000,10000000000,10000000000.000
45,0b002c01-0b004001-10000-3,1,17624,0,0,353263099669.000,100000000,10000000000,10000000000.000
46,0b002d01-0b004001-10000-3,1,17624,0,0,359927898257.000,100000000,10000000000,10000000000.000
47,0b002e01-0b004001-10000-3,1,17624,0,0,348824135601.000,100000000,10000000000,10000000000.000
48,0b002f01-0b004001-10000-3,1,17624,0,0,355106597264.000,100000000,10000000000,10000000000.000
49,0b003001-0b004001-10000-3,1,17624,0,0,355237586597.000,100000000,10000000000,10000000000.000
50,0b003101-0b004001-10000-3,1,17624,0,0,353328389531.000,100000000,10000000000,10000000000.000
51,0b003201-0b004001-10000-3,1,17624,0,0,358387247186.000,100000000,10000000000,10000000000.000
52,0b003301-0b004001-10000-3,1,17624,0,0,355263241000.000,100000000,10000000000,10000000000.000
53,0b003401-0b004001-10000-3,1,17624,0,0,358742559992.000,100000000,10000000000,10000000000.000
54,0b003501-0b004001-10000-3,1,17624,0,0,348886021705.000,100000000,10000000000,10000000000.000
55,0b003601-0b004001-10000-3,1,17624,0,0,358069913220.000,100000000,10000000000,10000000000.000
56,0b003701-0b004001-10000-3,1,17624,0,0,355950189883.000,100000000,10000000000,10000000000.000
57,0b003801-0b004001-10000-3,1,17624,0,0,356778323080.000,100000000,10000000000,10000000000.000
58,0b003901-0b004001-10000-3,1,17624,0,0,356620841024.000,100000000,10000000000,10000000000.000
59,0b003a01-0b004001-10000-3,1,17624,0,0,354562878417.000,100000000,10000000000,10000000000.000
60,0b003b01-0b004001-10000-3,1,17624,0,0,357177185273.000,100000000,10000000000,10000000000.000
61,0b003c01-0b004001-10000-3,1,17624,0,0,358588317752.000,100000000,10000000000,10000000000.000
62,0b003d01-0b004001-10000-3,1,17624,0,0,352246901153.000,100000000,10000000000,10000000000.000
63,0b003e01-0b004001-10000-3,1,17624,0,0,355124750826.000,100000000,10000000000,10000000000.000
64,0b003f01-0b004001-10000-3,1,17624,0,0,353340071119.000,100000000,10000000000,10000000000.000
