plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
1000000000,1000005000,1000000000,1000005000,0,0,9541984732,9541984732,9541984732,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,1,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,2,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,3,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,4,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,5,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,6,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,7,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,8,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,9,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,10,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,11,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,12,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,13,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,14,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,15,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,16,48187022,48187022,48187022,0,0,0,0,9541984732,0,0,1
