time_ns,generation,flow_id,old_rate_bps,rate_bps,stage,delta_prev_stage_ns,delta_from_command_ns,seq
2000010000,1,0,8000000000,5839999999,rate_command,0,0,0
2000010701,1,0,0,5839999999,sender_rate_effect,701,0,955115000
2000013974,1,0,0,5839999999,arrival_at_bottleneck,3273,3974,955115000
2000015000,2,0,5839999999,4327999999,rate_command,0,0,0
2000015508,2,0,0,4327999999,sender_rate_effect,508,0,955118000
2000019283,2,0,0,4327999999,arrival_at_bottleneck,3775,4283,955118000
2000020000,3,0,4327999999,3269599999,rate_command,0,0,0
2000020056,1,0,0,5839999999,first_affected_at_bottleneck,9355,10056,955115000
2000021946,3,0,0,3269599999,sender_rate_effect,1946,0,955121000
2000025000,4,0,3269599999,2528719999,rate_command,0,0,0
2000026348,3,0,0,3269599999,arrival_at_bottleneck,4402,6348,955121000
2000027825,4,0,0,2528719999,sender_rate_effect,2825,0,955123000
2000030000,5,0,2528719999,2010103999,rate_command,0,0,0
2000031995,5,0,0,2010103999,sender_rate_effect,1995,0,955124000
2000033833,4,0,0,2528719999,arrival_at_bottleneck,6008,8833,955123000
2000035000,6,0,2010103999,1647072799,rate_command,0,0,0
2000037085,6,0,0,1647072799,sender_rate_effect,2085,0,955125000
2000038923,5,0,0,2010103999,arrival_at_bottleneck,6928,8923,955124000
2000040000,7,0,1647072799,1392950959,rate_command,0,0,0
2000043103,7,0,0,1392950959,sender_rate_effect,3103,0,955126000
2000044941,6,0,0,1647072799,arrival_at_bottleneck,7856,9941,955125000
2000045000,8,0,1392950959,1215065671,rate_command,0,0,0
2000046034,2,0,0,4327999999,first_affected_at_bottleneck,30526,31034,955118000
2000050000,9,0,1215065671,1090545969,rate_command,0,0,0
2000050790,9,0,0,1090545969,sender_rate_effect,790,0,955127000
2000052628,7,0,0,1392950959,arrival_at_bottleneck,9525,12628,955126000
2000055000,10,0,1090545969,1003382178,rate_command,0,0,0
2000059145,10,0,0,1003382178,sender_rate_effect,4145,0,955128000
2000060000,11,0,1003382178,942367524,rate_command,0,0,0
2000060983,9,0,0,1090545969,arrival_at_bottleneck,10193,10983,955127000
2000065000,12,0,942367524,899657266,rate_command,0,0,0
2000068464,12,0,0,899657266,sender_rate_effect,3464,0,955129000
2000069498,3,0,0,3269599999,first_affected_at_bottleneck,47552,49498,955121000
2000070000,13,0,899657266,869760085,rate_command,0,0,0
2000070302,10,0,0,1003382178,arrival_at_bottleneck,11157,15302,955128000
2000073688,4,0,0,2528719999,first_affected_at_bottleneck,45863,48688,955123000
2000074526,5,0,0,2010103999,first_affected_at_bottleneck,42531,44526,955124000
2000075000,14,0,869760085,848832059,rate_command,0,0,0
2000075364,6,0,0,1647072799,first_affected_at_bottleneck,38279,40364,955125000
2000076202,7,0,0,1392950959,first_affected_at_bottleneck,33099,36202,955126000
2000078341,14,0,0,848832059,sender_rate_effect,3341,0,955130000
2000080000,15,0,848832059,834182441,rate_command,0,0,0
2000080179,12,0,0,899657266,arrival_at_bottleneck,11715,15179,955129000
2000080392,9,0,0,1090545969,first_affected_at_bottleneck,29602,30392,955127000
2000085000,16,0,834182441,823927708,rate_command,0,0,0
2000088516,16,0,0,823927708,sender_rate_effect,3516,0,955131000
2000090000,17,0,823927708,816749395,rate_command,0,0,0
2000090354,14,0,0,848832059,arrival_at_bottleneck,12013,15354,955130000
2000095000,18,0,816749395,601724576,rate_command,0,0,0
2000095000,19,1,175627689,180173339,rate_command,0,0,0
2000095000,20,2,175627689,180173339,rate_command,0,0,0
2000095000,21,3,175627689,180173339,rate_command,0,0,0
2000095000,22,4,175627689,180173339,rate_command,0,0,0
2000095000,23,5,175627689,180173339,rate_command,0,0,0
2000095000,24,6,175627689,180173339,rate_command,0,0,0
2000095000,25,7,175627689,180173339,rate_command,0,0,0
2000095000,26,8,175627689,180173339,rate_command,0,0,0
2000095000,27,9,175627689,180173339,rate_command,0,0,0
2000095000,28,10,175627689,180173339,rate_command,0,0,0
2000095000,29,11,175627689,180173339,rate_command,0,0,0
2000095000,30,12,175627689,180173339,rate_command,0,0,0
2000095000,31,13,175627689,180173339,rate_command,0,0,0
2000095000,32,14,175627689,180173339,rate_command,0,0,0
2000095000,33,15,175627689,180173339,rate_command,0,0,0
2000095000,34,16,175627689,180173339,rate_command,0,0,0
2000095000,35,17,175627689,180173339,rate_command,0,0,0
2000095000,36,18,175627689,180173339,rate_command,0,0,0
2000095000,37,19,175627689,180173339,rate_command,0,0,0
2000095000,38,20,175627689,180173339,rate_command,0,0,0
2000095000,39,21,175627689,180173339,rate_command,0,0,0
2000095000,40,22,175627689,180173339,rate_command,0,0,0
2000095000,41,23,175627689,180173339,rate_command,0,0,0
2000095000,42,24,175627689,180173339,rate_command,0,0,0
2000095000,43,25,175627689,180173339,rate_command,0,0,0
2000095000,44,26,175627689,180173339,rate_command,0,0,0
2000095000,45,27,175627689,180173339,rate_command,0,0,0
2000095000,46,28,175627689,180173339,rate_command,0,0,0
2000095000,47,29,175627689,180173339,rate_command,0,0,0
2000095000,48,30,175627689,180173339,rate_command,0,0,0
2000095000,49,31,175627689,180173339,rate_command,0,0,0
2000095000,50,32,175627689,180173339,rate_command,0,0,0
2000095000,51,33,175627689,180173339,rate_command,0,0,0
2000095000,52,34,175627689,180173339,rate_command,0,0,0
2000095000,53,35,175627689,180173339,rate_command,0,0,0
2000095000,54,36,175627689,180173339,rate_command,0,0,0
2000095000,55,37,175627689,180173339,rate_command,0,0,0
2000095000,56,38,175627689,180173339,rate_command,0,0,0
2000095000,57,39,175627689,180173339,rate_command,0,0,0
2000095000,58,40,175627689,180173339,rate_command,0,0,0
2000095000,59,41,175627689,180173339,rate_command,0,0,0
2000095000,60,42,175627689,180173339,rate_command,0,0,0
2000095000,61,43,175627689,180173339,rate_command,0,0,0
2000095000,62,44,175627689,180173339,rate_command,0,0,0
2000095000,63,45,175627689,180173339,rate_command,0,0,0
2000095000,64,46,175627689,180173339,rate_command,0,0,0
2000095000,65,47,175627689,180173339,rate_command,0,0,0
2000095000,66,48,175627689,180173339,rate_command,0,0,0
2000095000,67,49,175627689,180173339,rate_command,0,0,0
2000095000,68,50,175627689,180173339,rate_command,0,0,0
2000095000,69,51,175627689,180173339,rate_command,0,0,0
2000095000,70,52,175627689,180173339,rate_command,0,0,0
2000095000,71,53,175627689,180173339,rate_command,0,0,0
2000095000,72,54,175627689,180173339,rate_command,0,0,0
2000095000,73,55,175627689,180173339,rate_command,0,0,0
2000095000,74,56,175627689,180173339,rate_command,0,0,0
2000095000,75,57,175627689,180173339,rate_command,0,0,0
2000095000,76,58,175627689,180173339,rate_command,0,0,0
2000095000,77,59,175627689,180173339,rate_command,0,0,0
2000095000,78,60,175627689,180173339,rate_command,0,0,0
2000095000,79,61,175627689,180173339,rate_command,0,0,0
2000095000,80,62,175627689,180173339,rate_command,0,0,0
2000095000,81,63,175627689,180173339,rate_command,0,0,0
2000095000,82,64,175627689,180173339,rate_command,0,0,0
2000099271,19,1,0,180173339,sender_rate_effect,4271,0,3000
2000099271,20,2,0,180173339,sender_rate_effect,4271,0,3000
2000099271,21,3,0,180173339,sender_rate_effect,4271,0,3000
2000099271,22,4,0,180173339,sender_rate_effect,4271,0,3000
2000099271,23,5,0,180173339,sender_rate_effect,4271,0,3000
2000099271,24,6,0,180173339,sender_rate_effect,4271,0,3000
2000099271,25,7,0,180173339,sender_rate_effect,4271,0,3000
2000099271,26,8,0,180173339,sender_rate_effect,4271,0,3000
2000099271,27,9,0,180173339,sender_rate_effect,4271,0,3000
2000099271,28,10,0,180173339,sender_rate_effect,4271,0,3000
2000099271,29,11,0,180173339,sender_rate_effect,4271,0,3000
2000099271,30,12,0,180173339,sender_rate_effect,4271,0,3000
2000099271,31,13,0,180173339,sender_rate_effect,4271,0,3000
2000099271,32,14,0,180173339,sender_rate_effect,4271,0,3000
2000099271,33,15,0,180173339,sender_rate_effect,4271,0,3000
2000099271,34,16,0,180173339,sender_rate_effect,4271,0,3000
2000099271,35,17,0,180173339,sender_rate_effect,4271,0,3000
2000099271,36,18,0,180173339,sender_rate_effect,4271,0,3000
2000099271,37,19,0,180173339,sender_rate_effect,4271,0,3000
2000099271,38,20,0,180173339,sender_rate_effect,4271,0,3000
2000099271,39,21,0,180173339,sender_rate_effect,4271,0,3000
2000099271,40,22,0,180173339,sender_rate_effect,4271,0,3000
2000099271,41,23,0,180173339,sender_rate_effect,4271,0,3000
2000099271,42,24,0,180173339,sender_rate_effect,4271,0,3000
2000099271,43,25,0,180173339,sender_rate_effect,4271,0,3000
2000099271,44,26,0,180173339,sender_rate_effect,4271,0,3000
2000099271,45,27,0,180173339,sender_rate_effect,4271,0,3000
2000099271,46,28,0,180173339,sender_rate_effect,4271,0,3000
2000099271,47,29,0,180173339,sender_rate_effect,4271,0,3000
2000099271,48,30,0,180173339,sender_rate_effect,4271,0,3000
2000099271,49,31,0,180173339,sender_rate_effect,4271,0,3000
2000099271,50,32,0,180173339,sender_rate_effect,4271,0,3000
2000099271,51,33,0,180173339,sender_rate_effect,4271,0,3000
2000099271,52,34,0,180173339,sender_rate_effect,4271,0,3000
2000099271,53,35,0,180173339,sender_rate_effect,4271,0,3000
2000099271,54,36,0,180173339,sender_rate_effect,4271,0,3000
2000099271,55,37,0,180173339,sender_rate_effect,4271,0,3000
2000099271,56,38,0,180173339,sender_rate_effect,4271,0,3000
2000099271,57,39,0,180173339,sender_rate_effect,4271,0,3000
2000099271,58,40,0,180173339,sender_rate_effect,4271,0,3000
2000099271,59,41,0,180173339,sender_rate_effect,4271,0,3000
2000099271,60,42,0,180173339,sender_rate_effect,4271,0,3000
