plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
1000000000,1000005000,1000000000,1000005000,0,0,9398496240,9398496240,9398496240,0,0,0,0,9398496240,0,0,1
2000000000,2000005000,2000000000,2000005000,1,1,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,2,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,3,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,4,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,5,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,6,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,7,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,8,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,9,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,10,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,11,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,12,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,13,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,14,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,15,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,16,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,17,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,18,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,19,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,20,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,21,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,22,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,23,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,24,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,25,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,26,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,27,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,28,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,29,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,30,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,31,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,32,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,33,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,34,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,35,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,36,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,37,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,38,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,39,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,40,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,41,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,42,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,43,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,44,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,45,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,46,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,47,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,48,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,49,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,50,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,51,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,52,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,53,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,54,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,55,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,56,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,57,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,58,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,59,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,60,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,61,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,62,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,63,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
2000000000,2000005000,2000000000,2000005000,1,64,175627689,175627689,175627689,0,0,0,0,12040172134,0,0,1
