plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
10000000,10005000,10000000,10005000,0,0,10000000000,10000000000,10000000000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,1,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,2,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,3,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,4,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,5,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,6,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,7,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,8,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,9,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,10,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,11,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,12,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,13,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,14,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,15,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,16,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,17,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,18,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,19,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,20,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,21,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,22,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,23,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,24,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,25,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,26,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,27,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,28,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,29,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,30,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,31,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
20000000,20005000,20000000,20005000,1,32,287500000,287500000,287500000,0,0,0,0,10000000000,0,0,1
