time_ns,node_id,if_index,q_index,event_type
20148667,85,17,3,1
20148688,87,17,3,1
20148688,86,17,3,1
20148688,88,17,3,1
20165136,86,17,3,0
20165157,88,17,3,0
20165178,85,17,3,0
20165199,87,17,3,0
20170502,86,17,3,1
20170523,88,17,3,1
20170586,85,17,3,1
20170607,87,17,3,1
20186976,86,17,3,0
20186997,88,17,3,0
20187102,85,17,3,0
20187123,87,17,3,0
20192384,86,17,3,1
20192405,88,17,3,1
20192489,85,17,3,1
20192510,87,17,3,1
20208921,86,17,3,0
20208942,88,17,3,0
20208963,85,17,3,0
20208984,87,17,3,0
20214308,86,17,3,1
20214329,88,17,3,1
20214350,85,17,3,1
20214371,87,17,3,1
20230761,86,17,3,0
20230782,88,17,3,0
20230803,85,17,3,0
20230824,87,17,3,0
20236148,86,17,3,1
20236169,88,17,3,1
20236190,85,17,3,1
20236211,87,17,3,1
20252601,85,17,3,0
20252622,87,17,3,0
20252643,86,17,3,0
20252664,88,17,3,0
20257988,85,17,3,1
20258009,87,17,3,1
20258051,86,17,3,1
20258072,88,17,3,1
20274462,85,17,3,0
20274483,87,17,3,0
20274504,86,17,3,0
20274525,88,17,3,0
20279870,87,17,3,1
20279870,85,17,3,1
20279891,86,17,3,1
20279912,88,17,3,1
20296260,87,17,3,0
20296281,86,17,3,0
20296302,88,17,3,0
20296323,85,17,3,0
20301647,87,17,3,1
20301668,86,17,3,1
20301689,88,17,3,1
20301710,85,17,3,1
20318058,87,17,3,0
20318079,86,17,3,0
20318100,88,17,3,0
20318121,85,17,3,0
20323466,87,17,3,1
20323487,86,17,3,1
20323508,88,17,3,1
20323529,85,17,3,1
20339856,87,17,3,0
20339877,86,17,3,0
20339898,88,17,3,0
20339919,85,17,3,0
20345285,88,17,3,1
20345285,86,17,3,1
20345285,87,17,3,1
20345306,85,17,3,1
20361570,85,17,3,0
20361612,86,17,3,0
20361633,88,17,3,0
20361675,87,17,3,0
20366978,85,17,3,1
20367020,86,17,3,1
20367062,88,17,3,1
20367083,87,17,3,1
20383368,85,17,3,0
20383410,86,17,3,0
20383431,88,17,3,0
20383473,87,17,3,0
20388776,85,17,3,1
20388797,86,17,3,1
20388818,88,17,3,1
20388860,87,17,3,1
20405145,86,17,3,0
20405166,88,17,3,0
20405187,85,17,3,0
20405208,87,17,3,0
20410574,85,17,3,1
20410574,88,17,3,1
20410574,86,17,3,1
20410595,87,17,3,1
20426859,87,17,3,0
20426901,88,17,3,0
20426922,85,17,3,0
20426964,86,17,3,0
20432267,87,17,3,1
20432309,88,17,3,1
20432351,85,17,3,1
20432372,86,17,3,1
20448657,87,17,3,0
20448699,88,17,3,0
20448720,85,17,3,0
20448762,86,17,3,0
20454065,87,17,3,1
