flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,865305,1,865305,0,0,0,0,0.010004046,0.056999998,0.872190404,0.744425152,2811752838.042,2399865356,18.681351434,0.863909671,400000000000,320000000000,16516,0.000000000,0.872190404
1,0,17624,3,17613,11,0,11,1,0.020012097,0.044676820,0.496039477,0.000000000,8322161.456,0,18.424314815,2.428840418,400000000000,7942334725,15457,0.000056741,0.496039477
2,0,17624,3,17596,28,0,28,11,0.020013105,0.045006182,0.496013298,0.000000000,8321722.234,0,18.466814406,2.423217799,400000000000,21729615601,15164,0.000624149,0.496013298
3,0,17624,3,17598,26,0,26,1,0.020014113,0.045013610,0.496016612,0.000000000,8321777.831,0,18.425308544,2.418253711,400000000000,17974278733,15169,0.000056741,0.496016612
4,0,17624,3,17613,11,0,11,1,0.020012118,0.044605919,0.495513034,0.000000000,8313329.203,0,18.466716893,2.194029304,400000000000,7054592645,15561,0.000056741,0.495513034
5,0,17624,3,17590,34,0,34,12,0.020012202,0.045035085,0.496008318,0.000000000,8321638.682,0,18.924815711,2.466922476,400000000000,27079344365,15016,0.000680890,0.496008318
6,0,17624,3,17608,16,0,16,1,0.020012139,0.044855458,0.495671121,0.000000000,8315981.470,0,18.454219205,2.274705704,400000000000,10668076833,15575,0.000056741,0.495671121
7,0,17624,3,17615,9,0,9,9,0.020013147,0.044277920,0.495585793,0.000000000,8314549.899,0,18.482385075,2.298928844,400000000000,6006438620,15915,0.000510667,0.495585793
8,0,17624,3,17601,23,0,23,15,0.020013210,0.044992610,0.496015183,0.000000000,8321753.868,0,18.995651780,2.463192104,400000000000,21133305047,15139,0.000851112,0.496015183
9,0,17624,3,17613,11,0,11,1,0.020012160,0.044678798,0.496319200,0.000000000,8326854.420,0,18.428389632,2.344769635,400000000000,7143219789,15860,0.000056741,0.496319200
10,0,17624,3,17610,14,0,14,1,0.020012223,0.044799840,0.495491693,0.000000000,8312971.157,0,18.452885541,2.196456896,400000000000,9618234942,15448,0.000056741,0.495491693
11,0,17624,3,17601,23,0,23,1,0.020012307,0.044972016,0.496016709,0.000000000,8321779.472,0,18.918792956,2.468245935,400000000000,15258427998,15116,0.000056741,0.496016709
12,0,17624,3,17593,31,0,31,1,0.020013315,0.045031077,0.496010318,0.000000000,8321672.247,0,18.939214783,2.461069649,400000000000,21091993715,15055,0.000056741,0.496010318
13,0,17624,3,17611,13,0,13,1,0.020012244,0.044761088,0.496222564,0.000000000,8325233.133,0,18.456941641,2.304737322,400000000000,8620404395,15717,0.000056741,0.496222564
14,0,17624,3,17607,17,0,17,1,0.020012412,0.044869359,0.496016477,0.000000000,8321775.570,0,18.933421182,2.470121169,400000000000,11188257820,15250,0.000056741,0.496016477
15,0,17624,3,17607,17,0,17,1,0.020012265,0.044875901,0.496311087,0.000000000,8326718.310,0,18.471649288,2.345065564,400000000000,11411764334,15699,0.000056741,0.496311087
16,0,17624,3,17584,40,0,40,1,0.020013420,0.045075778,0.496003360,0.000000000,8321555.509,0,18.870361964,2.459808343,400000000000,27196719029,15008,0.000056741,0.496003360
17,0,17624,3,17613,11,0,11,7,0.020012370,0.044697776,0.495938267,0.000000000,8320463.424,0,18.454414182,2.295759840,400000000000,8425401582,15841,0.000397186,0.495938267
18,0,17624,3,17603,21,0,21,1,0.020013483,0.044959890,0.495903043,0.000000000,8319872.461,0,18.451447145,2.301536132,400000000000,14113355879,15626,0.000056741,0.495903043
19,0,17624,3,17615,9,0,9,9,0.020012349,0.044132278,0.495666752,0.000000000,8315908.163,0,18.475871406,2.276580055,400000000000,6073433955,15929,0.000510667,0.495666752
20,0,17624,3,17611,13,0,13,2,0.020013357,0.044709004,0.495606388,0.000000000,8314895.420,0,18.474134581,2.299271333,400000000000,8498842315,15729,0.000113482,0.495606388
21,0,17624,3,17606,18,0,18,15,0.020012496,0.044921900,0.496020990,0.000000000,8321851.295,0,18.428398308,2.429114050,400000000000,15416113336,15238,0.000851112,0.496020990
22,0,17624,3,17594,30,0,30,1,0.020013504,0.045018992,0.496015805,0.000000000,8321764.300,0,18.457643112,2.419687846,400000000000,20351736716,15159,0.000056741,0.496015805
23,0,17624,3,17615,9,0,9,9,0.020012328,0.044405728,0.495472789,0.000000000,8312654.001,0,18.468034156,2.197636423,400000000000,5903366697,15700,0.000510667,0.495472789
24,0,17624,3,17608,16,0,16,1,0.020014512,0.044912251,0.496019214,0.000000000,8321821.491,0,18.425043930,2.421031846,400000000000,10732845401,15318,0.000056741,0.496019214
25,0,17624,3,17608,16,0,16,1,0.020012475,0.044904348,0.495918138,0.000000000,8320125.728,0,18.490767106,2.300006567,400000000000,10762334820,15682,0.000056741,0.495918138
26,0,17624,3,17610,14,0,14,1,0.020012454,0.044834845,0.495677195,0.000000000,8316083.360,0,18.468865171,2.276573500,400000000000,9654977556,15622,0.000056741,0.495677195
27,0,17624,3,17607,17,0,17,1,0.020013567,0.044865576,0.495903827,0.000000000,8319885.614,0,18.444076019,2.302261633,400000000000,11590857789,15703,0.000056741,0.495903827
28,0,17624,3,17604,20,0,20,8,0.020013462,0.044932091,0.495605039,0.000000000,8314872.793,0,18.466555594,2.297011174,400000000000,15024144733,15569,0.000453926,0.495605039
29,0,17624,3,17607,17,0,17,12,0.020012559,0.044916534,0.496290587,0.000000000,8326374.382,0,18.462224129,2.345346990,400000000000,14724268658,15672,0.000680890,0.496290587
30,0,17624,3,17613,11,0,11,1,0.020012601,0.044655945,0.496208317,0.000000000,8324994.120,0,18.329102463,2.449400534,400000000000,7563604717,15425,0.000056741,0.496208317
31,0,17624,3,17607,17,0,17,1,0.020012538,0.044866415,0.496202149,0.000000000,8324890.636,0,18.485148224,2.307272829,400000000000,11095951614,15670,0.000056741,0.496202149
32,0,17624,3,17615,9,0,9,1,0.020012433,0.044514159,0.495466910,0.000000000,8312555.366,0,18.464065802,2.199511524,400000000000,6120080162,15642,0.000056741,0.495466910
33,0,17624,3,17607,17,0,17,12,0.020012664,0.044911767,0.496289370,0.000000000,8326353.964,0,18.458801172,2.347883312,400000000000,13945601015,15662,0.000680890,0.496289370
34,0,17624,3,17614,10,0,10,5,0.020012517,0.044581994,0.495469041,0.000000000,8312591.118,0,18.483476187,2.199940527,400000000000,6785038872,15619,0.000283704,0.495469041
35,0,17624,3,17613,11,0,11,1,0.020012643,0.044673944,0.495635379,0.000000000,8315381.805,0,18.461888765,2.288357612,400000000000,7006119804,15766,0.000056741,0.495635379
36,0,17624,3,17611,13,0,13,1,0.020013651,0.044780304,0.495606678,0.000000000,8314900.281,0,18.456168984,2.297788016,400000000000,8920728210,15700,0.000056741,0.495606678
37,0,17624,3,17613,11,0,11,1,0.020012622,0.044672144,0.495466883,0.000000000,8312554.920,0,18.473547837,2.200861327,400000000000,7059282775,15591,0.000056741,0.495466883
38,0,17624,3,17610,14,0,14,1,0.020012748,0.044797960,0.495639022,0.000000000,8315442.932,0,18.481335691,2.288552159,400000000000,9426441867,15674,0.000056741,0.495639022
39,0,17624,3,17613,11,0,11,10,0.020012769,0.044627574,0.496285773,0.000000000,8326293.613,0,18.471506656,2.348537979,400000000000,7064322002,15962,0.000567408,0.496285773
40,0,17624,3,17614,10,0,10,7,0.020013756,0.044683288,0.495609065,0.000000000,8314940.329,0,18.449874861,2.297987145,400000000000,7393394664,15757,0.000397186,0.495609065
41,0,17624,3,17612,12,0,12,6,0.020012727,0.044703663,0.495647339,0.000000000,8315582.472,0,18.467080008,2.040179788,400000000000,8254319418,15914,0.000340445,0.495647339
42,0,17624,3,17614,10,0,10,9,0.020013735,0.044542945,0.495560992,0.000000000,8314133.797,0,18.476472300,2.049126681,400000000000,6848249360,16092,0.000510667,0.495560992
43,0,17624,3,17598,26,0,26,1,0.020012853,0.044977004,0.496177058,0.000000000,8324469.673,0,18.426973251,2.303635439,400000000000,17437781717,15562,0.000056741,0.496177058
44,0,17624,3,17613,11,0,11,1,0.020014743,0.044691199,0.495562479,0.000000000,8314158.746,0,18.470057141,2.047469571,400000000000,7245083782,15989,0.000056741,0.495562479
45,0,17624,3,17602,22,0,22,1,0.020012832,0.044932280,0.495629914,0.000000000,8315290.117,0,18.465363670,2.086682726,400000000000,15411186622,15540,0.000056741,0.495629914
46,0,17624,3,17594,30,0,30,1,0.020012706,0.045008973,0.496011809,0.000000000,8321697.264,0,19.197366191,2.463098542,400000000000,20315170280,15055,0.000056741,0.496011809
47,0,17624,3,17614,10,0,10,1,0.020013714,0.044530768,0.496006614,0.000000000,8321610.108,0,18.973929169,2.465920132,400000000000,6733001521,15569,0.000056741,0.496006614
48,0,17624,3,17609,15,0,15,1,0.020013840,0.044812873,0.495563607,0.000000000,8314177.679,0,18.478906356,2.092981970,400000000000,9763297623,15755,0.000056741,0.495563607
49,0,17624,3,17611,13,0,13,1,0.020012874,0.044723980,0.496033881,0.000000000,8322067.560,0,18.455355061,2.261165293,400000000000,8457110466,15917,0.000056741,0.496033881
50,0,17624,3,17608,16,0,16,1,0.020013987,0.044872348,0.496040911,0.000000000,8322185.513,0,18.451765576,2.258733953,400000000000,10868292250,15829,0.000056741,0.496040911
51,0,17624,3,17613,11,0,11,1,0.020015100,0.044636729,0.496032442,0.000000000,8322043.428,0,18.478964507,2.261458805,400000000000,7330514151,15992,0.000056741,0.496032442
52,0,17624,3,17614,10,0,10,10,0.020012937,0.044470998,0.495459266,0.000000000,8312427.122,0,18.469749035,2.201301221,400000000000,6305803420,15690,0.000567408,0.495459266
53,0,17624,3,17595,29,0,29,2,0.020012979,0.045004496,0.495914914,0.000000000,8320071.622,0,18.447861170,2.294060291,400000000000,20180660042,15540,0.000113482,0.495914914
54,0,17624,3,17595,29,0,29,1,0.020012811,0.045007694,0.496012959,0.000000000,8321716.555,0,19.131975472,2.462626712,400000000000,19758913294,15069,0.000056741,0.496012959
55,0,17624,3,17607,17,0,17,1,0.020013819,0.044905903,0.496020585,0.000000000,8321844.496,0,18.966886334,2.470093830,400000000000,11307146870,15284,0.000056741,0.496020585
56,0,17624,3,17615,9,0,9,1,0.020014071,0.044486848,0.495896473,0.000000000,8319762.239,0,18.454709053,2.305277759,400000000000,5971328830,16009,0.000056741,0.495896473
57,0,17624,3,17613,11,0,11,7,0.020012958,0.044689347,0.496172453,0.000000000,8324392.422,0,18.487931819,2.311067393,400000000000,7606787340,15847,0.000397186,0.496172453
58,0,17624,3,17614,10,0,10,5,0.020013063,0.044597505,0.496263880,0.000000000,8325926.303,0,18.457537383,2.351640837,400000000000,6392676729,16000,0.000283704,0.496263880
59,0,17624,3,17612,12,0,12,1,0.020013021,0.044723934,0.495457343,0.000000000,8312394.860,0,18.467558029,2.201815364,400000000000,8101613563,15535,0.000056741,0.495457343
60,0,17624,3,17610,14,0,14,4,0.020012916,0.044782560,0.496211958,0.000000000,8325055.193,0,18.357743675,2.448813101,400000000000,9594418804,15371,0.000226963,0.496211958
61,0,17624,3,17599,25,0,25,1,0.020013000,0.044994593,0.496014484,0.000000000,8321742.133,0,19.019134521,2.463208158,400000000000,17228981789,15139,0.000056741,0.496014484
62,0,17624,3,17597,27,0,27,1,0.020014008,0.044981119,0.496016647,0.000000000,8321778.419,0,18.944276195,2.469225041,400000000000,18297104795,15166,0.000056741,0.496016647
