scenario,algorithm,seed,flow_id,src,dst,total_size_bytes,app_start_ns,first_data_tx_ns,last_ack_ns,application_ready_ns,network_release_ns,acked_bytes
fm200g_s2_dctcp,dctcp,2,19,18,64,4194304,14999999,20000000,31092690,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,41,40,64,4194304,14999999,20000000,31371762,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,5,4,64,4194304,14999999,20000000,31397154,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,15,14,64,4194304,14999999,20000000,31461386,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,36,35,64,4194304,14999999,20000000,31577098,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,4,3,64,4194304,14999999,20000000,31584290,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,13,12,64,4194304,14999999,20000000,31614802,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,57,56,64,4194304,14999999,20000000,31614914,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,60,59,64,4194304,14999999,20000000,31643466,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,48,47,64,4194304,14999999,20000000,31647338,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,12,11,64,4194304,14999999,20000000,31672650,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,6,5,64,4194304,14999999,20000000,31696042,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,64,63,64,4194304,14999999,20000000,31719274,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,14,13,64,4194304,14999999,20000000,31721426,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,49,48,64,4194304,14999999,20000000,31721978,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,58,57,64,4194304,14999999,20000000,31748570,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,50,49,64,4194304,14999999,20000000,31760442,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,17,16,64,4194304,14999999,20000000,31773474,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,38,37,64,4194304,14999999,20000000,31790066,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,56,55,64,4194304,14999999,20000000,31791858,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,18,17,64,4194304,14999999,20000000,31799650,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,40,39,64,4194304,14999999,20000000,31800122,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,42,41,64,4194304,14999999,20000000,31806354,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,53,52,64,4194304,14999999,20000000,31815226,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,21,20,64,4194304,14999999,20000000,31824978,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,35,34,64,4194304,14999999,20000000,31884930,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,28,27,64,4194304,14999999,20000000,31892122,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,23,22,64,4194304,14999999,20000000,31893954,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,54,53,64,4194304,14999999,20000000,31898866,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,61,60,64,4194304,14999999,20000000,31907618,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,59,58,64,4194304,14999999,20000000,31910570,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,26,25,64,4194304,14999999,20000000,31911482,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,24,23,64,4194304,14999999,20000000,31914834,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,9,8,64,4194304,14999999,20000000,31917186,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,20,19,64,4194304,14999999,20000000,31940498,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,39,38,64,4194304,14999999,20000000,31944770,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,7,6,64,4194304,14999999,20000000,31955442,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,25,24,64,4194304,14999999,20000000,31964994,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,44,43,64,4194304,14999999,20000000,31980346,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,29,28,64,4194304,14999999,20000000,31991698,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,45,44,64,4194304,14999999,20000000,31994290,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,30,29,64,4194304,14999999,20000000,32022002,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,37,36,64,4194304,14999999,20000000,32026514,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,31,30,64,4194304,14999999,20000000,32036546,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,52,51,64,4194304,14999999,20000000,32040098,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,1,0,64,4194304,14999999,20000000,32045490,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,3,2,64,4194304,14999999,20000000,32046882,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,34,33,64,4194304,14999999,20000000,32047314,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,27,26,64,4194304,14999999,20000000,32048426,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,32,31,64,4194304,14999999,20000000,32053098,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,2,1,64,4194304,14999999,20000000,32057770,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,33,32,64,4194304,14999999,20000000,32062042,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,43,42,64,4194304,14999999,20000000,32071154,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,63,62,64,4194304,14999999,20000000,32071546,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,10,9,64,4194304,14999999,20000000,32075818,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,51,50,64,4194304,14999999,20000000,32083130,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,8,7,64,4194304,14999999,20000000,32089002,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,16,15,64,4194304,14999999,20000000,32094754,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,62,61,64,4194304,14999999,20000000,32095186,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,55,54,64,4194304,14999999,20000000,32103418,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,22,21,64,4194304,14999999,20000000,32115370,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,11,10,64,4194304,14999999,20000000,32128202,0,20000000,4194304
fm200g_s2_dctcp,dctcp,2,47,46,64,4194304,14999999,20000000,32131954,0,20000000,4194304
