time_ns,node_id,if_index,q_index,event_type
100181817,65,1,3,1
100188780,65,1,3,0
100192907,65,1,3,1
100199900,65,1,3,0
100204029,65,1,3,1
100211020,65,1,3,0
100215149,65,1,3,1
100222165,65,1,3,0
100226304,65,1,3,1
100233305,65,1,3,0
100237445,65,1,3,1
100244466,65,1,3,0
100248614,65,1,3,1
100255626,65,1,3,0
100259767,65,1,3,1
100266792,65,1,3,0
100270943,65,1,3,1
100277972,65,1,3,0
100282631,65,1,3,1
100287901,65,1,3,0
100292292,65,1,3,1
100297561,65,1,3,0
100301952,65,1,3,1
100307221,65,1,3,0
100312222,65,1,3,1
100315729,65,1,3,0
