scenario,algorithm,seed,group_id,round_id,common_release_time,barrier_completion_time,group_rct,total_round_bytes,participant_count,residual_queue_bytes,bottleneck_capacity_bps,background_bps,T_line,T_link,T_star,theoretical_lower_bound,lower_bound_efficiency,group_queue_max_bytes,group_ecn_marks,group_pfc_events,fallback_reason
pv10g_1m_dcql,dcqcn,2,0,0,0.010000000,0.000000000,0.000000000,128811454,1,0,0,0,0.103049163,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,not_bop
pv10g_1m_dcql,dcqcn,2,1,0,0.020000000,0.081233205,0.061233205,67108864,64,0,0,0,0.000838861,0.000000000,0.000000000,0.000000000,0.000000000,1212000,19942,0,not_bop
