timestamp_ns,link_id,epoch,eta_base,eta_feasible,eta_effective,r_old_bps,new_flow_count,min_rate_bps,residual_capacity_bps,old_target_sum_bps,new_target_sum_bps,final_sum_target_bps,link_capacity_bps,floor_binding,feasible
2000010000,0,400002,0.500000,0.550000,0.900000,8000000000,64,100000000,2000000000,799999999,9200000000,9999999999,10000000000,0,1
2000095000,0,400019,0.500000,-3.407717,0.900000,816749395,64,100000000,9183250605,81674939,9918325056,9999999995,10000000000,0,1
2000180000,0,400036,0.500000,-34.409589,0.900000,101667376,64,100000000,9898332624,10166737,9989833216,9999999953,10000000000,0,1
2056865000,0,411373,0.500000,-40.659635,0.900000,100817014,58,100000000,9899182986,10081701,9989918260,9999999961,10000000000,0,1
2056870000,0,411374,0.500000,-50.704298,0.900000,100571909,48,100000000,9899428091,10057190,9989942784,9999999974,10000000000,0,1
2056875000,0,411375,0.500000,-60.752781,0.900000,100400336,38,100000000,9899599664,10040033,9989959954,9999999987,10000000000,0,1
2056880000,0,411376,0.500000,-70.798795,0.900000,100280235,28,100000000,9899719765,10028023,9989971964,9999999987,10000000000,0,1
2056885000,0,411377,0.500000,-80.839460,0.900000,100196164,18,100000000,9899803836,10019616,9989980380,9999999996,10000000000,0,1
2056890000,0,411378,0.500000,-90.873844,0.900000,100137314,8,100000000,9899862686,10013731,9989986264,9999999995,10000000000,0,1
