time_ns,node_id,if_index,q_index,event_type
20074180,85,17,3,1
20074201,87,17,3,1
20074201,86,17,3,1
20074201,88,17,3,1
20091048,85,17,3,0
20091069,87,17,3,0
20091090,86,17,3,0
20091111,88,17,3,0
20096393,85,17,3,1
20096414,86,17,3,1
20096414,87,17,3,1
20096435,88,17,3,1
20113077,87,17,3,0
20113098,86,17,3,0
20113119,88,17,3,0
20113140,85,17,3,0
20118443,87,17,3,1
20118464,86,17,3,1
20118485,88,17,3,1
20118506,85,17,3,1
20135085,86,17,3,0
20135106,88,17,3,0
20135127,85,17,3,0
20135148,87,17,3,0
20140472,88,17,3,1
20140472,86,17,3,1
20140493,85,17,3,1
20140514,87,17,3,1
20157030,88,17,3,0
20157051,85,17,3,0
20157072,87,17,3,0
20157093,86,17,3,0
20162396,88,17,3,1
20162417,85,17,3,1
20162438,87,17,3,1
20162459,86,17,3,1
20178954,86,17,3,0
20178975,88,17,3,0
20178996,85,17,3,0
20179017,87,17,3,0
20184320,86,17,3,1
20184383,85,17,3,1
20184383,88,17,3,1
20184404,87,17,3,1
20200878,85,17,3,0
20200899,87,17,3,0
20200920,86,17,3,0
20200941,88,17,3,0
20206244,85,17,3,1
20206265,87,17,3,1
20206307,88,17,3,1
20206328,86,17,3,1
20222739,85,17,3,0
20222760,87,17,3,0
20222802,88,17,3,0
20222865,86,17,3,0
20228126,85,17,3,1
20228147,87,17,3,1
20228189,88,17,3,1
20228252,86,17,3,1
20244621,85,17,3,0
20244642,87,17,3,0
20244684,88,17,3,0
20244747,86,17,3,0
20250008,85,17,3,1
20250029,87,17,3,1
20250071,88,17,3,1
20250134,86,17,3,1
20266524,87,17,3,0
20266566,88,17,3,0
20266587,85,17,3,0
20266629,86,17,3,0
20271911,87,17,3,1
20271953,88,17,3,1
20271995,86,17,3,1
20271995,85,17,3,1
20288427,88,17,3,0
20288448,85,17,3,0
20288469,87,17,3,0
20288490,86,17,3,0
20293814,88,17,3,1
20293835,85,17,3,1
20293856,87,17,3,1
20293877,86,17,3,1
20310372,87,17,3,0
20310393,85,17,3,0
20310435,86,17,3,0
20310498,88,17,3,0
20315780,87,17,3,1
20315801,85,17,3,1
20315843,86,17,3,1
20315906,88,17,3,1
20332212,87,17,3,0
20332359,86,17,3,0
20332422,88,17,3,0
20332485,85,17,3,0
20337662,87,17,3,1
20337767,86,17,3,1
20337809,88,17,3,1
20337872,85,17,3,1
20354388,88,17,3,0
