time_ns,node_id,if_index,q_index,event_type
20310494,87,17,3,1
20327170,87,17,3,0
20332684,87,17,3,1
20349388,87,17,3,0
20354860,87,17,3,1
20371606,87,17,3,0
20377120,87,17,3,1
20393824,87,17,3,0
20399296,87,17,3,1
20415916,87,17,3,0
20421388,87,17,3,1
20438134,87,17,3,0
20443648,87,17,3,1
20460352,87,17,3,0
20465824,87,17,3,1
20482612,87,17,3,0
20488126,87,17,3,1
20504830,87,17,3,0
20510302,87,17,3,1
20527048,87,17,3,0
20532562,87,17,3,1
20548972,87,17,3,0
20554486,87,17,3,1
20570518,87,17,3,0
20576116,87,17,3,1
20592568,87,17,3,0
20598082,87,17,3,1
20614324,87,17,3,0
20619922,87,17,3,1
20636374,87,17,3,0
20641972,87,17,3,1
20658256,87,17,3,0
20663770,87,17,3,1
20680012,87,17,3,0
20685568,87,17,3,1
20701726,87,17,3,0
20707366,87,17,3,1
20723440,87,17,3,0
20729080,87,17,3,1
20745196,87,17,3,0
20750836,87,17,3,1
20766910,87,17,3,0
20772550,87,17,3,1
20788624,87,17,3,0
20794264,87,17,3,1
20810170,87,17,3,0
20815810,87,17,3,1
20831758,87,17,3,0
20837524,87,17,3,1
20853472,87,17,3,0
20859490,87,17,3,1
20875186,87,17,3,0
20881330,87,17,3,1
20897110,87,17,3,0
20903296,87,17,3,1
20918992,87,17,3,0
20925640,87,17,3,1
20938438,87,17,3,0
20944750,87,17,3,1
20957506,87,17,3,0
20963860,87,17,3,1
20976658,87,17,3,0
20983054,87,17,3,1
20995978,87,17,3,0
21002332,87,17,3,1
21015130,87,17,3,0
21021568,87,17,3,1
21034408,87,17,3,0
21041434,87,17,3,1
21051460,87,17,3,0
21058528,87,17,3,1
21068596,87,17,3,0
21075664,87,17,3,1
21084388,87,17,3,0
21093976,87,17,3,1
21101356,87,17,3,0
21110860,87,17,3,1
21116980,87,17,3,0
