flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,607968,0,0,480732171106.000,2000000000,200000000000,200000000000.000
1,0b000001-0b004001-10000-3,1,4406,0,0,261927674604.000,2000000000,200000000000,200000000000.000
2,0b000101-0b004001-10000-3,1,4406,0,0,256401472280.000,2000000000,200000000000,200000000000.000
3,0b000201-0b004001-10000-3,1,4406,0,0,256403342801.000,2000000000,200000000000,200000000000.000
4,0b000301-0b004001-10000-3,1,4406,0,0,257667775428.000,2000000000,200000000000,200000000000.000
5,0b000401-0b004001-10000-3,1,4406,0,0,255588739423.000,2000000000,200000000000,200000000000.000
6,0b000501-0b004001-10000-3,1,4406,0,0,253745764455.000,2000000000,200000000000,200000000000.000
7,0b000601-0b004001-10000-3,1,4406,0,0,256402162624.000,2000000000,200000000000,200000000000.000
8,0b000701-0b004001-10000-3,1,4406,0,0,251748015004.000,2000000000,200000000000,200000000000.000
9,0b000801-0b004001-10000-3,1,4406,0,0,251311107047.000,2000000000,200000000000,200000000000.000
10,0b000901-0b004001-10000-3,1,4406,0,0,259588531229.000,2000000000,200000000000,200000000000.000
11,0b000a01-0b004001-10000-3,1,4406,0,0,255896153248.000,2000000000,200000000000,200000000000.000
12,0b000b01-0b004001-10000-3,1,4406,0,0,252482505789.000,2000000000,200000000000,200000000000.000
13,0b000c01-0b004001-10000-3,1,4406,0,0,252995559655.000,2000000000,200000000000,200000000000.000
14,0b000d01-0b004001-10000-3,1,4406,0,0,251734886468.000,2000000000,200000000000,200000000000.000
15,0b000e01-0b004001-10000-3,1,4406,0,0,252130365047.000,2000000000,200000000000,200000000000.000
16,0b000f01-0b004001-10000-3,1,4406,0,0,255536296336.000,2000000000,200000000000,200000000000.000
17,0b001001-0b004001-10000-3,1,4406,0,0,253936493208.000,2000000000,200000000000,200000000000.000
18,0b001101-0b004001-10000-3,1,4406,0,0,258326348288.000,2000000000,200000000000,200000000000.000
19,0b001201-0b004001-10000-3,1,4406,0,0,253540240583.000,2000000000,200000000000,200000000000.000
20,0b001301-0b004001-10000-3,1,4406,0,0,254156985289.000,2000000000,200000000000,200000000000.000
21,0b001401-0b004001-10000-3,1,4406,0,0,253263483641.000,2000000000,200000000000,200000000000.000
22,0b001501-0b004001-10000-3,1,4406,0,0,251848218154.000,2000000000,200000000000,200000000000.000
23,0b001601-0b004001-10000-3,1,4406,0,0,257073408805.000,2000000000,200000000000,200000000000.000
24,0b001701-0b004001-10000-3,1,4406,0,0,256487107761.000,2000000000,200000000000,200000000000.000
25,0b001801-0b004001-10000-3,1,4406,0,0,252815990785.000,2000000000,200000000000,200000000000.000
26,0b001901-0b004001-10000-3,1,4406,0,0,258964738876.000,2000000000,200000000000,200000000000.000
27,0b001a01-0b004001-10000-3,1,4406,0,0,254325578950.000,2000000000,200000000000,200000000000.000
28,0b001b01-0b004001-10000-3,1,4406,0,0,254390945496.000,2000000000,200000000000,200000000000.000
29,0b001c01-0b004001-10000-3,1,4406,0,0,253008897792.000,2000000000,200000000000,200000000000.000
30,0b001d01-0b004001-10000-3,1,4406,0,0,250151650024.000,2000000000,200000000000,200000000000.000
31,0b001e01-0b004001-10000-3,1,4406,0,0,251834343985.000,2000000000,200000000000,200000000000.000
32,0b001f01-0b004001-10000-3,1,4406,0,0,257495872077.000,2000000000,200000000000,200000000000.000
33,0b002001-0b004001-10000-3,1,4406,0,0,251178762643.000,2000000000,200000000000,200000000000.000
34,0b002101-0b004001-10000-3,1,4406,0,0,257525981326.000,2000000000,200000000000,200000000000.000
35,0b002201-0b004001-10000-3,1,4406,0,0,257681383168.000,2000000000,200000000000,200000000000.000
36,0b002301-0b004001-10000-3,1,4406,0,0,253299067276.000,2000000000,200000000000,200000000000.000
37,0b002401-0b004001-10000-3,1,4406,0,0,257400441524.000,2000000000,200000000000,200000000000.000
38,0b002501-0b004001-10000-3,1,4406,0,0,253146121119.000,2000000000,200000000000,200000000000.000
39,0b002601-0b004001-10000-3,1,4406,0,0,251674431770.000,2000000000,200000000000,200000000000.000
40,0b002701-0b004001-10000-3,1,4406,0,0,258251793691.000,2000000000,200000000000,200000000000.000
41,0b002801-0b004001-10000-3,1,4406,0,0,261149936740.000,2000000000,200000000000,200000000000.000
42,0b002901-0b004001-10000-3,1,4406,0,0,263165509510.000,2000000000,200000000000,200000000000.000
43,0b002a01-0b004001-10000-3,1,4406,0,0,251806653236.000,2000000000,200000000000,200000000000.000
44,0b002b01-0b004001-10000-3,1,4406,0,0,264172683686.000,2000000000,200000000000,200000000000.000
45,0b002c01-0b004001-10000-3,1,4406,0,0,259470767671.000,2000000000,200000000000,200000000000.000
46,0b002d01-0b004001-10000-3,1,4406,0,0,255601297456.000,2000000000,200000000000,200000000000.000
47,0b002e01-0b004001-10000-3,1,4406,0,0,255372887391.000,2000000000,200000000000,200000000000.000
48,0b002f01-0b004001-10000-3,1,4406,0,0,259139028207.000,2000000000,200000000000,200000000000.000
49,0b003001-0b004001-10000-3,1,4406,0,0,264727089971.000,2000000000,200000000000,200000000000.000
50,0b003101-0b004001-10000-3,1,4406,0,0,255837963130.000,2000000000,200000000000,200000000000.000
51,0b003201-0b004001-10000-3,1,4406,0,0,258733201708.000,2000000000,200000000000,200000000000.000
52,0b003301-0b004001-10000-3,1,4406,0,0,258037705998.000,2000000000,200000000000,200000000000.000
53,0b003401-0b004001-10000-3,1,4406,0,0,254111749642.000,2000000000,200000000000,200000000000.000
54,0b003501-0b004001-10000-3,1,4406,0,0,251111375645.000,2000000000,200000000000,200000000000.000
55,0b003601-0b004001-10000-3,1,4406,0,0,252108482386.000,2000000000,200000000000,200000000000.000
56,0b003701-0b004001-10000-3,1,4406,0,0,255434585140.000,2000000000,200000000000,200000000000.000
57,0b003801-0b004001-10000-3,1,4406,0,0,253306554868.000,2000000000,200000000000,200000000000.000
58,0b003901-0b004001-10000-3,1,4406,0,0,251434788055.000,2000000000,200000000000,200000000000.000
59,0b003a01-0b004001-10000-3,1,4406,0,0,257763230103.000,2000000000,200000000000,200000000000.000
60,0b003b01-0b004001-10000-3,1,4406,0,0,249378903001.000,2000000000,200000000000,200000000000.000
61,0b003c01-0b004001-10000-3,1,4406,0,0,252801245024.000,2000000000,200000000000,200000000000.000
62,0b003d01-0b004001-10000-3,1,4406,0,0,252841438906.000,2000000000,200000000000,200000000000.000
63,0b003e01-0b004001-10000-3,1,4406,0,0,252787342177.000,2000000000,200000000000,200000000000.000
64,0b003f01-0b004001-10000-3,1,4406,0,0,254543344966.000,2000000000,200000000000,200000000000.000
