flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,607968,1,607968,0,0,0,0,0.010004092,0.048999978,0.791272189,0.582607506,1097399228.118,808006444,35.830998546,1.025150528,200000000000,190000000000,4010,0.000000000,0.791272189
1,0,4406,3,4385,21,0,21,1,0.020012186,0.032465082,0.487950172,0.000000000,2046611.357,0,35.788793822,5.939505202,200000000000,14364220918,3372,0.000226963,0.487950172
2,0,4406,3,4392,14,0,14,1,0.020014286,0.032439683,0.487687316,0.000000000,2045508.859,0,35.830261048,5.965468291,200000000000,9103093772,3409,0.000226963,0.487687316
3,0,4406,3,4396,10,0,10,2,0.020016344,0.032412410,0.487698913,0.000000000,2045557.502,0,35.815130995,5.967605645,200000000000,8988175939,3429,0.000453926,0.487698913
4,0,4406,3,4401,5,0,5,5,0.020012228,0.032100638,0.486416497,0.000000000,2040178.660,0,35.796400988,7.026883158,200000000000,3252801170,3400,0.001134816,0.486416497
5,0,4406,3,4393,13,0,13,1,0.020012396,0.032464493,0.487015808,0.000000000,2042692.352,0,35.762341827,6.298091899,200000000000,8521720511,3326,0.000226963,0.487015808
6,0,4406,3,4398,8,0,8,1,0.020012270,0.032324308,0.486780638,0.000000000,2041705.977,0,35.764139069,6.695579690,200000000000,4900413057,3379,0.000226963,0.486780638
7,0,4406,3,4397,9,0,9,1,0.020014370,0.032362881,0.486361421,0.000000000,2039947.655,0,35.818919977,6.750565383,200000000000,5884997394,3374,0.000226963,0.486361421
8,0,4406,3,4399,7,0,7,1,0.020014496,0.032300309,0.487038510,0.000000000,2042787.571,0,35.826057370,6.317856644,200000000000,4729914794,3447,0.000226963,0.487038510
9,0,4406,3,4401,5,0,5,5,0.020012312,0.032006010,0.487125084,0.000000000,2043150.689,0,35.808419531,6.854103815,200000000000,2900992223,3443,0.001134816,0.487125084
10,0,4406,3,4399,7,0,7,1,0.020012438,0.032301890,0.486410853,0.000000000,2040154.987,0,35.792643331,7.028304837,200000000000,4736415027,3329,0.000226963,0.486410853
11,0,4406,3,4394,12,0,12,1,0.020012606,0.032452404,0.487020227,0.000000000,2042710.887,0,35.760941919,6.300640247,200000000000,8217210876,3351,0.000226963,0.487020227
12,0,4406,3,4397,9,0,9,1,0.020014706,0.032359544,0.487034463,0.000000000,2042770.596,0,35.820224202,6.316358383,200000000000,5985186603,3427,0.000226963,0.487034463
13,0,4406,3,4400,6,0,6,1,0.020012480,0.032247836,0.487037211,0.000000000,2042782.123,0,35.757016987,6.897028817,200000000000,3864809387,3384,0.000226963,0.487037211
14,0,4406,3,4400,6,0,6,5,0.020012816,0.032226612,0.487042466,0.000000000,2042804.162,0,35.759846075,6.308841168,200000000000,4366646860,3471,0.001134816,0.487042466
15,0,4406,3,4400,6,0,6,1,0.020012522,0.032217900,0.487124426,0.000000000,2043147.927,0,35.798674720,6.855631790,200000000000,3811646691,3420,0.000226963,0.487124426
16,0,4406,3,4396,10,0,10,8,0.020014916,0.032425583,0.487026077,0.000000000,2042735.424,0,35.816863825,6.313278488,200000000000,8276573264,3394,0.001815706,0.487026077
17,0,4406,3,4397,9,0,9,1,0.020012732,0.032369301,0.486570932,0.000000000,2040826.408,0,35.827288145,6.666788595,200000000000,5611601260,3364,0.000226963,0.486570932
18,0,4406,3,4393,13,0,13,2,0.020015042,0.032430787,0.486504317,0.000000000,2040547.003,0,35.794428109,6.672209086,200000000000,8612685272,3343,0.000453926,0.486504317
19,0,4406,3,4400,6,0,6,3,0.020012690,0.032193143,0.486632768,0.000000000,2041085.765,0,35.758412534,6.715754543,200000000000,3600285599,3436,0.000680890,0.486632768
20,0,4406,3,4400,6,0,6,6,0.020014790,0.032256923,0.486367569,0.000000000,2039973.442,0,35.812974160,6.752555720,200000000000,4528406489,3429,0.001361779,0.486367569
21,0,4406,3,4397,9,0,9,1,0.020013026,0.032346451,0.487793483,0.000000000,2045954.157,0,35.779553969,5.959320271,200000000000,5987212111,3458,0.000226963,0.487793483
22,0,4406,3,4400,6,0,6,1,0.020015126,0.032181561,0.487721328,0.000000000,2045651.519,0,35.827460732,5.973443336,200000000000,3526778424,3540,0.000226963,0.487721328
