time_ns,event,link_id,node_id,if_index,packet_uid,packet_bytes
20040180,TX_BEGIN,0,84,1,3375,1000
20040199,TX_END,0,84,1,3375,1000
20040199,TX_BEGIN,0,84,1,3377,1000
20040218,TX_END,0,84,1,3377,1000
20040218,TX_BEGIN,0,84,1,3379,1000
20040237,TX_END,0,84,1,3379,1000
20040237,TX_BEGIN,0,84,1,3381,1000
20040256,TX_END,0,84,1,3381,1000
20040256,TX_BEGIN,0,84,1,3383,1000
20040275,TX_END,0,84,1,3383,1000
20040275,TX_BEGIN,0,84,1,3385,1000
20040294,TX_END,0,84,1,3385,1000
20040294,TX_BEGIN,0,84,1,3387,1000
20040313,TX_END,0,84,1,3387,1000
20040313,TX_BEGIN,0,84,1,3389,1000
20040332,TX_END,0,84,1,3389,1000
20040332,TX_BEGIN,0,84,1,3391,1000
20040351,TX_END,0,84,1,3391,1000
20040351,TX_BEGIN,0,84,1,3393,1000
20040370,TX_END,0,84,1,3393,1000
20040370,TX_BEGIN,0,84,1,3395,1000
20040389,TX_END,0,84,1,3395,1000
20040389,TX_BEGIN,0,84,1,3397,1000
20040408,TX_END,0,84,1,3397,1000
20040408,TX_BEGIN,0,84,1,3399,1000
20040427,TX_END,0,84,1,3399,1000
20040427,TX_BEGIN,0,84,1,3401,1000
20040446,TX_END,0,84,1,3401,1000
20040446,TX_BEGIN,0,84,1,3403,1000
20040465,TX_END,0,84,1,3403,1000
20040465,TX_BEGIN,0,84,1,3405,1000
20040484,TX_END,0,84,1,3405,1000
20040484,TX_BEGIN,0,84,1,3407,1000
20040503,TX_END,0,84,1,3407,1000
20040503,TX_BEGIN,0,84,1,3409,1000
20040522,TX_END,0,84,1,3409,1000
20040522,TX_BEGIN,0,84,1,3411,1000
20040541,TX_END,0,84,1,3411,1000
20040541,TX_BEGIN,0,84,1,3413,1000
20040560,TX_END,0,84,1,3413,1000
20040560,TX_BEGIN,0,84,1,3415,1000
20040579,TX_END,0,84,1,3415,1000
20040579,TX_BEGIN,0,84,1,3417,1000
20040598,TX_END,0,84,1,3417,1000
20040598,TX_BEGIN,0,84,1,3419,1000
20040617,TX_END,0,84,1,3419,1000
20040617,TX_BEGIN,0,84,1,3421,1000
20040636,TX_END,0,84,1,3421,1000
20040636,TX_BEGIN,0,84,1,3423,1000
20040655,TX_END,0,84,1,3423,1000
20040655,TX_BEGIN,0,84,1,3425,1000
20040674,TX_END,0,84,1,3425,1000
20040674,TX_BEGIN,0,84,1,3427,1000
20040693,TX_END,0,84,1,3427,1000
20040693,TX_BEGIN,0,84,1,3429,1000
20040712,TX_END,0,84,1,3429,1000
20040712,TX_BEGIN,0,84,1,3431,1000
20040731,TX_END,0,84,1,3431,1000
20040731,TX_BEGIN,0,84,1,3433,1000
20040750,TX_END,0,84,1,3433,1000
20040750,TX_BEGIN,0,84,1,3435,1000
20040769,TX_END,0,84,1,3435,1000
20040769,TX_BEGIN,0,84,1,3437,1000
20040788,TX_END,0,84,1,3437,1000
