flow_id,qp_id,total_rounds,direct_hpcc_updates,gated_late_updates,gated_stale_updates,rate_total_variation,minimum_rate,maximum_rate,mean_round_start_rate
0,0b004101-0b004001-10000-3,1,919644,0,0,794434953050.000,4000000000,400000000000,400000000000.000
1,0b000001-0b004001-10000-3,1,4406,0,0,829191947455.000,4000000000,400000000000,400000000000.000
2,0b000101-0b004001-10000-3,1,4406,0,0,834571469198.000,4000000000,400000000000,400000000000.000
3,0b000201-0b004001-10000-3,1,4406,0,0,836629789961.000,4000000000,400000000000,400000000000.000
4,0b000301-0b004001-10000-3,1,4406,0,0,574301063551.000,4000000000,400000000000,400000000000.000
5,0b000401-0b004001-10000-3,1,4406,0,0,815981012575.000,4000000000,400000000000,400000000000.000
6,0b000501-0b004001-10000-3,1,4406,0,0,628054364581.000,4000000000,400000000000,400000000000.000
7,0b000601-0b004001-10000-3,1,4406,0,0,637136718777.000,4000000000,400000000000,400000000000.000
8,0b000701-0b004001-10000-3,1,4406,0,0,816641873780.000,4000000000,400000000000,400000000000.000
9,0b000801-0b004001-10000-3,1,4406,0,0,518606678554.000,4000000000,400000000000,400000000000.000
10,0b000901-0b004001-10000-3,1,4406,0,0,574950243142.000,4000000000,400000000000,400000000000.000
11,0b000a01-0b004001-10000-3,1,4406,0,0,816577490628.000,4000000000,400000000000,400000000000.000
12,0b000b01-0b004001-10000-3,1,4406,0,0,821137890255.000,4000000000,400000000000,400000000000.000
13,0b000c01-0b004001-10000-3,1,4406,0,0,526533509203.000,4000000000,400000000000,400000000000.000
14,0b000d01-0b004001-10000-3,1,4406,0,0,814649636049.000,4000000000,400000000000,400000000000.000
15,0b000e01-0b004001-10000-3,1,4406,0,0,519614491736.000,4000000000,400000000000,400000000000.000
16,0b000f01-0b004001-10000-3,1,4406,0,0,820278520232.000,4000000000,400000000000,400000000000.000
17,0b001001-0b004001-10000-3,1,4406,0,0,586735084666.000,4000000000,400000000000,400000000000.000
18,0b001101-0b004001-10000-3,1,4406,0,0,595778541102.000,4000000000,400000000000,400000000000.000
19,0b001201-0b004001-10000-3,1,4406,0,0,625566158334.000,4000000000,400000000000,400000000000.000
20,0b001301-0b004001-10000-3,1,4406,0,0,636605341138.000,4000000000,400000000000,400000000000.000
21,0b001401-0b004001-10000-3,1,4406,0,0,828027427977.000,4000000000,400000000000,400000000000.000
22,0b001501-0b004001-10000-3,1,4406,0,0,833356626748.000,4000000000,400000000000,400000000000.000
23,0b001601-0b004001-10000-3,1,4406,0,0,575694350212.000,4000000000,400000000000,400000000000.000
24,0b001701-0b004001-10000-3,1,4406,0,0,835326356688.000,4000000000,400000000000,400000000000.000
25,0b001801-0b004001-10000-3,1,4406,0,0,593157903656.000,4000000000,400000000000,400000000000.000
26,0b001901-0b004001-10000-3,1,4406,0,0,624603567114.000,4000000000,400000000000,400000000000.000
27,0b001a01-0b004001-10000-3,1,4406,0,0,595946589979.000,4000000000,400000000000,400000000000.000
28,0b001b01-0b004001-10000-3,1,4406,0,0,636824860511.000,4000000000,400000000000,400000000000.000
29,0b001c01-0b004001-10000-3,1,4406,0,0,521904140505.000,4000000000,400000000000,400000000000.000
30,0b001d01-0b004001-10000-3,1,4406,0,0,765194420037.000,4000000000,400000000000,400000000000.000
31,0b001e01-0b004001-10000-3,1,4406,0,0,529104846149.000,4000000000,400000000000,400000000000.000
32,0b001f01-0b004001-10000-3,1,4406,0,0,577647568343.000,4000000000,400000000000,400000000000.000
33,0b002001-0b004001-10000-3,1,4406,0,0,525602523334.000,4000000000,400000000000,400000000000.000
34,0b002101-0b004001-10000-3,1,4406,0,0,578627602113.000,4000000000,400000000000,400000000000.000
35,0b002201-0b004001-10000-3,1,4406,0,0,631369548489.000,4000000000,400000000000,400000000000.000
36,0b002301-0b004001-10000-3,1,4406,0,0,636147482414.000,4000000000,400000000000,400000000000.000
37,0b002401-0b004001-10000-3,1,4406,0,0,579550591305.000,4000000000,400000000000,400000000000.000
38,0b002501-0b004001-10000-3,1,4406,0,0,631227971194.000,4000000000,400000000000,400000000000.000
39,0b002601-0b004001-10000-3,1,4406,0,0,524416973657.000,4000000000,400000000000,400000000000.000
40,0b002701-0b004001-10000-3,1,4406,0,0,641917569075.000,4000000000,400000000000,400000000000.000
41,0b002801-0b004001-10000-3,1,4406,0,0,740670957959.000,4000000000,400000000000,400000000000.000
42,0b002901-0b004001-10000-3,1,4406,0,0,760295121820.000,4000000000,400000000000,400000000000.000
43,0b002a01-0b004001-10000-3,1,4406,0,0,531301409971.000,4000000000,400000000000,400000000000.000
44,0b002b01-0b004001-10000-3,1,4406,0,0,761185608090.000,4000000000,400000000000,400000000000.000
45,0b002c01-0b004001-10000-3,1,4406,0,0,693581617543.000,4000000000,400000000000,400000000000.000
46,0b002d01-0b004001-10000-3,1,4406,0,0,815834841963.000,4000000000,400000000000,400000000000.000
47,0b002e01-0b004001-10000-3,1,4406,0,0,827280898088.000,4000000000,400000000000,400000000000.000
48,0b002f01-0b004001-10000-3,1,4406,0,0,716163722483.000,4000000000,400000000000,400000000000.000
49,0b003001-0b004001-10000-3,1,4406,0,0,618093980430.000,4000000000,400000000000,400000000000.000
50,0b003101-0b004001-10000-3,1,4406,0,0,615595962696.000,4000000000,400000000000,400000000000.000
51,0b003201-0b004001-10000-3,1,4406,0,0,618171516874.000,4000000000,400000000000,400000000000.000
52,0b003301-0b004001-10000-3,1,4406,0,0,584576494046.000,4000000000,400000000000,400000000000.000
53,0b003401-0b004001-10000-3,1,4406,0,0,591753404828.000,4000000000,400000000000,400000000000.000
54,0b003501-0b004001-10000-3,1,4406,0,0,816433689159.000,4000000000,400000000000,400000000000.000
55,0b003601-0b004001-10000-3,1,4406,0,0,827028097660.000,4000000000,400000000000,400000000000.000
56,0b003701-0b004001-10000-3,1,4406,0,0,597589302213.000,4000000000,400000000000,400000000000.000
57,0b003801-0b004001-10000-3,1,4406,0,0,531590800200.000,4000000000,400000000000,400000000000.000
58,0b003901-0b004001-10000-3,1,4406,0,0,524625056128.000,4000000000,400000000000,400000000000.000
59,0b003a01-0b004001-10000-3,1,4406,0,0,587524440619.000,4000000000,400000000000,400000000000.000
60,0b003b01-0b004001-10000-3,1,4406,0,0,766575488069.000,4000000000,400000000000,400000000000.000
61,0b003c01-0b004001-10000-3,1,4406,0,0,817824191278.000,4000000000,400000000000,400000000000.000
62,0b003d01-0b004001-10000-3,1,4406,0,0,827629831600.000,4000000000,400000000000,400000000000.000
63,0b003e01-0b004001-10000-3,1,4406,0,0,532749947412.000,4000000000,400000000000,400000000000.000
64,0b003f01-0b004001-10000-3,1,4406,0,0,525719189775.000,4000000000,400000000000,400000000000.000
