flow_id,round_id,total_feedback,int_hop_count,actionable_feedback,late_same_round_feedback,stale_older_round_feedback,feedback_during_off,live_rate_changes_during_off,first_feedback_time,last_feedback_time,mean_remaining_unsent_ratio,min_remaining_unsent_ratio,mean_remaining_unsent_bytes,min_remaining_unsent_bytes,max_normalized_load,mean_normalized_load,first_rate_before,last_rate_after,feedback_changed_live_rate,late_action_ratio,actionable_byte_ratio
0,0,19755,1,19755,0,0,0,0,0.010005808,0.089999478,0.926960120,0.853960813,119403080.879,109999934,72.791362293,0.972229364,10000000000,8000000000,1082,0.000000000,0.926960120
1,0,1102,3,1101,1,0,1,1,0.020016274,0.079969966,0.498648829,0.000000000,522871.194,0,73.082225201,3.963403162,10000000000,271919795,1055,0.000907441,0.498648829
2,0,1102,3,1101,1,0,1,1,0.020056306,0.079437887,0.498664482,0.000000000,522887.608,0,72.791149199,3.953565960,10000000000,216880899,1056,0.000907441,0.498664482
3,0,1102,3,1098,4,0,4,1,0.020096338,0.080574888,0.498641961,0.000000000,522863.993,0,72.558288398,3.963682310,10000000000,1893271284,1044,0.000907441,0.498641961
4,0,1102,3,1100,2,0,2,1,0.020017108,0.080504519,0.498523234,0.000000000,522739.499,0,73.553653248,4.416397581,10000000000,780588790,1044,0.000907441,0.498523234
5,0,1102,3,1101,1,0,1,1,0.020019610,0.079846582,0.498580448,0.000000000,522799.492,0,73.552037698,4.186039676,10000000000,225369215,1050,0.000907441,0.498580448
6,0,1102,3,1101,1,0,1,1,0.020017942,0.079037053,0.498565618,0.000000000,522783.942,0,73.495438047,4.261049397,10000000000,124055512,1049,0.000907441,0.498565618
7,0,1102,3,1100,2,0,2,1,0.020057974,0.080515948,0.498560308,0.000000000,522778.374,0,73.081618608,4.277104652,10000000000,793582090,1047,0.000907441,0.498560308
8,0,1102,3,1101,1,0,1,1,0.020059642,0.079627748,0.498590334,0.000000000,522809.858,0,73.141429412,4.179503389,10000000000,199963900,1052,0.000907441,0.498590334
9,0,1102,3,1101,1,0,1,1,0.020018776,0.079847827,0.498572209,0.000000000,522790.853,0,73.668321231,4.308423059,10000000000,262589971,1048,0.000907441,0.498572209
10,0,1102,3,1100,2,0,2,1,0.020020444,0.080552828,0.498517467,0.000000000,522733.452,0,73.783282950,4.418924901,10000000000,842507459,1041,0.000907441,0.498517467
11,0,1102,3,1101,1,0,1,1,0.020023780,0.079893685,0.498576329,0.000000000,522795.172,0,73.495198707,4.192519160,10000000000,222370777,1048,0.000907441,0.498576329
12,0,1102,3,1101,1,0,1,1,0.020063812,0.080107026,0.498589510,0.000000000,522808.995,0,73.314479409,4.187272510,10000000000,281229164,1051,0.000907441,0.498589510
13,0,1102,3,1101,1,0,1,1,0.020021278,0.079737812,0.498563971,0.000000000,522782.214,0,73.728298849,4.337296170,10000000000,172797559,1048,0.000907441,0.498563971
14,0,1102,3,1100,2,0,2,1,0.020027950,0.080527077,0.498564428,0.000000000,522782.693,0,73.377172702,4.200578133,10000000000,1379860658,1048,0.000907441,0.498564428
15,0,1102,3,1101,1,0,1,1,0.020022112,0.080058243,0.498570562,0.000000000,522789.125,0,73.610106030,4.313784150,10000000000,319308509,1046,0.000907441,0.498570562
16,0,1102,3,1101,1,0,1,1,0.020067982,0.079722812,0.498592806,0.000000000,522812.450,0,73.141429412,4.179931518,10000000000,196826749,1052,0.000907441,0.498592806
17,0,1102,3,1101,1,0,1,1,0.020026282,0.079998964,0.498582920,0.000000000,522802.083,0,73.024730090,4.237898358,10000000000,272975474,1051,0.000907441,0.498582920
18,0,1102,3,1101,1,0,1,1,0.020070484,0.079977883,0.498584567,0.000000000,522803.811,0,73.257590891,4.246514088,10000000000,284706733,1051,0.000907441,0.498584567
19,0,1102,3,1101,1,0,1,1,0.020025448,0.079997719,0.498570562,0.000000000,522789.125,0,73.436983506,4.271282410,10000000000,257115228,1049,0.000907441,0.498570562
20,0,1102,3,1101,1,0,1,1,0.020065480,0.079117105,0.498568914,0.000000000,522787.397,0,73.199644613,4.267875370,10000000000,189423674,1050,0.000907441,0.498568914
21,0,1102,3,1101,1,0,1,1,0.020032120,0.079106686,0.498663658,0.000000000,522886.744,0,73.140440401,3.946767221,10000000000,151516567,1056,0.000907441,0.498663658
22,0,1102,3,1101,1,0,1,1,0.020072152,0.080255769,0.498670249,0.000000000,522893.655,0,72.791149199,3.956936239,10000000000,308032637,1055,0.000907441,0.498670249
23,0,1102,3,1101,1,0,1,1,0.020024614,0.079697381,0.498524425,0.000000000,522740.748,0,73.728298849,4.420594556,10000000000,181933334,1044,0.000907441,0.498524425
24,0,1102,3,1101,1,0,1,1,0.020111350,0.080375298,0.498666954,0.000000000,522890.200,0,72.732933999,3.966563433,10000000000,341977712,1054,0.000907441,0.498666954
25,0,1102,3,1101,1,0,1,1,0.020030452,0.080179301,0.498587039,0.000000000,522806.403,0,73.023277910,4.234023057,10000000000,353761567,1051,0.000907441,0.498587039
26,0,1102,3,1100,2,0,2,1,0.020029618,0.080456444,0.498566899,0.000000000,522785.285,0,73.377172702,4.275424600,10000000000,572040568,1048,0.000907441,0.498566899
27,0,1102,3,1101,1,0,1,1,0.020074654,0.078483707,0.498580448,0.000000000,522799.492,0,73.197923511,4.230847050,10000000000,196320505,1051,0.000907441,0.498580448
28,0,1102,3,1101,1,0,1,1,0.020069650,0.079600649,0.498566442,0.000000000,522784.806,0,73.139833808,4.276936822,10000000000,198434940,1048,0.000907441,0.498566442
29,0,1102,3,1101,1,0,1,1,0.020034622,0.079937041,0.498569738,0.000000000,522788.261,0,73.613043393,4.319094643,10000000000,216244723,1047,0.000907441,0.498569738
