plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
10000000,10005000,10000000,10005000,0,0,400000000000,400000000000,400000000000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,1,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,2,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,3,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,4,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,5,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,6,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,7,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,8,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,9,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,10,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,11,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,12,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,13,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,14,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,15,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,16,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,17,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,18,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,19,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,20,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,21,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,22,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,23,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,24,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,25,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,26,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,27,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
20000000,20005000,20000000,20005000,1,28,5656250000,5656250000,5656250000,0,0,0,0,400000000000,0,0,1
