plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
2000000000,2000005000,2000000000,2000005000,1,55,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,56,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,57,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,58,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,59,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,60,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,61,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,62,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,63,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
2000000000,2000005000,2000000000,2000005000,1,64,136593511,136593511,136593511,0,0,0,0,9541984732,0,0,1
