scenario,algorithm,seed,flow_id,src,dst,total_size_bytes,app_start_ns,first_data_tx_ns,last_ack_ns,application_ready_ns,network_release_ns,acked_bytes
fm200g_s3_timely,timely,2,32,31,64,16777216,14999999,20000000,66761013,0,20000000,16777216
fm200g_s3_timely,timely,2,23,22,64,16777216,14999999,20000000,66766077,0,20000000,16777216
fm200g_s3_timely,timely,2,37,36,64,16777216,14999999,20000000,66779751,0,20000000,16777216
fm200g_s3_timely,timely,2,13,12,64,16777216,14999999,20000000,66805993,0,20000000,16777216
fm200g_s3_timely,timely,2,4,3,64,16777216,14999999,20000000,66841502,0,20000000,16777216
fm200g_s3_timely,timely,2,59,58,64,16777216,14999999,20000000,66896429,0,20000000,16777216
fm200g_s3_timely,timely,2,63,62,64,16777216,14999999,20000000,66907636,0,20000000,16777216
fm200g_s3_timely,timely,2,31,30,64,16777216,14999999,20000000,66934323,0,20000000,16777216
fm200g_s3_timely,timely,2,34,33,64,16777216,14999999,20000000,66947130,0,20000000,16777216
fm200g_s3_timely,timely,2,10,9,64,16777216,14999999,20000000,66963097,0,20000000,16777216
fm200g_s3_timely,timely,2,57,56,64,16777216,14999999,20000000,66983744,0,20000000,16777216
fm200g_s3_timely,timely,2,33,32,64,16777216,14999999,20000000,67006751,0,20000000,16777216
fm200g_s3_timely,timely,2,9,8,64,16777216,14999999,20000000,67018918,0,20000000,16777216
fm200g_s3_timely,timely,2,43,42,64,16777216,14999999,20000000,67021605,0,20000000,16777216
fm200g_s3_timely,timely,2,29,28,64,16777216,14999999,20000000,67023772,0,20000000,16777216
fm200g_s3_timely,timely,2,15,14,64,16777216,14999999,20000000,67059299,0,20000000,16777216
fm200g_s3_timely,timely,2,52,51,64,16777216,14999999,20000000,67060066,0,20000000,16777216
fm200g_s3_timely,timely,2,64,63,64,16777216,14999999,20000000,67062833,0,20000000,16777216
fm200g_s3_timely,timely,2,48,47,64,16777216,14999999,20000000,67066560,0,20000000,16777216
fm200g_s3_timely,timely,2,36,35,64,16777216,14999999,20000000,67096887,0,20000000,16777216
fm200g_s3_timely,timely,2,45,44,64,16777216,14999999,20000000,67098974,0,20000000,16777216
fm200g_s3_timely,timely,2,58,57,64,16777216,14999999,20000000,67127021,0,20000000,16777216
fm200g_s3_timely,timely,2,39,38,64,16777216,14999999,20000000,67151708,0,20000000,16777216
fm200g_s3_timely,timely,2,7,6,64,16777216,14999999,20000000,67152435,0,20000000,16777216
fm200g_s3_timely,timely,2,35,34,64,16777216,14999999,20000000,67162922,0,20000000,16777216
fm200g_s3_timely,timely,2,18,17,64,16777216,14999999,20000000,67193809,0,20000000,16777216
fm200g_s3_timely,timely,2,20,19,64,16777216,14999999,20000000,67194656,0,20000000,16777216
fm200g_s3_timely,timely,2,28,27,64,16777216,14999999,20000000,67199303,0,20000000,16777216
fm200g_s3_timely,timely,2,25,24,64,16777216,14999999,20000000,67200990,0,20000000,16777216
fm200g_s3_timely,timely,2,17,16,64,16777216,14999999,20000000,67201637,0,20000000,16777216
fm200g_s3_timely,timely,2,27,26,64,16777216,14999999,20000000,67201804,0,20000000,16777216
fm200g_s3_timely,timely,2,56,55,64,16777216,14999999,20000000,67206611,0,20000000,16777216
fm200g_s3_timely,timely,2,6,5,64,16777216,14999999,20000000,67211098,0,20000000,16777216
fm200g_s3_timely,timely,2,41,40,64,16777216,14999999,20000000,67222505,0,20000000,16777216
fm200g_s3_timely,timely,2,26,25,64,16777216,14999999,20000000,67228392,0,20000000,16777216
fm200g_s3_timely,timely,2,42,41,64,16777216,14999999,20000000,67229079,0,20000000,16777216
fm200g_s3_timely,timely,2,19,18,64,16777216,14999999,20000000,67232366,0,20000000,16777216
fm200g_s3_timely,timely,2,50,49,64,16777216,14999999,20000000,67241893,0,20000000,16777216
fm200g_s3_timely,timely,2,38,37,64,16777216,14999999,20000000,67254258,0,20000000,16777216
fm200g_s3_timely,timely,2,44,43,64,16777216,14999999,20000000,67261097,0,20000000,16777216
fm200g_s3_timely,timely,2,40,39,64,16777216,14999999,20000000,67262018,0,20000000,16777216
fm200g_s3_timely,timely,2,49,48,64,16777216,14999999,20000000,67265778,0,20000000,16777216
fm200g_s3_timely,timely,2,53,52,64,16777216,14999999,20000000,67285575,0,20000000,16777216
fm200g_s3_timely,timely,2,51,50,64,16777216,14999999,20000000,67372309,0,20000000,16777216
fm200g_s3_timely,timely,2,30,29,64,16777216,14999999,20000000,67604890,0,20000000,16777216
fm200g_s3_timely,timely,2,60,59,64,16777216,14999999,20000000,67642741,0,20000000,16777216
fm200g_s3_timely,timely,2,46,45,64,16777216,14999999,20000000,67662864,0,20000000,16777216
fm200g_s3_timely,timely,2,14,13,64,16777216,14999999,20000000,67663684,0,20000000,16777216
fm200g_s3_timely,timely,2,5,4,64,16777216,14999999,20000000,67673127,0,20000000,16777216
fm200g_s3_timely,timely,2,11,10,64,16777216,14999999,20000000,67680249,0,20000000,16777216
fm200g_s3_timely,timely,2,61,60,64,16777216,14999999,20000000,67702226,0,20000000,16777216
fm200g_s3_timely,timely,2,12,11,64,16777216,14999999,20000000,67706195,0,20000000,16777216
fm200g_s3_timely,timely,2,62,61,64,16777216,14999999,20000000,67711626,0,20000000,16777216
fm200g_s3_timely,timely,2,47,46,64,16777216,14999999,20000000,67713673,0,20000000,16777216
fm200g_s3_timely,timely,2,16,15,64,16777216,14999999,20000000,67727160,0,20000000,16777216
fm200g_s3_timely,timely,2,8,7,64,16777216,14999999,20000000,67731267,0,20000000,16777216
fm200g_s3_timely,timely,2,22,21,64,16777216,14999999,20000000,67750650,0,20000000,16777216
fm200g_s3_timely,timely,2,2,1,64,16777216,14999999,20000000,67757396,0,20000000,16777216
fm200g_s3_timely,timely,2,21,20,64,16777216,14999999,20000000,67762598,0,20000000,16777216
fm200g_s3_timely,timely,2,54,53,64,16777216,14999999,20000000,67764598,0,20000000,16777216
fm200g_s3_timely,timely,2,55,54,64,16777216,14999999,20000000,67776605,0,20000000,16777216
fm200g_s3_timely,timely,2,1,0,64,16777216,14999999,20000000,67798578,0,20000000,16777216
fm200g_s3_timely,timely,2,3,2,64,16777216,14999999,20000000,67799847,0,20000000,16777216
fm200g_s3_timely,timely,2,24,23,64,16777216,14999999,20000000,67805265,0,20000000,16777216
