time_ns,node_id,if_index,q_index,event_type
20073761,88,17,3,1
20073761,85,17,3,1
20073781,87,17,3,1
20073781,86,17,3,1
20091146,88,17,3,0
20091166,85,17,3,0
20091186,87,17,3,0
20091206,86,17,3,0
20096527,88,17,3,1
20096547,85,17,3,1
20096567,87,17,3,1
20096587,86,17,3,1
20113326,88,17,3,0
20113346,85,17,3,0
20113366,87,17,3,0
20113386,86,17,3,0
20118707,88,17,3,1
20118727,85,17,3,1
20118747,87,17,3,1
20118767,86,17,3,1
20135206,88,17,3,0
20135226,85,17,3,0
20135246,87,17,3,0
20135266,86,17,3,0
20140587,88,17,3,1
20140607,85,17,3,1
20140627,87,17,3,1
20140647,86,17,3,1
20157006,88,17,3,0
20157026,85,17,3,0
20157046,87,17,3,0
20157066,86,17,3,0
20162427,85,17,3,1
20162427,88,17,3,1
20162447,87,17,3,1
20162467,86,17,3,1
20178786,85,17,3,0
20178806,87,17,3,0
20178826,86,17,3,0
20178846,88,17,3,0
20184187,85,17,3,1
20184207,87,17,3,1
20184227,86,17,3,1
20184247,88,17,3,1
20200586,85,17,3,0
20200606,87,17,3,0
20200626,86,17,3,0
20200646,88,17,3,0
20205987,85,17,3,1
20206007,87,17,3,1
20206027,86,17,3,1
20206047,88,17,3,1
20222406,85,17,3,0
20222426,87,17,3,0
20222446,86,17,3,0
20222466,88,17,3,0
20227827,85,17,3,1
20227847,86,17,3,1
20227847,87,17,3,1
20227867,88,17,3,1
20244186,86,17,3,0
20244206,88,17,3,0
20244226,85,17,3,0
20244246,87,17,3,0
20249587,86,17,3,1
20249607,88,17,3,1
20249627,85,17,3,1
20249647,87,17,3,1
20266006,86,17,3,0
20266026,88,17,3,0
20266046,85,17,3,0
20266066,87,17,3,0
20271407,86,17,3,1
20271427,88,17,3,1
20271447,85,17,3,1
20271467,87,17,3,1
20287806,86,17,3,0
20287826,88,17,3,0
20287846,85,17,3,0
20287866,87,17,3,0
20293227,88,17,3,1
20293227,86,17,3,1
20293247,85,17,3,1
20293267,87,17,3,1
20309686,88,17,3,0
20309726,87,17,3,0
20309746,85,17,3,0
20309786,86,17,3,0
20315107,88,17,3,1
20315127,87,17,3,1
20315147,85,17,3,1
20315167,86,17,3,1
20331626,87,17,3,0
20331646,85,17,3,0
20331666,88,17,3,0
20331686,86,17,3,0
20337027,87,17,3,1
20337067,88,17,3,1
20337067,85,17,3,1
20337087,86,17,3,1
20353546,85,17,3,0
20353566,88,17,3,0
20353586,86,17,3,0
20353606,87,17,3,0
20358947,85,17,3,1
20358987,86,17,3,1
20358987,88,17,3,1
20359007,87,17,3,1
20375466,88,17,3,0
20375486,86,17,3,0
20375506,87,17,3,0
20375526,85,17,3,0
20380867,88,17,3,1
20380907,87,17,3,1
20380907,86,17,3,1
20380927,85,17,3,1
20397366,87,17,3,0
20397386,85,17,3,0
20397426,86,17,3,0
20397486,88,17,3,0
20402787,87,17,3,1
20402807,85,17,3,1
20402827,86,17,3,1
20402867,88,17,3,1
20419306,88,17,3,0
20419326,86,17,3,0
20419346,87,17,3,0
20419366,85,17,3,0
20424707,88,17,3,1
20424747,87,17,3,1
20424747,86,17,3,1
20424767,85,17,3,1
20441226,87,17,3,0
20441246,85,17,3,0
20441266,88,17,3,0
20441286,86,17,3,0
20446647,85,17,3,1
20446647,87,17,3,1
20446667,88,17,3,1
20446687,86,17,3,1
20463086,88,17,3,0
20463106,86,17,3,0
20463146,85,17,3,0
20463206,87,17,3,0
20468507,88,17,3,1
20468527,85,17,3,1
20468527,86,17,3,1
20468567,87,17,3,1
20485026,87,17,3,0
20485046,85,17,3,0
20485066,88,17,3,0
20485086,86,17,3,0
20490447,85,17,3,1
20490447,87,17,3,1
20490467,88,17,3,1
20490487,86,17,3,1
20506946,85,17,3,0
20506966,88,17,3,0
20506986,86,17,3,0
20507006,87,17,3,0
20512367,88,17,3,1
20512367,85,17,3,1
20512387,86,17,3,1
20512407,87,17,3,1
