scenario,algorithm,seed,flow_id,src,dst,total_size_bytes,app_start_ns,first_data_tx_ns,last_ack_ns,application_ready_ns,network_release_ns,acked_bytes
fm400g_s2_dcqn_b32,dcqcn,2,31,30,64,4194304,14999999,20000000,25345469,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,1,0,64,4194304,14999999,20000000,25419345,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,55,54,64,4194304,14999999,20000000,25451821,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,48,47,64,4194304,14999999,20000000,25464417,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,34,33,64,4194304,14999999,20000000,25473853,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,20,19,64,4194304,14999999,20000000,25563869,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,56,55,64,4194304,14999999,20000000,25602365,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,5,4,64,4194304,14999999,20000000,25621761,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,13,12,64,4194304,14999999,20000000,25643469,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,63,62,64,4194304,14999999,20000000,25649169,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,54,53,64,4194304,14999999,20000000,25660895,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,53,52,64,4194304,14999999,20000000,25705246,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,45,44,64,4194304,14999999,20000000,25747286,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,4,3,64,4194304,14999999,20000000,25747545,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,12,11,64,4194304,14999999,20000000,25763169,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,52,51,64,4194304,14999999,20000000,25801266,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,7,6,64,4194304,14999999,20000000,25829214,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,46,45,64,4194304,14999999,20000000,25830605,0,20000000,4194304
fm400g_s2_dcqn_b32,dcqcn,2,35,34,64,4194304,14999999,20000000,25846765,0,20000000,4194304
