time_ns,node_id,if_index,q_index,event_type
20307162,87,17,3,1
20324666,87,17,3,0
20330108,87,17,3,1
20347666,87,17,3,0
20353108,87,17,3,1
20370426,87,17,3,0
20375988,87,17,3,1
20392906,87,17,3,0
20398388,87,17,3,1
20415226,87,17,3,0
20420708,87,17,3,1
20437586,87,17,3,0
20443108,87,17,3,1
20460066,87,17,3,0
20465548,87,17,3,1
20482386,87,17,3,0
20487868,87,17,3,1
20504746,87,17,3,0
20510268,87,17,3,1
20527226,87,17,3,0
20532708,87,17,3,1
20549546,87,17,3,0
20555028,87,17,3,1
20571906,87,17,3,0
20577428,87,17,3,1
20594386,87,17,3,0
20599868,87,17,3,1
20616706,87,17,3,0
20622188,87,17,3,1
20639066,87,17,3,0
20644588,87,17,3,1
20661546,87,17,3,0
20667028,87,17,3,1
20683906,87,17,3,0
20689428,87,17,3,1
20706386,87,17,3,0
20711908,87,17,3,1
20728866,87,17,3,0
20734348,87,17,3,1
20751226,87,17,3,0
20756748,87,17,3,1
20773706,87,17,3,0
20779228,87,17,3,1
20796186,87,17,3,0
20801668,87,17,3,1
20818546,87,17,3,0
20824068,87,17,3,1
20841026,87,17,3,0
20846548,87,17,3,1
20863506,87,17,3,0
20868988,87,17,3,1
20885666,87,17,3,0
20891548,87,17,3,1
20905346,87,17,3,0
20911308,87,17,3,1
20925026,87,17,3,0
20930948,87,17,3,1
20944626,87,17,3,0
20950548,87,17,3,1
20964186,87,17,3,0
20970148,87,17,3,1
20983906,87,17,3,0
20989868,87,17,3,1
21001826,87,17,3,0
21008548,87,17,3,1
21019026,87,17,3,0
21025828,87,17,3,1
21036306,87,17,3,0
21045108,87,17,3,1
21052626,87,17,3,0
21062108,87,17,3,1
21069426,87,17,3,0
21078948,87,17,3,1
21086226,87,17,3,0
21095708,87,17,3,1
21103026,87,17,3,0
21112548,87,17,3,1
21132546,87,17,3,0
21138308,87,17,3,1
21156186,87,17,3,0
21161628,87,17,3,1
21178666,87,17,3,0
21184228,87,17,3,1
21201146,87,17,3,0
21206628,87,17,3,1
21223466,87,17,3,0
21228948,87,17,3,1
21245866,87,17,3,0
21251388,87,17,3,1
21268306,87,17,3,0
21273788,87,17,3,1
21290626,87,17,3,0
21296108,87,17,3,1
21313026,87,17,3,0
21318548,87,17,3,1
21335466,87,17,3,0
21340948,87,17,3,1
21357786,87,17,3,0
21363268,87,17,3,1
21380186,87,17,3,0
21385708,87,17,3,1
21402626,87,17,3,0
21408108,87,17,3,1
21424946,87,17,3,0
21430428,87,17,3,1
21447346,87,17,3,0
21452868,87,17,3,1
21469786,87,17,3,0
21475268,87,17,3,1
21492146,87,17,3,0
21497668,87,17,3,1
21514666,87,17,3,0
21520188,87,17,3,1
21537106,87,17,3,0
21542588,87,17,3,1
21559466,87,17,3,0
21564988,87,17,3,1
21581986,87,17,3,0
21587508,87,17,3,1
21604426,87,17,3,0
21609908,87,17,3,1
21626786,87,17,3,0
21632308,87,17,3,1
21649306,87,17,3,0
21654828,87,17,3,1
21671746,87,17,3,0
21677228,87,17,3,1
21693946,87,17,3,0
21699828,87,17,3,1
21713786,87,17,3,0
21719708,87,17,3,1
21733426,87,17,3,0
21739348,87,17,3,1
21752986,87,17,3,0
21758908,87,17,3,1
21772546,87,17,3,0
21778508,87,17,3,1
21792266,87,17,3,0
21798228,87,17,3,1
21810546,87,17,3,0
21817228,87,17,3,1
21827586,87,17,3,0
21834348,87,17,3,1
21844866,87,17,3,0
21853588,87,17,3,1
21861946,87,17,3,0
21871388,87,17,3,1
21878746,87,17,3,0
21888268,87,17,3,1
21895546,87,17,3,0
21905028,87,17,3,1
21912346,87,17,3,0
21921868,87,17,3,1
21941826,87,17,3,0
21947788,87,17,3,1
21965746,87,17,3,0
21971188,87,17,3,1
21988066,87,17,3,0
21993668,87,17,3,1
22010586,87,17,3,0
22016068,87,17,3,1
22032946,87,17,3,0
22038428,87,17,3,1
22055306,87,17,3,0
22060828,87,17,3,1
22077746,87,17,3,0
22083228,87,17,3,1
22100106,87,17,3,0
22105588,87,17,3,1
22122466,87,17,3,0
22127988,87,17,3,1
22144906,87,17,3,0
22150388,87,17,3,1
22167226,87,17,3,0
22172708,87,17,3,1
22189626,87,17,3,0
22195148,87,17,3,1
22212066,87,17,3,0
22217548,87,17,3,1
22234386,87,17,3,0
22239868,87,17,3,1
22256786,87,17,3,0
22262308,87,17,3,1
22279226,87,17,3,0
22284708,87,17,3,1
22301586,87,17,3,0
22307108,87,17,3,1
22324106,87,17,3,0
22329628,87,17,3,1
22346546,87,17,3,0
22352028,87,17,3,1
22368906,87,17,3,0
22374428,87,17,3,1
22391426,87,17,3,0
22396948,87,17,3,1
22413866,87,17,3,0
22419348,87,17,3,1
22436266,87,17,3,0
22441788,87,17,3,1
22458746,87,17,3,0
22464268,87,17,3,1
22481186,87,17,3,0
22486668,87,17,3,1
22503426,87,17,3,0
22509268,87,17,3,1
22523266,87,17,3,0
22529188,87,17,3,1
22542906,87,17,3,0
22548828,87,17,3,1
22562466,87,17,3,0
22568388,87,17,3,1
22582026,87,17,3,0
22587988,87,17,3,1
22601746,87,17,3,0
22607708,87,17,3,1
22620146,87,17,3,0
22626788,87,17,3,1
22637186,87,17,3,0
22643948,87,17,3,1
22654506,87,17,3,0
22663108,87,17,3,1
22671706,87,17,3,0
22681108,87,17,3,1
22688546,87,17,3,0
22698068,87,17,3,1
22705346,87,17,3,0
22714828,87,17,3,1
22722106,87,17,3,0
22731628,87,17,3,1
22751466,87,17,3,0
22757588,87,17,3,1
22775906,87,17,3,0
22781388,87,17,3,1
22798026,87,17,3,0
22803668,87,17,3,1
22820626,87,17,3,0
22826108,87,17,3,1
22842946,87,17,3,0
22848428,87,17,3,1
22865346,87,17,3,0
22870868,87,17,3,1
22887786,87,17,3,0
22893268,87,17,3,1
22910106,87,17,3,0
22915588,87,17,3,1
22932506,87,17,3,0
22938028,87,17,3,1
22954946,87,17,3,0
22960428,87,17,3,1
22977266,87,17,3,0
22982748,87,17,3,1
22999666,87,17,3,0
23005228,87,17,3,1
23022106,87,17,3,0
23027588,87,17,3,1
23044426,87,17,3,0
23049908,87,17,3,1
23066826,87,17,3,0
23072348,87,17,3,1
23089266,87,17,3,0
23094748,87,17,3,1
23111586,87,17,3,0
23117108,87,17,3,1
23134066,87,17,3,0
23139668,87,17,3,1
23156506,87,17,3,0
23162068,87,17,3,1
23179026,87,17,3,0
23184428,87,17,3,1
23201546,87,17,3,0
23206988,87,17,3,1
23223866,87,17,3,0
23229348,87,17,3,1
23246226,87,17,3,0
23251748,87,17,3,1
23268706,87,17,3,0
23274308,87,17,3,1
23291146,87,17,3,0
23296708,87,17,3,1
23313426,87,17,3,0
23319268,87,17,3,1
23333306,87,17,3,0
23339188,87,17,3,1
23352986,87,17,3,0
23358868,87,17,3,1
23372506,87,17,3,0
23378428,87,17,3,1
23392066,87,17,3,0
23398028,87,17,3,1
23411786,87,17,3,0
23417748,87,17,3,1
23430106,87,17,3,0
23436668,87,17,3,1
23446946,87,17,3,0
23453748,87,17,3,1
23464266,87,17,3,0
23472828,87,17,3,1
23481426,87,17,3,0
23490748,87,17,3,1
23498346,87,17,3,0
23507708,87,17,3,1
23514986,87,17,3,0
23524468,87,17,3,1
23531706,87,17,3,0
23541228,87,17,3,1
23561186,87,17,3,0
23567468,87,17,3,1
23585786,87,17,3,0
23591308,87,17,3,1
23607666,87,17,3,0
23613348,87,17,3,1
23630306,87,17,3,0
23635788,87,17,3,1
23652706,87,17,3,0
23658188,87,17,3,1
23675066,87,17,3,0
23680588,87,17,3,1
23697466,87,17,3,0
23702988,87,17,3,1
23719986,87,17,3,0
23725428,87,17,3,1
23742266,87,17,3,0
23747788,87,17,3,1
23764626,87,17,3,0
23770108,87,17,3,1
23787026,87,17,3,0
23792508,87,17,3,1
23809346,87,17,3,0
23814988,87,17,3,1
23831466,87,17,3,0
23837148,87,17,3,1
23853946,87,17,3,0
23859628,87,17,3,1
23876226,87,17,3,0
23881948,87,17,3,1
23898666,87,17,3,0
23904388,87,17,3,1
23920986,87,17,3,0
23926628,87,17,3,1
23942706,87,17,3,0
23948468,87,17,3,1
23964746,87,17,3,0
23970468,87,17,3,1
23988226,87,17,3,0
23993828,87,17,3,1
24011226,87,17,3,0
24016868,87,17,3,1
24033626,87,17,3,0
24039228,87,17,3,1
24056026,87,17,3,0
24061668,87,17,3,1
24078106,87,17,3,0
24083868,87,17,3,1
24099746,87,17,3,0
24105788,87,17,3,1
24121586,87,17,3,0
24127868,87,17,3,1
24142106,87,17,3,0
24148268,87,17,3,1
24162066,87,17,3,0
24168028,87,17,3,1
24181626,87,17,3,0
24187588,87,17,3,1
24201266,87,17,3,0
24207228,87,17,3,1
24220986,87,17,3,0
24226988,87,17,3,1
24239626,87,17,3,0
24246108,87,17,3,1
24255986,87,17,3,0
24262668,87,17,3,1
24272546,87,17,3,0
24280988,87,17,3,1
24290146,87,17,3,0
24299348,87,17,3,1
24308226,87,17,3,0
24317468,87,17,3,1
24324866,87,17,3,0
24334148,87,17,3,1
24341666,87,17,3,0
24351028,87,17,3,1
24371026,87,17,3,0
24377708,87,17,3,1
24395386,87,17,3,0
24401308,87,17,3,1
24417306,87,17,3,0
24423308,87,17,3,1
24439946,87,17,3,0
24445788,87,17,3,1
24462386,87,17,3,0
24468268,87,17,3,1
24484666,87,17,3,0
24490588,87,17,3,1
24507106,87,17,3,0
24513068,87,17,3,1
24529586,87,17,3,0
24535428,87,17,3,1
24551866,87,17,3,0
24557828,87,17,3,1
24574306,87,17,3,0
24580188,87,17,3,1
24596626,87,17,3,0
24602508,87,17,3,1
24618066,87,17,3,0
24624068,87,17,3,1
24639226,87,17,3,0
24645108,87,17,3,1
24660226,87,17,3,0
24666068,87,17,3,1
24680706,87,17,3,0
24686468,87,17,3,1
24701626,87,17,3,0
24707428,87,17,3,1
24722746,87,17,3,0
24728468,87,17,3,1
24743266,87,17,3,0
24749148,87,17,3,1
24763866,87,17,3,0
24769788,87,17,3,1
24785586,87,17,3,0
24791428,87,17,3,1
24807146,87,17,3,0
24813068,87,17,3,1
24828626,87,17,3,0
24834508,87,17,3,1
24850066,87,17,3,0
24855988,87,17,3,1
24870586,87,17,3,0
24876588,87,17,3,1
24888146,87,17,3,0
24894508,87,17,3,1
24904586,87,17,3,0
24912500,87,17,3,1
24920346,87,17,3,0
24935834,87,17,3,1
24939746,87,17,3,0
