scenario,algorithm,seed,flow_id,qp_id,round_id,round_group_id,participant_count,release_time,injection_end_time,ack_completion_time,round_completion_time,round_bytes,start_rate,minimum_rate,end_rate,next_round_start_rate,feedback_loop_delay,first_feedback_after_injection,selected_link_peak_queue,round_start_seq,round_end_seq,cnp_count,dcqcn_start_alpha,dcqcn_end_alpha,dcqcn_start_recovery_stage,dcqcn_end_recovery_stage
s3_fan64_1m_bg80,cbapsba,2,0,0b004101-0b004001-10000-3,0,0,1,1.000005000,0.000000000,0.000000000,0.000000000,4000000000,8000000000,100137314,7926162921,0,0.000000000,0,56592,0,4000000000,0,1.000000000,1.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,1,0b000001-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056862499,0.056862499,1048576,143750000,143750000,154589340,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,2,0b000101-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056882459,0.056882459,1048576,143750000,143750000,271758679,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,3,0b000201-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056893437,0.056893437,1048576,143750000,143750000,735693282,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,4,0b000301-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056862998,0.056862998,1048576,143750000,143750000,154589340,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,5,0b000401-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056864495,0.056864495,1048576,143750000,143750000,154589340,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,6,0b000501-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056863497,0.056863497,1048576,143750000,143750000,154589340,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,7,0b000601-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056883457,0.056883457,1048576,143750000,143750000,271758679,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,8,0b000701-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056884455,0.056884455,1048576,143750000,143750000,271758679,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,9,0b000801-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056863996,0.056863996,1048576,143750000,143750000,154589340,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,10,0b000901-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056864994,0.056864994,1048576,143750000,143750000,154589340,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,11,0b000a01-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056866491,0.056866491,1048576,143750000,143750000,161737845,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,12,0b000b01-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056886451,0.056886451,1048576,143750000,143750000,386470972,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,13,0b000c01-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056865493,0.056865493,1048576,143750000,143750000,161737845,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,14,0b000d01-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056868487,0.056868487,1048576,143750000,143750000,161737845,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,15,0b000e01-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056865992,0.056865992,1048576,143750000,143750000,161737845,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,16,0b000f01-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056888447,0.056888447,1048576,143750000,143750000,386470972,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,17,0b001001-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056867988,0.056867988,1048576,143750000,143750000,161737845,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,18,0b001101-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056885952,0.056885952,1048576,143750000,143750000,386470972,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
s3_fan64_1m_bg80,cbapsba,2,19,0b001201-0b004001-10000-3,0,1,64,2.000005000,2.056847062,2.056867489,0.056867489,1048576,143750000,143750000,161737845,0,0.000000000,0,56592,0,1048576,0,1.000000000,0.000000000,0,0
